,total_time_x,ObjVal_x,LB_x,Ins,OptGap_x,total_time_y,ObjVal_y,LB_y,OptGap_y,diff_LB_yminusx,diff_time_yminusx
0,1278.1497609615326,276.2274742126465,273.44722747802734,4,1.006506229166343,961.5786621570588,276.11546063423157,274.2204910516739,0.6862960799822552,0.28005080623532447,-316.57109880447376
1,2841.2781989574432,220.76380072534084,218.64833088964224,8,0.9582503239879109,928.694447040558,220.6752338409424,218.58126592636108,0.9488912181647945,-0.030390797423825774,-1912.5837519168854
2,259.05382919311523,332.3981556892395,329.64443278312683,16,0.8284410905959234,359.8498201370239,332.32565784454346,329.460574388504,0.8621312824963001,-0.05532476662058056,100.79599094390869
3,120.39862108230592,352.5618667602539,349.8894271850586,20,0.7580058500803781,175.7080888748169,352.4322762489319,349.630087852478,0.7950998206743699,-0.0735855794312631,55.30946779251097
4,375.5239350795746,279.6575241088867,277.6389503479004,28,0.7218020567901408,214.24181604385376,279.5859122276307,277.42100715637207,0.7743255209139435,-0.07795213635473784,-161.28211903572083
5,1154.9410388469696,349.2385587692261,345.82707595825195,33,0.9768345233689961,1244.810021162033,348.9370547533035,346.0282031297684,0.8336321935174519,0.057639957916941265,89.86898231506348
6,571.9074296951294,264.52375543117523,262.1708981394768,36,0.8894691850504258,327.2613582611084,264.50443309545517,261.87719267606735,0.9932689553220799,-0.11103990204331679,-244.646071434021
7,1230.8288881778717,216.0759689807892,214.00918573141095,48,0.956507685295635,1328.9110741615295,216.05821242928505,213.90888088941577,0.9947927994510957,-0.046424915242697276,98.08218598365784
