Status,iiter,total_time,b,ObjVal,LB,x_sol,Kbar,K,Ins,elapsedT,OptGap
I,7,3.541048049926758,10,221.0,194.125,[  0   2   9  81 103 114 143 223 281 309],4,4,6,1.0406899452209473,12.160633484162895
I,8,4.581737995147705,10,216.375,207.5,[  0   2   8   9  40 114 143 223 281 309],6,7,6,0.44664502143859863,4.1016753321779325
I,1,0.3902950286865234,10,145.0,0.0,[  0   1   2   3   4   5   6   7  21 156],1,1,7,0.4157500267028809,100.0
I,2,0.8060450553894043,10,145.0,0.0,[  0   1   2  10  21  66  92 156 330 374],1,1,7,0.5662140846252441,100.0
I,3,1.3722591400146484,10,145.0,139.5,[  0   1   2  10  21  66  92 156 330 374],2,2,7,0.6186778545379639,3.793103448275862
I,4,1.9909369945526123,10,145.0,141.125,[  0   1   2  10  21  66  92 156 330 374],4,4,7,0.8379490375518799,2.6724137931034484
I,5,2.828886032104492,10,145.0,142.5,[  0  21 156 174 373 374 375 376 378 380],6,7,7,0.2989919185638428,1.7241379310344827
I,1,0.4771568775177002,10,323.0,0.0,[  0   1   2   3   4   5  42 265 278 345],1,1,10,0.4796347618103026,100.0
I,2,0.9567916393280028,10,323.0,0.0,[  0   1   2  23  38  42 216 265 278 345],1,1,10,0.46779799461364757,100.0
I,3,1.4245896339416504,10,323.0,0.0,[  0   4  23  42 206 216 217 265 278 345],1,1,10,0.4485640525817871,100.0
I,4,1.8731536865234375,10,323.0,0.0,[  0   4  23  42 216 265 278 335 345 356],1,1,10,0.49681925773620605,100.0
I,5,2.3699729442596436,10,323.0,0.0,[  0   4  23  38  42 263 265 278 335 345],1,1,10,0.45208191871643066,100.0
I,6,2.822054862976074,10,323.0,0.0,[  0   4  23  38  42 265 278 317 330 345],1,1,10,0.6345529556274414,100.0
I,7,3.4566078186035156,10,323.0,305.0,[  0   4  23  38  42 265 278 317 330 345],2,2,10,0.7315819263458252,5.572755417956656
I,8,4.188189744949341,10,323.0,309.5,[  0   4  23  38  42 265 278 317 330 345],4,4,10,1.0800070762634277,4.179566563467492
I,9,5.2681968212127686,10,323.0,313.5,[  0   4  23  38  42 265 278 317 330 345],8,8,10,1.596625804901123,2.941176470588235
I,10,6.864822626113892,10,323.0,316.625,[  0   4  23  38  42 263 265 278 317 345],14,15,10,3.680782079696657,1.9736842105263157
I,11,10.545604705810549,10,323.0,310.78125,[  0  23  38  42 217 263 265 278 317 345],30,30,10,7.530481100082396,3.7828947368421053
I,12,18.076085805892944,10,323.0,311.6484375,[  0   4  38  42 147 216 265 278 330 345],60,60,10,6.69240403175354,3.514415634674923
I,1,0.3857350349426269,10,252.0,0.0,[  0   1   2   3   4 104 129 138 315 339],1,1,15,0.41438317298889166,100.0
I,2,0.8001182079315186,10,216.0,0.0,[  0   1   2 104 129 138 174 212 315 339],1,1,15,0.5745978355407715,100.0
I,3,1.37471604347229,10,216.0,190.5,[  0   1   2 104 129 138 174 212 315 339],2,2,15,0.6760590076446533,11.805555555555555
I,4,2.0507750511169434,10,214.75,200.375,[  0   1 104 129 138 172 174 212 315 339],4,4,15,0.9530639648437504,6.69383003492433
I,5,3.003839015960694,10,214.75,204.9375,[  0   1 104 129 138 172 174 212 315 339],6,7,15,0.9270131587982173,4.569266589057043
I,6,3.930852174758911,10,213.875,208.28125,[  0   1 104 129 138 172 174 212 315 339],8,11,15,1.2387337684631348,2.615429573348919
I,7,5.169585943222046,10,213.4375,210.296875,[  0   1 104 129 138 172 174 212 315 339],12,17,15,1.0807533264160156,1.471449487554905
I,1,0.4640700817108154,10,153.0,0.0,[  0   1   2   3   4   5   6   7  29 246],1,1,16,0.5997238159179688,100.0
I,2,1.0637938976287842,10,153.0,138.75,[  0   1   2   3   4   5   6   7  29 246],2,2,16,0.6769881248474121,9.313725490196079
I,3,1.7407820224761963,10,153.0,141.75,[  0   1   2   3   4   5   6   7  29 246],4,4,16,0.8675200939178467,7.352941176470589
I,4,2.608302116394043,10,153.0,144.5,[  0   1   2   3   4   5   6   7  29 246],8,8,16,1.225679874420166,5.555555555555555
I,5,3.833981990814209,10,153.0,146.71875,[  0   1   2   3   6  29 246 293 343 390],14,15,16,0.4808650016784668,4.105392156862745
I,6,4.314846992492676,10,153.0,146.71875,[  0  29 246 293 311 384 386 387 388 389],15,15,16,0.7925670146942139,4.105392156862745
I,1,0.3926358222961426,10,88.0,0.0,[0 1 2 3 4 5 6 7 8 9],1,1,21,0.5637030601501466,100.0
I,2,0.9563388824462892,10,88.0,85.0,[0 1 2 3 4 5 6 7 8 9],2,2,21,0.5002732276916505,3.4090909090909087
I,3,1.4566121101379397,10,88.0,86.5,[0 1 2 3 4 5 6 7 8 9],2,3,21,0.1082189083099363,1.7045454545454544
I,1,0.3961219787597656,10,387.0,0.0,[  0   1   2   3  21  42 144 173 276 370],1,1,18,0.4321291446685791,100.0
I,2,0.8282511234283447,10,312.0,0.0,[  0  21  42  48 144 173 269 276 319 370],1,1,18,0.4227259159088135,100.0
I,3,1.2509770393371582,10,312.0,0.0,[  0   1  21  48 144 163 173 269 319 368],1,1,18,0.4205129146575928,100.0
I,4,1.671489953994751,10,312.0,0.0,[  0   1  14  21  48  76 144 269 276 319],1,1,18,0.42049407958984375,100.0
I,5,2.0919840335845947,10,312.0,0.0,[  0   1  21  48  76 144 178 269 276 319],1,1,18,0.42108988761901855,100.0
I,6,2.5130739212036133,10,310.0,0.0,[  0   1  76 144 178 268 269 276 319 370],1,1,18,0.428361177444458,100.0
I,7,2.9414350986480713,10,310.0,0.0,[  0   1  60 144 173 178 268 269 319 370],1,1,18,0.4233658313751225,100.0
I,8,3.364800930023194,10,310.0,0.0,[  0   1  21  60 178 269 276 309 319 370],1,1,18,0.42597603797912553,100.0
I,9,3.7907769680023193,10,310.0,0.0,[  0   1  21  76 144 178 269 276 309 319],1,1,18,0.4225480556488037,100.0
I,10,4.213325023651123,10,310.0,0.0,[  0   1  21  60 144 178 269 276 309 319],1,1,18,0.4304378032684326,100.0
I,11,4.643762826919556,10,307.0,0.0,[  0   1  60 144 173 178 269 309 319 370],1,1,18,0.4360833168029785,100.0
I,12,5.079846143722534,10,306.0,0.0,[  0  21  76 163 173 185 268 276 319 370],1,1,18,0.42574691772461026,100.0
I,13,5.505593061447144,10,306.0,0.0,[  0   1  14  21 144 173 185 268 276 319],1,1,18,0.7257838249206534,100.0
I,14,6.231376886367798,10,300.25,0.0,[  0   1   3  21  42 173 178 268 276 319],2,2,18,0.9096989631652832,100.0
I,15,7.141075849533081,10,281.4375,0.0,[  0   1   3  21 144 173 230 250 276 319],4,4,18,0.4760251045227051,100.0
I,16,7.617100954055786,10,280.4375,0.0,[  0   1   3  21 173 185 230 250 276 319],4,4,18,1.467599868774414,100.0
I,17,9.0847008228302,10,279.1875,0.0,[  0   1   3  21 173 178 230 250 276 319],8,8,18,2.580390214920044,100.0
I,18,11.665091037750244,10,277.1875,0.0,[  0   1   3  21  60 144 178 268 276 319],16,16,18,3.644152879714966,100.0
I,19,15.30924391746521,10,277.0,71.91796875,[  0   1   3  21  60 144 178 268 276 319],22,27,18,5.500368118286133,74.0368343862816
I,20,20.809612035751343,10,276.953125,117.818359375,[  0   1   3  21  60 144 178 268 276 319],34,44,18,7.913736820220947,57.45909732016925
I,21,28.72334885597229,10,276.905029296875,163.88427734375,[  0   1   3  21  60 144 178 268 276 319],48,68,18,10.230467081069953,40.8157093571433
I,22,38.95381593704224,10,276.905029296875,208.123779296875,[  0   1   3  21  60 144 178 268 276 319],58,97,18,14.333892822265618,24.839292437068146
I,23,53.28770875930786,10,276.8673400878906,229.300537109375,[  0   1   3  21  60 144 178 268 276 319],80,137,18,19.118067264556885,17.180358999156674
I,24,72.40577602386475,10,276.8390655517578,246.13150024414065,[  0   1   3  21  60 144 178 268 276 319],102,188,18,22.97706604003905,11.09220811969403
I,25,95.3828420639038,10,276.83015060424805,258.3437194824219,[  0   1   3  21  60 144 178 268 276 319],120,248,18,28.978333950042725,6.6778965663512855
I,26,124.36117601394652,10,276.82496452331543,265.4965019226074,[  0   1   3  21  60 144 178 276 309 319],142,319,18,31.472478866577163,4.0922835916245095
I,27,155.83365488052368,10,276.82152557373047,270.7602062225342,[  0   1   3  21  60 144 178 276 309 319],140,389,18,33.816025257110596,2.18961272561222
I,28,189.64968013763428,10,276.8206605911255,273.35182189941406,[  0   1   3  21  60 144 178 276 309 319],138,458,18,34.387699842453,1.2530996365314766
I,1,0.3918371200561523,10,373.0,0.0,[  0   1   2  21  33  39  74  94 183 259],1,1,26,0.42207193374633795,100.0
I,2,0.8139090538024902,10,328.0,0.0,[  1  21  23  33  74  94 108 170 183 300],1,1,26,0.42209911346435547,100.0
I,3,1.2360081672668457,10,318.0,0.0,[  0   9  21  23  33  74 108 170 183 300],1,1,26,0.4203147888183594,100.0
I,4,1.656322956085205,10,307.0,0.0,[  0   1  21  23  33  74 108 172 259 300],1,1,26,0.42829108238220215,100.0
I,5,2.0846140384674072,10,298.0,0.0,[  1  21  23  74 170 172 259 267 271 300],1,1,26,0.42524027824401855,100.0
I,6,2.509854316711426,10,298.0,0.0,[  0   1  23  33  74 170 172 259 271 300],1,1,26,0.4208798408508301,100.0
I,7,2.930734157562256,10,296.0,0.0,[ 23  33  74 170 172 183 259 267 271 300],1,1,26,0.4270460605621338,100.0
I,8,3.3577802181243896,10,296.0,0.0,[  0  21  23  33 170 172 183 259 271 300],1,1,26,0.4214489459991455,100.0
I,9,3.779229164123535,10,296.0,0.0,[  0  23  33  74 106 170 172 183 259 300],1,1,26,0.6604208946228027,100.0
I,10,4.439650058746338,10,296.0,231.0,[  0  23  33  74 106 170 172 183 259 300],2,2,26,0.8701670169830322,21.95945945945946
I,11,5.30981707572937,10,290.8125,244.25,[  0  23  33  74 170 172 183 259 271 300],4,4,26,1.5043268203735352,16.01117558564367
I,12,6.814143896102905,10,289.3125,257.25,[  0  21  23  74 106 170 172 183 259 300],8,8,26,2.6319172382354754,11.082307193778353
I,13,9.44606113433838,10,286.6328125,257.9453125,[  9  23  33  74 170 172 183 259 271 300],16,16,26,4.764761924743651,10.008449399002425
I,14,14.210823059082031,10,284.712890625,265.3125,[  0  21  23  74 170 172 183 259 271 300],32,32,26,8.974385023117065,6.814019057027021
I,15,23.185208082199097,10,282.1904296875,271.4765625,[  1  23  33 170 172 183 210 259 271 300],60,62,26,1.2258999347686768,3.796679851745725
I,16,24.411108016967773,10,281.052734375,271.4765625,[  0  23  33  74 170 172 183 259 271 300],62,62,26,16.288202047348015,3.4072509190473874
I,17,40.69931006431579,10,280.165283203125,274.47900390625,[ 23  33  74 170 172 183 210 259 271 300],108,116,26,1.1539499759674143,2.0296159580744138
I,18,41.8532600402832,10,280.033447265625,274.47900390625,[ 23  33  74 170 172 183 210 259 271 300],116,116,26,13.682171106338501,1.9834928340207687
I,19,55.535431146621704,10,279.68505859375,276.9205322265625,[  0  21  23  74 170 172 183 259 271 300],102,167,26,35.56531000137329,0.9884426365453608
I,1,0.3897590637207031,10,245.0,0.0,[  0   1   2   3   8  85 241 265 271 335],1,1,46,0.4092578887939453,100.0
I,2,0.7990169525146484,10,174.0,0.0,[  0   8  79  81  85 229 241 265 271 335],1,1,46,0.4137580394744871,100.0
I,3,1.2127749919891355,10,174.0,0.0,[  8  79  81  85 229 241 271 288 335 362],1,1,46,0.598287105560303,100.0
I,4,1.8110620975494385,10,174.0,141.0,[  8  79  81  85 229 233 241 265 288 335],2,2,46,0.7466681003570557,18.96551724137931
I,5,2.557730197906494,10,174.0,155.125,[  8  79  81  85 229 233 288 335 364 365],4,4,46,1.1560657024383545,10.847701149425287
I,6,3.7137959003448486,10,173.875,159.75,[  8  79  81  85 219 229 288 289 335 340],8,8,46,0.4642181396484375,8.123652048885694
I,7,4.178014039993286,10,173.875,159.75,[  8  79  81  85 229 233 288 335 340 360],8,8,46,1.7889468669891357,8.123652048885694
I,8,5.966960906982422,10,173.265625,164.75,[  8  79  81  85 229 233 288 335 340 360],14,15,46,2.2466659545898438,4.914780413021914
I,9,8.213626861572266,10,172.99609375,166.640625,[  8  79  81  85 219 229 233 288 335 339],24,27,46,0.6356091499328613,3.673764310068418
I,10,8.849236011505127,10,172.74609375,166.640625,[  8  79  81  85 233 288 335 339 340 360],27,27,46,4.672006845474243,3.534359948443118
I,11,13.52124285697937,10,171.9091796875,168.875,[  8  79  81  85 229 288 289 335 340 360],38,46,46,0.915499210357666,1.7649899167779135
I,12,14.436742067337036,10,171.8876953125,168.875,[  8  79  81  85 229 233 288 335 340 360],46,46,46,8.58589506149292,1.7527114474499044
I,13,23.022637128829956,10,171.7236328125,168.2470703125,[  8  79  81  85 233 288 335 339 340 360],74,83,46,15.117820978164673,2.0245102220705737
I,14,38.14045810699463,10,171.5107421875,169.771484375,[  8  79  81  85 233 288 335 339 340 360],132,149,46,20.057934999465942,1.0140809784372562
I,1,0.3989078998565674,10,271.0,0.0,[  0   1   2   3   4   5   8 302 309 370],1,1,73,0.4136779308319092,100.0
I,2,0.8125858306884766,10,271.0,0.0,[  0   5   8 273 285 302 307 309 327 370],1,1,73,0.4121391773223879,100.0
I,3,1.2247250080108645,10,226.0,0.0,[  2   8 229 273 285 302 307 309 327 403],1,1,73,0.5926938056945799,100.0
I,4,1.8174188137054443,10,226.0,163.5,[  2   8 229 273 285 302 307 309 327 403],2,2,73,0.6962699890136719,27.654867256637168
I,5,2.513688802719116,10,226.0,171.375,[  2   8   9  35 229 273 285 302 309 327],4,4,73,0.4289240837097168,24.170353982300885
I,6,2.942612886428833,10,225.0,171.375,[  2   8   9 181 227 229 285 302 307 309],4,4,73,0.46367478370666504,23.833333333333336
I,7,3.406287670135498,10,221.25,171.375,[  2   8   9 181 229 273 285 302 309 327],4,4,73,0.440216064453125,22.54237288135593
I,8,3.846503734588623,10,220.75,171.375,[  2   8 181 227 229 273 285 302 309 327],4,4,73,1.2545349597930908,22.366930917327295
I,9,5.101038694381714,10,216.96875,182.46875,[  2   8   9 229 270 273 285 302 309 327],8,8,73,0.43631625175476074,15.900907388736856
I,10,5.537354946136475,10,216.59375,182.46875,[  2   5   8   9 229 273 285 302 309 327],8,8,73,0.4469718933105469,15.7553022651854
I,11,5.9843268394470215,10,216.34375,182.46875,[  2   8   9 181 229 273 285 302 309 327],8,8,73,1.9867429733276367,15.6579517550195
I,12,7.971069812774658,10,215.03125,191.671875,[  2   8   9 229 270 273 285 302 309 327],14,15,73,3.386759042739868,10.86324662113065
I,13,11.357828855514526,10,213.3515625,200.8359375,[  2   8   9 229 270 273 285 302 309 327],26,28,73,4.648688077926636,5.866197956717565
I,14,16.006516933441162,10,212.677734375,204.265625,[  2   8   9 229 270 273 285 302 309 327],46,51,73,7.252515792846676,3.955331478267258
I,15,23.25903272628784,10,212.189453125,206.6455078125,[  2   8   9 229 270 273 285 302 309 327],74,88,73,10.649267911911014,2.6127336824955587
I,16,33.90830063819885,10,211.846923828125,208.2109375,[  2   8   9 229 270 273 285 302 309 327],108,142,73,15.022956132888794,1.7163271773891497
I,17,48.93125677108765,10,211.5994873046875,209.2166748046875,[  2   8   9 229 270 273 285 302 309 327],152,218,73,19.14821195602417,1.126095592362626
I,1,0.3846893310546875,10,250.0,0.0,[  0   1   2   3   4   7  72  89 254 397],1,1,93,0.42229390144348145,100.0
I,2,0.806983232498169,10,189.0,0.0,[  0   1   2   3   7  72  89 254 264 397],1,1,93,0.41034603118896484,100.0
I,3,1.2173292636871338,10,189.0,0.0,[  0   7  72  89 180 254 260 264 397 413],1,1,93,0.4104588031768799,100.0
I,4,1.6277880668640137,10,189.0,0.0,[  5   7  72 180 264 397 417 418 420 421],1,1,93,0.4118201732635498,100.0
I,5,2.0396082401275635,10,189.0,0.0,[  5   7  72 180 254 264 397 413 419 420],1,1,93,0.40981388092041016,100.0
I,6,2.4494221210479736,10,189.0,0.0,[  7  72 180 205 254 264 397 413 419 420],1,1,93,0.5439932346343994,100.0
I,7,2.993415355682373,10,189.0,0.0,[  7  72 180 205 254 264 397 413 419 420],2,2,93,0.700642585754395,100.0
I,8,3.694057941436768,10,189.0,0.0,[  7  72 180 205 254 264 397 413 419 420],4,4,93,0.994322299957275,100.0
I,9,4.688380241394043,10,189.0,0.0,[  7  72 180 205 254 264 397 413 419 420],8,8,93,1.4998798370361328,100.0
I,10,6.188260078430176,10,189.0,23.5,[  7  72 180 205 254 264 397 413 419 420],14,15,93,2.404026985168457,87.56613756613757
I,11,8.592287063598633,10,189.0,47.0,[  7  72  89 180 205 264 327 397 425 426],24,27,93,3.580873012542723,75.13227513227513
I,12,12.173160076141356,10,189.0,82.28125,[  0   7  33  72 130 264 397 405 413 423],36,45,93,0.5782618522644061,56.464947089947096
I,13,12.751421928405762,10,189.0,82.28125,[  7  72 180 205 264 327 397 405 422 423],45,45,93,5.564025163650509,56.464947089947096
I,14,18.31544709205627,10,189.0,108.75,[  7  72  89 180 205 248 264 397 405 421],54,72,93,10.833201885223392,42.46031746031746
I,15,29.148648977279663,10,189.0,19.1953125,[  0   7  72 187 248 264 397 413 419 425],128,136,93,12.687258243560791,89.84375
I,16,41.835907220840454,10,189.0,150.439453125,[  0   7  72 205 248 264 397 413 422 425],104,188,93,18.595447063446045,20.402405753968253
I,17,60.4313542842865,10,188.982177734375,158.7158203125,[  7  72 130 205 248 261 264 397 413 426],164,270,93,29.985210895538344,16.015455946547537
I,18,90.41656517982484,10,189.0,150.6002197265625,[  7  72  89 130 180 205 248 264 397 405],296,418,93,1.2044138908385946,20.317344060019842
I,19,91.62097907066344,10,188.986083984375,150.6002197265625,[  7  72  89 180 205 248 261 264 397 405],418,418,93,1.442487955093398,20.311476616969408
I,20,93.06346702575684,10,189.0,150.6002197265625,[  7  72  89 180 205 248 264 292 397 405],418,418,93,1.2336211204528809,20.317344060019842
I,21,94.29708814620972,10,189.0,150.6002197265625,[  7  72 130 180 187 248 257 264 397 405],418,418,93,46.06906199455261,20.317344060019842
I,22,140.36615014076233,10,189.0,105.281005859375,[  7  72 130 180 187 248 257 264 397 405],450,643,93,59.087072134017944,44.295764095568785
I,23,199.45322227478027,10,189.0,146.05526733398438,[  7  72  89 180 205 248 264 337 397 426],492,889,93,92.72143578529358,22.722080775669642
I,24,292.17465806007385,10,189.0,154.33526229858398,[  7  72  89 180 187 205 248 264 397 405],858,1318,93,126.12620210647583,18.34113105895027
I,25,418.3008601665497,10,189.0,173.73455810546875,[  7  72  89 180 205 248 264 337 397 405],1058,1847,93,149.92421317100525,8.076953383349867
I,26,568.2250733375549,10,189.0,181.59737873077393,[  7  72 120 180 205 248 264 327 397 405],1026,2360,93,130.44549298286438,3.9167308302783463
I,1,0.3993909358978271,10,220.0,0.0,[  0   1   2  13  61  98 151 168 181 211],1,1,98,0.41938996315002447,100.0
I,2,0.8187808990478516,10,206.0,0.0,[  0   1  26  41  61  98 151 181 193 211],1,1,98,0.4466891288757324,100.0
I,3,1.265470027923584,10,198.0,0.0,[  0  26  41  61  98 163 181 182 193 211],1,1,98,0.4311680793762209,100.0
I,4,1.696638107299805,10,190.0,0.0,[  0  26  41  61  98 163 181 182 193 234],1,1,98,0.4312040805816648,100.0
I,5,2.1278421878814697,10,182.0,0.0,[  0  41  69  98 153 163 181 182 193 211],1,1,98,0.4214608669281006,100.0
I,6,2.5493030548095703,10,179.0,0.0,[  0  26  98 153 163 181 182 193 211 268],1,1,98,0.43338489532470703,100.0
I,7,2.9826879501342773,10,178.0,0.0,[ 41  61  69  98 153 163 181 182 193 211],1,1,98,0.42882728576660156,100.0
I,8,3.411515235900879,10,177.0,0.0,[ 41  61  69  98 153 163 181 182 193 211],1,1,98,0.5867807865142822,100.0
I,9,3.998296022415161,10,175.25,0.0,[ 41  61  69  98 153 163 181 182 193 211],2,2,98,0.7339138984680176,100.0
I,10,4.732209920883179,10,175.25,0.0,[ 41  61  69  98 153 163 181 182 193 211],4,4,98,1.0560271739959717,100.0
I,11,5.78823709487915,10,175.25,0.0,[ 41  61  98 153 163 181 182 193 211 234],8,8,98,0.5569748878479004,100.0
I,12,6.345211982727051,10,175.0,0.0,[ 41  61  69  98 153 163 181 182 193 211],8,8,98,1.8249189853668213,100.0
I,13,8.170130968093872,10,174.03125,0.0,[ 41  61  69  98 153 163 181 182 193 211],16,16,98,3.2366421222686768,100.0
I,14,11.406773090362549,10,173.375,0.0,[ 41  61  69  98 153 163 181 182 193 211],32,32,98,6.131531000137329,100.0
I,15,17.538304090499878,10,172.7578125,0.0,[ 41  61  69  98 153 163 181 182 193 211],64,64,98,11.34261703491211,100.0
I,16,28.880921125411987,10,172.357421875,10.703125,[ 26  69  98 153 163 181 182 193 211 337],120,124,98,0.8473379611968994,93.79015717248178
I,17,29.728259086608887,10,172.306640625,10.703125,[ 41  61  69  98 153 163 181 182 193 211],124,124,98,19.738451957702637,93.7883270423142
I,18,49.46671104431152,10,171.99755859375,34.7431640625,[ 26  61  69  98 153 163 181 182 193 211],204,226,98,28.26909589767456,79.80019928971103
I,19,77.73580694198608,10,171.8375244140625,83.05615234375,[ 26  61  69  98 153 163 181 182 193 211],264,358,98,43.466814041137695,51.66588169437512
I,20,121.20262098312378,10,171.7965087890625,104.8773193359375,[  0  26  69  98 163 181 182 193 211 337],396,556,98,48.32307815551758,38.95258985459979
I,21,169.52569913864136,10,171.76055908203125,131.7689208984375,[  0  26  69  98 163 181 182 193 211 337],342,727,98,62.483399868011475,23.283365166792517
I,22,232.00909900665283,10,171.70144653320312,147.3997802734375,[  0  26  69  98 163 181 182 193 211 337],434,944,98,74.51553201675415,14.15344293856385
I,23,306.524631023407,10,171.6802215576172,160.403564453125,[  0  26  69  98 163 181 182 193 211 337],464,1176,98,95.16787314414984,6.568407823674467
I,24,401.6925041675568,10,171.67488861083984,164.9786148071289,[  0  26  69  98 163 181 182 193 211 337],566,1459,98,125.50188279151911,3.900555205188071
I,25,527.1943869590759,10,171.67243003845215,167.04697036743164,[  0  26  69  98 163 181 182 193 211 337],756,1837,98,175.90270805358887,2.6943520692195433
I,26,703.0970950126648,10,171.67091751098633,168.09558486938477,[  0  26  69  98 163 181 182 193 211 337],1106,2390,98,242.5985550880432,2.0826664722478423
I,27,945.695650100708,10,171.66962051391602,168.95022296905518,[  0  26  69  98 163 181 182 193 211 337],1550,3165,98,312.4255619049072,1.5840878174716986
I,28,1258.1212120056152,10,171.66876566410065,169.769136428833,[  0  26  69  98 163 181 182 193 211 337],1832,4081,98,322.3819191455839,1.1065666068716247
I,1,0.3870959281921386,10,356.0,0.0,[  0   3 138 143 162 167 173 219 229 293],1,1,110,0.4390499591827393,100.0
I,2,0.8261458873748779,10,301.0,0.0,[  3 145 162 167 173 219 229 231 244 273],1,1,110,0.42256712913513184,100.0
I,3,1.2487130165100098,10,253.0,0.0,[138 143 162 167 197 218 219 244 273 293],1,1,110,0.48259902000427246,100.0
I,4,1.7313120365142822,10,253.0,0.0,[138 143 162 167 197 218 219 244 273 293],2,2,110,0.5665569305419922,100.0
I,5,2.2978689670562744,10,253.0,0.0,[138 143 162 167 197 218 219 244 273 293],4,4,110,0.7724568843841553,100.0
I,6,3.0703258514404297,10,251.9375,0.0,[138 143 167 173 197 218 219 244 273 293],8,8,110,0.4686551094055176,100.0
I,7,3.5389809608459473,10,251.9375,0.0,[138 143 162 167 197 218 219 244 273 293],8,8,110,1.1216540336608887,100.0
I,8,4.660634994506836,10,250.140625,31.625,[138 143 162 167 197 218 219 244 273 293],14,15,110,1.8433668613433838,87.35711162471111
I,9,6.50400185585022,10,246.70703125,47.4375,[138 143 162 167 197 218 219 244 273 293],26,28,110,2.9303431510925275,80.77172759947433
I,10,9.434345006942747,10,245.70703125,78.453125,[138 143 162 167 197 218 219 244 273 293],44,50,110,4.549125909805301,68.07045992909492
I,11,13.983470916748049,10,245.39794921875,119.33984375,[138 143 162 167 197 218 219 244 273 293],66,83,110,6.5809268951416,51.36885042033528
I,12,20.56439781188965,10,245.284912109375,164.68310546875,[138 143 162 167 197 218 219 244 273 293],84,125,110,9.28609728813171,32.860482916570035
I,13,29.85049510002136,10,245.19573974609375,190.306396484375,[138 143 162 167 197 218 219 244 273 293],114,182,110,13.051770925521854,22.385928613016695
I,14,42.90226602554321,10,245.15679931640625,208.46502685546875,[138 143 162 167 197 218 219 244 273 293],152,258,110,18.6259469985962,14.966655040059512
I,15,61.52821302413941,10,245.1330108642578,218.18258666992188,[138 143 162 167 197 218 219 244 273 293],222,369,110,26.382407903671258,10.99420437064664
I,16,87.91062092781067,10,245.11657333374023,226.17100524902344,[138 143 162 167 197 218 219 244 273 293],310,524,110,35.977873086929335,7.729207302078804
I,17,123.88849401474,10,245.10656547546387,232.7672462463379,[138 143 162 167 197 218 219 244 273 293],398,723,110,47.76700687408446,5.034267117728917
I,18,171.65550088882446,10,245.10069370269775,237.18237495422363,[138 143 162 167 197 218 219 244 273 293],498,972,110,62.123133182525635,3.230639060564587
I,19,233.7786340713501,10,245.0974521636963,240.02733325958252,[138 143 162 167 197 218 219 244 273 293],610,1277,110,77.55295491218567,2.0686134675637207
I,20,311.33158898353577,10,245.0957547426224,241.98000144958496,[138 143 162 167 197 218 219 244 273 293],690,1622,110,88.93952512741089,1.2712391923349826
I,1,0.3856978416442871,10,260.0,0.0,[  0   1   2  55 105 130 182 211 250 375],1,1,113,0.42867422103881836,100.0
I,2,0.8143720626831055,10,260.0,0.0,[  0  55 103 105 130 182 211 250 328 375],1,1,113,0.42530083656311035,100.0
