N30_d30; Ins 16; Time 1.785228967666626; MP_obj 363.0; LB 0.0; x_now [1, 2, 3, 79, 82]; Cells 1/1; Iter 1
N30_d30; Ins 16; Time 2.002660036087036; MP_obj 319.0; LB 0.0; x_now [1, 2, 6, 79, 82]; Cells 1/1; Iter 2
N30_d30; Ins 16; Time 2.122886896133423; MP_obj 319.0; LB 0.0; x_now [1, 6, 79, 106, 264]; Cells 1/1; Iter 3
N30_d30; Ins 16; Time 2.2386250495910645; MP_obj 319.0; LB 0.0; x_now [1, 4, 6, 82, 106]; Cells 1/1; Iter 4
N30_d30; Ins 16; Time 2.3670530319213867; MP_obj 319.0; LB 0.0; x_now [1, 6, 82, 106, 114]; Cells 1/1; Iter 5
N30_d30; Ins 16; Time 3.707103967666626; MP_obj 313.0; LB 0.0; x_now [6, 79, 82, 106, 227]; Cells 2/2; Iter 6
N30_d30; Ins 16; Time 3.9665348529815674; MP_obj 313.0; LB 0.0; x_now [6, 79, 82, 106, 227]; Cells 4/4; Iter 7
N30_d30; Ins 16; Time 4.120665073394775; MP_obj 304.75; LB 0.0; x_now [4, 6, 79, 82, 106]; Cells 8/8; Iter 8
N30_d30; Ins 16; Time 4.28827691078186; MP_obj 301.46875; LB 0.0; x_now [4, 6, 79, 82, 106]; Cells 16/16; Iter 9
N30_d30; Ins 16; Time 4.487423896789551; MP_obj 297.53125; LB 0.0; x_now [4, 6, 79, 82, 106]; Cells 32/32; Iter 10
N30_d30; Ins 16; Time 4.736047983169556; MP_obj 294.8515625; LB 0.0; x_now [4, 6, 79, 82, 106]; Cells 64/64; Iter 11
N30_d30; Ins 16; Time 5.104825019836426; MP_obj 291.96875; LB 4.546875; x_now [2, 4, 6, 79, 82]; Cells 126/127; Iter 12
N30_d30; Ins 16; Time 5.714566946029663; MP_obj 288.4716796875; LB 8.92578125; x_now [2, 4, 6, 79, 82]; Cells 248/251; Iter 13
N30_d30; Ins 16; Time 6.745739936828613; MP_obj 286.5556640625; LB 25.80224609375; x_now [2, 4, 6, 79, 82]; Cells 464/483; Iter 14
N30_d30; Ins 16; Time 6.945744037628174; MP_obj 285.022216796875; LB 25.80224609375; x_now [4, 6, 79, 82, 106]; Cells 483/483; Iter 15
N30_d30; Ins 16; Time 8.7848060131073; MP_obj 284.94970703125; LB 41.500244140625; x_now [4, 6, 79, 82, 106]; Cells 848/907; Iter 16
N30_d30; Ins 16; Time 9.071882963180542; MP_obj 284.3505859375; LB 41.500244140625; x_now [2, 4, 6, 79, 82]; Cells 907/907; Iter 17
N30_d30; Ins 16; Time 12.30778193473816; MP_obj 284.3446044921875; LB 72.1251220703125; x_now [2, 4, 6, 79, 82]; Cells 1484/1649; Iter 18
N30_d30; Ins 16; Time 12.738625049591064; MP_obj 283.87548828125; LB 72.1251220703125; x_now [4, 6, 79, 82, 106]; Cells 1649/1649; Iter 19
N30_d30; Ins 16; Time 18.644975900650024; MP_obj 283.86798095703125; LB 82.57977294921875; x_now [4, 6, 79, 82, 106]; Cells 2658/2978; Iter 20
N30_d30; Ins 16; Time 28.55330991744995; MP_obj 283.4703674316406; LB 105.45951843261719; x_now [4, 6, 79, 82, 106]; Cells 4660/5308; Iter 21
N30_d30; Ins 16; Time 30.30521297454834; MP_obj 283.16905975341797; LB 105.45951843261719; x_now [2, 4, 6, 79, 82]; Cells 5308/5308; Iter 22
N30_d30; Ins 16; Time 49.167250871658325; MP_obj 283.16776275634766; LB 136.17260360717773; x_now [2, 4, 6, 79, 82]; Cells 7596/9106; Iter 23
N30_d30; Ins 16; Time 53.782407999038696; MP_obj 282.99030685424805; LB 136.17260360717773; x_now [4, 6, 79, 82, 106]; Cells 9106/9106; Iter 24
N30_d30; Ins 16; Time 88.5110878944397; MP_obj 282.984317779541; LB 150.61502265930176; x_now [4, 6, 79, 82, 106]; Cells 12744/15478; Iter 25
N30_d30; Ins 16; Time 100.3568959236145; MP_obj 282.7958126068115; LB 150.61502265930176; x_now [2, 4, 6, 79, 82]; Cells 15478/15478; Iter 26
N30_d30; Ins 16; Time 163.79247093200684; MP_obj 282.7953128814697; LB 180.9249153137207; x_now [2, 4, 6, 79, 82]; Cells 20030/25493; Iter 27
N30_d30; Ins 16; Time 211.5266170501709; MP_obj 282.7010962963104; LB 180.9249153137207; x_now [4, 6, 79, 82, 106]; Cells 25493/25493; Iter 28
N30_d30; Ins 16; Time 351.1281678676605; MP_obj 282.69904923439026; LB 189.36703085899353; x_now [4, 6, 79, 82, 106]; Cells 32230/41608; Iter 29
N30_d30; Ins 16; Time 503.9455988407135; MP_obj 282.61680138111115; LB 189.36703085899353; x_now [2, 4, 6, 79, 82]; Cells 41608/41608; Iter 30
N30_d30; Ins 16; Time 836.918751001358; MP_obj 282.6167632341385; LB 215.43409395217896; x_now [2, 4, 6, 79, 82]; Cells 48492/65854; Iter 31
