N50_d20; Ins 12; Time 2.996823787689209; MP_obj 221.0; LB 0.0; x_now [1, 2, 3, 42, 263]; Cells 2/2; Iter 1
N50_d20; Ins 12; Time 3.267879009246826; MP_obj 221.0; LB 110.0; x_now [1, 2, 3, 42, 263]; Cells 2/3; Iter 2
N50_d20; Ins 12; Time 3.393286943435669; MP_obj 221.0; LB 165.0; x_now [1, 2, 3, 42, 263]; Cells 2/4; Iter 3
N50_d20; Ins 12; Time 3.5164918899536133; MP_obj 221.0; LB 192.5; x_now [1, 2, 3, 42, 263]; Cells 2/5; Iter 4
N50_d20; Ins 12; Time 3.7184958457946777; MP_obj 221.0; LB 0.0; x_now [2, 42, 49, 263, 469]; Cells 10/10; Iter 5
N50_d20; Ins 12; Time 3.8914098739624023; MP_obj 221.0; LB 213.125; x_now [2, 3, 42, 49, 263]; Cells 2/11; Iter 6
N50_d20; Ins 12; Time 4.026589870452881; MP_obj 221.0; LB 216.5625; x_now [2, 3, 42, 49, 263]; Cells 2/12; Iter 7
N50_d20; Ins 12; Time 4.157953977584839; MP_obj 221.0; LB 216.5625; x_now [2, 3, 42, 49, 263]; Cells 4/14; Iter 8
N50_d20; Ins 12; Time 4.302624940872192; MP_obj 220.99154663085938; LB 217.421875; x_now [2, 3, 42, 49, 263]; Cells 6/17; Iter 9
N50_d20; Ins 12; Time 4.449175834655762; MP_obj 220.99154663085938; LB 218.2779998779297; x_now [2, 3, 42, 49, 263]; Cells 8/21; Iter 10
N50_d20; Ins 12; Time 4.606820821762085; MP_obj 220.9912986755371; LB 218.91635131835938; x_now [2, 3, 42, 49, 263]; Cells 10/26; Iter 11
N50_d20; Ins 12; Time 4.776984930038452; MP_obj 220.9902057647705; LB 219.2354030609131; x_now [2, 3, 42, 49, 263]; Cells 14/33; Iter 12
N50_d20; Ins 12; Time 4.95383095741272; MP_obj 220.9900197982788; LB 219.66214275360107; x_now [2, 3, 42, 49, 263]; Cells 12/39; Iter 13
N50_d20; Ins 12; Time 5.12091588973999; MP_obj 220.98968601226807; LB 219.98265075683594; x_now [2, 3, 42, 49, 263]; Cells 0/39; Iter 14
