N30_d30; Ins 4; Time 1.7836148738861084; MP_obj 316.0; LB 0.0; x_now [1, 2, 7, 231, 262]; Cells 1/1; Iter 1
N30_d30; Ins 4; Time 1.9982669353485107; MP_obj 281.0; LB 0.0; x_now [5, 194, 216, 231, 262]; Cells 1/1; Iter 2
N30_d30; Ins 4; Time 2.1221559047698975; MP_obj 278.0; LB 0.0; x_now [2, 5, 216, 231, 262]; Cells 1/1; Iter 3
N30_d30; Ins 4; Time 2.23236083984375; MP_obj 274.0; LB 0.0; x_now [5, 50, 216, 231, 262]; Cells 1/1; Iter 4
N30_d30; Ins 4; Time 3.5507240295410156; MP_obj 261.0; LB 0.0; x_now [2, 5, 216, 231, 262]; Cells 2/2; Iter 5
N30_d30; Ins 4; Time 3.6810460090637207; MP_obj 261.0; LB 0.0; x_now [2, 5, 7, 216, 231]; Cells 4/4; Iter 6
N30_d30; Ins 4; Time 3.8173940181732178; MP_obj 260.0; LB 0.0; x_now [7, 50, 66, 216, 231]; Cells 4/4; Iter 7
N30_d30; Ins 4; Time 3.9720659255981445; MP_obj 260.0; LB 0.0; x_now [2, 7, 206, 216, 262]; Cells 8/8; Iter 8
N30_d30; Ins 4; Time 4.249146938323975; MP_obj 260.0; LB 0.0; x_now [2, 7, 206, 216, 262]; Cells 16/16; Iter 9
N30_d30; Ins 4; Time 4.4447338581085205; MP_obj 260.0; LB 0.0; x_now [2, 135, 206, 216, 231]; Cells 32/32; Iter 10
N30_d30; Ins 4; Time 4.579975843429565; MP_obj 255.0625; LB 0.0; x_now [5, 50, 135, 216, 231]; Cells 32/32; Iter 11
N30_d30; Ins 4; Time 4.835201025009155; MP_obj 254.671875; LB 0.0; x_now [2, 5, 206, 216, 231]; Cells 64/64; Iter 12
N30_d30; Ins 4; Time 4.985688924789429; MP_obj 253.6484375; LB 0.0; x_now [1, 2, 7, 216, 231]; Cells 64/64; Iter 13
N30_d30; Ins 4; Time 5.131804943084717; MP_obj 253.1015625; LB 0.0; x_now [2, 5, 135, 216, 231]; Cells 64/64; Iter 14
N30_d30; Ins 4; Time 5.267536878585815; MP_obj 252.85937500000003; LB 0.0; x_now [2, 5, 216, 230, 231]; Cells 64/64; Iter 15
N30_d30; Ins 4; Time 5.659128904342651; MP_obj 252.671875; LB 0.0; x_now [2, 5, 135, 216, 231]; Cells 128/128; Iter 16
N30_d30; Ins 4; Time 6.320005893707275; MP_obj 251.810546875; LB 0.0; x_now [2, 5, 206, 216, 231]; Cells 256/256; Iter 17
N30_d30; Ins 4; Time 6.4955408573150635; MP_obj 249.75439453125; LB 0.0; x_now [5, 50, 135, 216, 231]; Cells 256/256; Iter 18
N30_d30; Ins 4; Time 6.670919895172119; MP_obj 249.546875; LB 0.0; x_now [2, 7, 50, 216, 231]; Cells 256/256; Iter 19
N30_d30; Ins 4; Time 6.843768835067749; MP_obj 249.27734375; LB 0.0; x_now [2, 5, 7, 216, 231]; Cells 256/256; Iter 20
N30_d30; Ins 4; Time 8.017638921737671; MP_obj 249.17724609375; LB 6.896484375; x_now [2, 5, 206, 216, 231]; Cells 498/505; Iter 21
N30_d30; Ins 4; Time 8.240559816360474; MP_obj 248.275390625; LB 6.896484375; x_now [2, 5, 7, 216, 231]; Cells 505/505; Iter 22
N30_d30; Ins 4; Time 10.38330602645874; MP_obj 248.234375; LB 0.4375; x_now [2, 5, 7, 216, 231]; Cells 1008/1009; Iter 23
N30_d30; Ins 4; Time 14.576328992843628; MP_obj 247.26611328125; LB 3.482666015625; x_now [2, 5, 7, 216, 231]; Cells 1996/2007; Iter 24
N30_d30; Ins 4; Time 15.026734828948975; MP_obj 246.9364013671875; LB 3.482666015625; x_now [2, 7, 206, 216, 231]; Cells 2007/2007; Iter 25
N30_d30; Ins 4; Time 22.661645889282227; MP_obj 246.89215087890625; LB 40.2332763671875; x_now [2, 7, 206, 216, 231]; Cells 3342/3678; Iter 26
N30_d30; Ins 4; Time 35.70813703536987; MP_obj 246.4807891845703; LB 67.41009521484375; x_now [2, 7, 206, 216, 231]; Cells 5752/6554; Iter 27
N30_d30; Ins 4; Time 59.05459189414978; MP_obj 245.9975814819336; LB 93.63394165039062; x_now [2, 7, 206, 216, 231]; Cells 9746/11427; Iter 28
N30_d30; Ins 4; Time 99.63891100883484; MP_obj 245.60427474975586; LB 118.42884063720703; x_now [2, 7, 206, 216, 231]; Cells 16230/19542; Iter 29
N30_d30; Ins 4; Time 172.2128028869629; MP_obj 245.3453722000122; LB 140.90694618225098; x_now [2, 7, 206, 216, 231]; Cells 26530/32807; Iter 30
N30_d30; Ins 4; Time 301.7187738418579; MP_obj 245.16935682296753; LB 160.7363109588623; x_now [2, 7, 206, 216, 231]; Cells 42612/54113; Iter 31
N30_d30; Ins 4; Time 580.2771408557892; MP_obj 245.0319938659668; LB 177.41001975536346; x_now [2, 7, 206, 216, 231]; Cells 67756/87991; Iter 32
