N50_d30; Ins 12; Time 1.8024139404296875; MP_obj 306.0; LB 0.0; x_now [183, 231, 265, 272, 591]; Cells 1/1; Iter 1
N50_d30; Ins 12; Time 2.026587963104248; MP_obj 221.0; LB 0.0; x_now [265, 591, 631, 654, 705]; Cells 1/1; Iter 2
N50_d30; Ins 12; Time 2.1427669525146484; MP_obj 219.0; LB 0.0; x_now [4, 272, 591, 631, 705]; Cells 1/1; Iter 3
N50_d30; Ins 12; Time 2.2674129009246826; MP_obj 219.0; LB 0.0; x_now [97, 265, 591, 631, 705]; Cells 1/1; Iter 4
N50_d30; Ins 12; Time 2.3928768634796143; MP_obj 207.0; LB 0.0; x_now [11, 97, 265, 591, 705]; Cells 1/1; Iter 5
N50_d30; Ins 12; Time 3.743016004562378; MP_obj 204.0; LB 0.0; x_now [11, 97, 265, 591, 705]; Cells 2/2; Iter 6
N50_d30; Ins 12; Time 3.940333843231201; MP_obj 204.0; LB 0.0; x_now [11, 97, 265, 591, 705]; Cells 4/4; Iter 7
N50_d30; Ins 12; Time 4.113148927688599; MP_obj 204.0; LB 0.0; x_now [11, 97, 265, 591, 705]; Cells 8/8; Iter 8
N50_d30; Ins 12; Time 4.253464937210083; MP_obj 202.484375; LB 0.0; x_now [11, 265, 272, 591, 705]; Cells 8/8; Iter 9
N50_d30; Ins 12; Time 4.389899015426636; MP_obj 201.609375; LB 0.0; x_now [11, 196, 272, 591, 705]; Cells 8/8; Iter 10
N50_d30; Ins 12; Time 4.700697898864746; MP_obj 199.359375; LB 0.0; x_now [11, 265, 272, 591, 705]; Cells 16/16; Iter 11
N50_d30; Ins 12; Time 5.019078969955444; MP_obj 197.859375; LB 0.0; x_now [11, 265, 272, 591, 705]; Cells 32/32; Iter 12
N50_d30; Ins 12; Time 5.160917043685913; MP_obj 195.568359375; LB 0.0; x_now [97, 265, 591, 654, 705]; Cells 32/32; Iter 13
N50_d30; Ins 12; Time 5.655062913894653; MP_obj 194.599609375; LB 0.0; x_now [11, 265, 272, 591, 705]; Cells 64/64; Iter 14
N50_d30; Ins 12; Time 5.806447982788086; MP_obj 192.9072265625; LB 0.0; x_now [97, 265, 591, 654, 705]; Cells 64/64; Iter 15
N50_d30; Ins 12; Time 6.647320032119751; MP_obj 192.1259765625; LB 0.0; x_now [97, 265, 591, 654, 705]; Cells 128/128; Iter 16
N50_d30; Ins 12; Time 8.18513298034668; MP_obj 191.68115234375; LB 0.0; x_now [97, 265, 591, 654, 705]; Cells 256/256; Iter 17
N50_d30; Ins 12; Time 8.382154941558838; MP_obj 191.1287841796875; LB 0.0; x_now [11, 265, 272, 591, 705]; Cells 256/256; Iter 18
N50_d30; Ins 12; Time 11.301920890808105; MP_obj 191.0638427734375; LB 0.9764404296875; x_now [11, 265, 272, 591, 705]; Cells 508/510; Iter 19
N50_d30; Ins 12; Time 11.554605960845947; MP_obj 189.82855224609375; LB 0.9764404296875; x_now [97, 265, 591, 654, 705]; Cells 510/510; Iter 20
N50_d30; Ins 12; Time 17.28244400024414; MP_obj 189.30902099609375; LB 0.5067138671875; x_now [97, 265, 591, 654, 705]; Cells 1016/1018; Iter 21
N50_d30; Ins 12; Time 28.60596990585327; MP_obj 188.6980743408203; LB 2.787384033203125; x_now [97, 265, 591, 654, 705]; Cells 2000/2018; Iter 22
N50_d30; Ins 12; Time 29.168643951416016; MP_obj 188.26348876953125; LB 2.787384033203125; x_now [11, 265, 272, 591, 705]; Cells 2018/2018; Iter 23
N50_d30; Ins 12; Time 51.1571569442749; MP_obj 188.24200439453125; LB 9.800956726074219; x_now [11, 265, 272, 591, 705]; Cells 3798/3917; Iter 24
N50_d30; Ins 12; Time 52.15074801445007; MP_obj 187.77208709716797; LB 9.800956726074219; x_now [97, 265, 591, 654, 705]; Cells 3917/3917; Iter 25
N50_d30; Ins 12; Time 96.77014183998108; MP_obj 187.57770156860352; LB 5.3181304931640625; x_now [97, 265, 591, 654, 705]; Cells 7678/7756; Iter 26
N50_d30; Ins 12; Time 98.40609002113342; MP_obj 187.29815483093262; LB 5.3181304931640625; x_now [11, 265, 272, 591, 705]; Cells 7756/7756; Iter 27
N50_d30; Ins 12; Time 188.72037196159363; MP_obj 187.2753620147705; LB 9.864891052246094; x_now [97, 265, 591, 654, 705]; Cells 14994/15253; Iter 28
N50_d30; Ins 12; Time 192.32863187789917; MP_obj 187.1345558166504; LB 9.864891052246094; x_now [11, 265, 272, 591, 705]; Cells 15253/15253; Iter 29
N50_d30; Ins 12; Time 361.68777894973755; MP_obj 187.09923553466797; LB 42.84964466094971; x_now [11, 265, 272, 591, 705]; Cells 23962/27234; Iter 30
N50_d30; Ins 12; Time 369.74890398979187; MP_obj 186.94913840293884; LB 42.84964466094971; x_now [97, 265, 591, 654, 705]; Cells 27234/27234; Iter 31
N50_d30; Ins 12; Time 687.2277410030365; MP_obj 186.93053770065308; LB 70.09925651550293; x_now [11, 265, 272, 591, 705]; Cells 38956/46712; Iter 32
N50_d30; Ins 12; Time 703.1554000377655; MP_obj 186.8881477713585; LB 70.09925651550293; x_now [97, 265, 591, 654, 705]; Cells 46712/46712; Iter 33
