N50_d30; Ins 19; Time 1.8178930282592773; MP_obj 278.0; LB 0.0; x_now [1, 2, 6, 214, 726]; Cells 1/1; Iter 1
N50_d30; Ins 19; Time 2.055840015411377; MP_obj 278.0; LB 0.0; x_now [6, 214, 464, 659, 726]; Cells 1/1; Iter 2
N50_d30; Ins 19; Time 2.1770179271698; MP_obj 252.0; LB 0.0; x_now [1, 6, 659, 710, 726]; Cells 1/1; Iter 3
N50_d30; Ins 19; Time 3.546973943710327; MP_obj 252.0; LB 0.0; x_now [6, 25, 659, 710, 726]; Cells 2/2; Iter 4
N50_d30; Ins 19; Time 3.742799997329712; MP_obj 252.0; LB 126.0; x_now [6, 25, 659, 710, 726]; Cells 2/3; Iter 5
N50_d30; Ins 19; Time 3.892256021499634; MP_obj 252.0; LB 189.0; x_now [6, 25, 659, 710, 726]; Cells 2/4; Iter 6
N50_d30; Ins 19; Time 4.04054594039917; MP_obj 252.0; LB 220.5; x_now [6, 25, 659, 710, 726]; Cells 2/5; Iter 7
N50_d30; Ins 19; Time 4.189046859741211; MP_obj 252.0; LB 236.25; x_now [6, 25, 659, 710, 726]; Cells 2/6; Iter 8
N50_d30; Ins 19; Time 4.3333070278167725; MP_obj 252.0; LB 244.125; x_now [6, 25, 659, 710, 726]; Cells 2/7; Iter 9
N50_d30; Ins 19; Time 4.478957891464233; MP_obj 252.0; LB 248.0625; x_now [6, 25, 659, 710, 726]; Cells 2/8; Iter 10
N50_d30; Ins 19; Time 4.631176948547363; MP_obj 252.0; LB 250.015625; x_now [6, 25, 659, 710, 726]; Cells 2/9; Iter 11
N50_d30; Ins 19; Time 4.785378932952881; MP_obj 252.0; LB 251.0; x_now [6, 25, 659, 710, 726]; Cells 2/10; Iter 12
N50_d30; Ins 19; Time 4.937002897262573; MP_obj 252.0; LB 251.4921875; x_now [6, 25, 659, 710, 726]; Cells 2/11; Iter 13
N50_d30; Ins 19; Time 5.087709903717041; MP_obj 252.0; LB 251.73828125; x_now [6, 25, 659, 710, 726]; Cells 2/12; Iter 14
N50_d30; Ins 19; Time 5.238269805908203; MP_obj 252.0; LB 251.8603515625; x_now [6, 25, 659, 710, 726]; Cells 2/13; Iter 15
N50_d30; Ins 19; Time 5.387342929840088; MP_obj 252.0; LB 251.921875; x_now [6, 25, 659, 710, 726]; Cells 2/14; Iter 16
N50_d30; Ins 19; Time 5.536042928695679; MP_obj 252.0; LB 251.952392578125; x_now [6, 25, 659, 710, 726]; Cells 2/15; Iter 17
N50_d30; Ins 19; Time 5.6866679191589355; MP_obj 252.0; LB 251.96776580810547; x_now [6, 25, 659, 710, 726]; Cells 2/16; Iter 18
N50_d30; Ins 19; Time 5.838009834289551; MP_obj 252.0; LB 251.9754295349121; x_now [6, 25, 659, 710, 726]; Cells 2/17; Iter 19
N50_d30; Ins 19; Time 5.988307952880859; MP_obj 252.0; LB 251.97924423217773; x_now [6, 25, 659, 710, 726]; Cells 2/18; Iter 20
N50_d30; Ins 19; Time 6.137532949447632; MP_obj 252.0; LB 251.9811577796936; x_now [6, 25, 659, 710, 726]; Cells 2/19; Iter 21
N50_d30; Ins 19; Time 6.287927865982056; MP_obj 252.0; LB 251.98211145401; x_now [6, 25, 659, 710, 726]; Cells 2/20; Iter 22
N50_d30; Ins 19; Time 6.437297821044922; MP_obj 252.0; LB 251.98258912563324; x_now [6, 25, 659, 710, 726]; Cells 2/21; Iter 23
N50_d30; Ins 19; Time 6.588330030441284; MP_obj 252.0; LB 251.982827603817; x_now [6, 25, 659, 710, 726]; Cells 2/22; Iter 24
N50_d30; Ins 19; Time 6.740494012832642; MP_obj 252.0; LB 251.98294681310654; x_now [6, 25, 659, 710, 726]; Cells 2/23; Iter 25
N50_d30; Ins 19; Time 6.968886852264404; MP_obj 251.99999985843897; LB 251.98294681310654; x_now [6, 25, 659, 710, 726]; Cells 4/25; Iter 26
N50_d30; Ins 19; Time 7.14493989944458; MP_obj 251.9999998435378; LB 251.98300639167428; x_now [6, 25, 659, 710, 726]; Cells 4/27; Iter 27
N50_d30; Ins 19; Time 7.3104939460754395; MP_obj 251.9999998435378; LB 251.98303626663983; x_now [6, 25, 659, 710, 726]; Cells 4/29; Iter 28
N50_d30; Ins 19; Time 7.463125944137573; MP_obj 251.999999826774; LB 251.98306607827544; x_now [6, 25, 659, 710, 726]; Cells 0/29; Iter 29
