1;0.3937520980834961;10;253.0;[  0   1   2   3   4   5   6   7  56 184];1;1
2;0.8150432109832764;10;253.0;[  0   1   3   5  48  56  79 124 160 184];1;1
3;1.2592661380767822;10;253.0;[  0   1   3   5  48  56  79 124 160 184];2;2
4;1.744591236114502;10;253.0;[  0   1   3   5  48  56  79 124 160 184];4;4
5;2.3370721340179443;10;253.0;[  3   5  48  56  79 107 178 179 180 184];8;8
6;2.7773032188415527;10;253.0;[  3  48  56  75 107 160 178 179 180 184];8;8
7;3.204453229904175;10;253.0;[  3  48  56  75 101 107 160 176 178 184];8;8
8;4.001383304595947;10;253.0;[  3  48  56  75 101 107 160 176 178 184];16;16
9;5.134178161621094;10;253.0;[  3  48  56  75  79 101 107 160 177 184];30;31
10;6.764763116836548;10;253.0;[  3  48  56  75  79 101 107 160 177 184];46;54
11;9.34293818473816;10;253.0;[  3   5  48  56  75  80 107 109 160 184];72;90
12;13.091162204742432;10;252.9814453125;[  3  48  56  75  80 101 107 124 160 184];110;145
13;19.57542610168457;10;253.0;[  3  48  56  75  79 107 109 128 160 184];184;237
14;29.890669107437134;10;253.0;[  3   5  48  56  59  75 107 128 160 184];298;386
15;44.4059112071991;10;253.0;[  3   5   8  48  56  75  79  80 107 184];372;572
16;46.29432702064514;10;253.0;[  3   5   8  48  56  75 107 128 160 184];572;572
17;66.59014916419983;10;253.0;[  3   5   8  48  56  75  79 107 160 184];456;800
18;90.51210522651672;10;252.9998073577881;[  3   5   8  48  56  75  79 107 160 184];420;1010
19;121.52059531211853;10;253.0;[  3   5   8  11  48  56  75 124 160 184];550;1285
20;123.23252606391907;10;253.0;[  3   5  48  56  59  75  79 107 160 184];1285;1285
21;156.97354817390442;10;252.9999237060547;[  3   5  48  56  59  75  79 107 160 184];342;1456
22;194.5514953136444;10;253.0;[  3   5  48  56  59  75 109 124 160 184];348;1630
23;230.49014806747437;10;253.0;[  3   5  48  56  59  75 109 124 160 184];14;1637
24;266.4902729988098;10;253.0;[  3   5  48  56  59  75 109 124 160 184];20;1647
25;303.19310426712036;10;252.9999976977706;[  3   5  48  56  59  75  80 124 160 184];26;1660
26;340.02327013015747;10;252.99979293718934;[  3   5  48  56  59  75  79 107 160 184];32;1676
27;383.0994951725006;10;252.98997646942735;[  3   5  48  56  59  75 107 109 160 184];390;1871
28;442.1172032356262;10;252.97657734528184;[  3   5  48  56  59  75 107 109 160 184];1072;2407
29;515.6454081535339;10;252.99968054285273;[  3   5  48  56  59  75  79 107 160 184];1176;2995
30;594.678159236908;10;252.99958930595312;[  3   5  48  56  59  75  79 107 124 184];776;3383
31;699.955322265625;10;252.99955313280225;[  0   3   5  48  56  59  75 124 160 184];1734;4250
32;806.8196542263031;10;252.99951045023045;[  3   5  48  56  59  75  79 107 160 184];704;4602
33;926.7422881126404;10;252.9994984525256;[  3   5   8  48  56  59  75 124 160 184];920;5062
34;1048.7352182865143;10;252.99999172434036;[  3   5  48  56  59  75  80 124 160 184];586;5355
35;1176.6139061450958;10;252.99947948068439;[  3   5  11  48  56  59  75 124 160 184];442;5576
36;1313.0902090072632;10;252.9994828577619;[  3   5  48  56  59  71  75 124 160 184];718;5935
37;1449.6080031394958;10;252.9994813989615;[  3   5   8  48  56  59  75 124 160 184];328;6099
38;1586.4390091896057;10;252.99948120262707;[  3   5   8  48  56  59  75 124 160 184];194;6196
39;1723.237771987915;10;252.99948119028704;[  0   3   5  48  56  59  75 124 160 184];66;6229
40;1860.2393050193787;10;252.99948119028704;[  0   3   5  48  56  59  75 124 160 184];96;6277
41;1999.6937952041626;10;252.99947263555077;[  3   5  48  56  59  75  79 107 160 184];96;6325
42;2145.3580820560455;10;252.99947255772076;[  3   5  48  56  59  75  79 107 160 184];342;6496
43;2291.0553390979767;10;252.99999113996;[  3   5  48  56  59  75  80 124 160 184];174;6583
44;2438.3094770908356;10;252.99948118998145;[  3   5   8  48  56  59  75 124 160 184];134;6650
