1;0.40035486221313477;10;345.0;[ 0  1  2  3  4  5  6 75 80 85];1;1
2;0.8357629776000977;10;345.0;[ 0  1  2  3  4  5  6 75 80 85];2;2
3;1.3324580192565918;10;345.0;[ 0  1  2  3  5 10 21 75 80 85];4;4
4;1.7514870166778564;10;345.0;[  0   1   5  10  21  75  80  85 129 172];4;4
5;2.308107852935791;10;342.46875;[ 0  1  4  5 10 21 22 75 80 85];4;6
6;2.9391958713531494;10;340.859375;[ 1  4  5 10 21 22 69 75 80 85];6;9
7;3.6900429725646973;10;339.302734375;[ 1  4  5 10 21 22 69 75 80 85];10;14
8;4.5896689891815186;10;338.970703125;[ 1  4  5 10 21 22 69 75 80 85];12;20
9;5.638944864273071;10;338.4951171875;[ 1  4  5 10 21 22 69 75 80 85];14;27
10;6.8423497676849365;10;338.45703125;[ 1  4  5 10 21 22 69 75 80 85];14;34
11;8.180562973022461;10;338.427001953125;[ 1  4  5 10 21 22 69 75 80 85];14;41
12;9.654175043106079;10;338.4220886230469;[ 1  4  5 10 21 22 69 75 80 85];12;47
13;11.230688095092773;10;338.4200134277344;[ 1  4  5 10 21 22 69 75 80 85];12;53
14;12.948259830474854;10;338.41883850097656;[ 1  4  5 10 21 22 69 75 80 85];12;59
15;14.760871887207031;10;338.4183101654053;[ 1  4  5 10 21 22 69 75 80 85];10;64
