1;0.4399139881134033;10;517.0;[  0   1   2   3   4  15  75 101 110 143];1;1
2;0.8823847770690918;10;465.0;[  0   1   2   3  15  55  75 101 110 143];1;1
3;1.3333580493927002;10;465.0;[  0   1   2   3  15  55  75 101 110 143];2;2
4;1.7973110675811768;10;465.0;[  0   1   2   3  15  55  75 101 110 143];2;3
5;2.344528913497925;10;465.0;[  0   2  15  17  55  75 101 110 119 143];2;4
6;2.94006609916687;10;464.6640625;[  0   2  15  17  55  75 101 110 119 143];8;8
7;3.643828868865967;10;463.88671875;[  0   2  15  17  55  75 101 110 119 143];10;13
8;4.5122151374816895;10;463.8681640625;[  0   2  15  17  55  75 101 110 119 143];14;20
9;5.63988995552063;10;463.7158203125;[  0   2  15  17  55  59 110 119 143 181];20;30
10;6.977682828903198;10;463.6866455078125;[  0   2  15  17  55  59 101 110 119 181];20;40
11;8.80120301246643;10;463.67364501953125;[  0   1   2  15  17  55  59 101 110 119];38;59
12;11.023552894592285;10;463.66510009765625;[  0   2  15  17  55  59 110 119 143 181];34;76
13;13.816475868225098;10;463.651611328125;[  0   2  15  17  55  59 110 119 143 181];42;97
14;16.983969926834106;10;463.6490001678467;[  0   1   2  15  17  55  59 101 110 119];50;122
15;20.940029859542847;10;463.6457738876343;[  0   1   2  15  17  55  59 101 110 119];60;152
