I;1;0.0001919269561767578;1.1920928955078125e-06;0.0006620883941650391;10;1000000.0;0.0;[0 1 2 3 4 5 6 7 8 9];1;1
I;2;0.0009279251098632812;1.9073486328125e-06;0.012207984924316406;10;213.0;0.0;[  0   1   2   3   4   5   6 132 140 216];1;1
I;3;0.0009357929229736328;0.08274698257446289;0.025364160537719727;10;213.0;128.25;[  3 100 132 140 206 207 208 209 210 216];2;2
I;4;0.0006620883941650391;0.12716221809387207;0.11229491233825684;10;213.0;155.5;[  3 100 132 140 206 207 208 209 210 216];4;4
I;5;0.0007328987121582031;0.0;0.24542498588562012;10;213.0;155.5;[  0   3  61  89 132 140 159 201 209 216];4;4
I;6;0.002189159393310547;9.5367431640625e-07;0.2631571292877197;10;212.625;155.5;[  3  61  89 100 132 140 147 159 201 216];4;4
I;7;0.0020170211791992188;0.3359842300415039;0.28023195266723633;10;202.125;164.65625;[  3   4  61  89 100 132 140 147 209 216];8;8
I;8;0.0021359920501708984;0.0;0.6276240348815918;10;202.125;164.65625;[  3   4  79 100 132 140 159 174 201 216];8;8
I;9;0.0014352798461914062;0.6862430572509766;0.650792121887207;10;198.53125;177.625;[  3   4  79 100 119 132 140 159 201 216];16;16
I;10;0.0011997222900390625;0.8716790676116943;1.3548779487609863;10;198.0703125;180.6328125;[  3   4  79 100 119 132 140 159 201 216];30;31
I;11;0.001277923583984375;1.5070960521697998;2.25783109664917;10;197.55078125;182.6015625;[  3   4  79 100 119 132 140 159 201 216];52;57
I;12;0.0020558834075927734;9.5367431640625e-07;3.8232710361480713;10;197.55078125;182.6015625;[  3   4  79 100 132 140 167 201 207 216];57;57
I;13;0.0025959014892578125;9.5367431640625e-07;3.9398419857025146;10;197.55078125;182.6015625;[  3   4  61  79 100 132 140 167 201 216];57;57
I;14;0.0015859603881835938;4.5152599811553955;4.05743408203125;10;197.5283203125;181.51806640625;[  3   4  61  79 100 132 140 201 210 216];106;110
I;15;0.0024988651275634766;9.5367431640625e-07;8.684499025344849;10;197.5283203125;181.51806640625;[  3   4  79 100 132 140 159 201 210 216];110;110
I;16;0.0028328895568847656;9.5367431640625e-07;8.89452600479126;10;197.5283203125;181.51806640625;[  3   4  61 100 132 140 159 201 210 216];110;110
I;17;0.0032329559326171875;9.5367431640625e-07;9.107714891433716;10;197.5283203125;181.51806640625;[  3   4  60  61  72  82 132 140 201 216];110;110
I;18;0.003010988235473633;1.1920928955078125e-06;9.353662967681885;10;197.5283203125;181.51806640625;[  0   3   4  61  72  79 100 132 140 216];110;110
I;19;0.003117084503173828;8.337846994400024;9.572439908981323;10;197.5283203125;184.802734375;[  0   3   4  60  61  89 100 132 140 216];196;208
I;20;0.0002040863037109375;14.687289953231812;18.116181135177612;10;197.5283203125;187.5570068359375;[  0   3   4  60  61  89 100 132 140 216];352;384
I;21;0.003921985626220703;1.1920928955078125e-06;33.200364112854004;10;197.5283203125;187.5570068359375;[  0   2   3   4 100 132 140 159 201 216];384;384
I;22;0.005076885223388672;9.5367431640625e-07;33.90229797363281;10;197.5283203125;187.5570068359375;[  2   3   4  60  61 100 132 140 201 216];384;384
I;23;0.006726980209350586;9.5367431640625e-07;34.657084941864014;10;197.49865722656273;187.5570068359375;[  0   3   4  61  72 100 132 140 174 216];384;384
I;24;0.00597691535949707;9.5367431640625e-07;35.41515803337097;10;197.49865722656273;187.5570068359375;[  0   2   3   4  60 132 140 159 201 216];384;384
I;25;0.0028989315032958984;24.395559072494507;36.13389301300049;10;197.4664306640625;190.06192016601562;[  0   3   4  60 128 132 140 159 201 216];548;658
I;26;0.0033941268920898438;9.5367431640625e-07;61.26408505439758;10;197.4495849609375;190.06192016601562;[  0   3   4  60  61 100 114 132 140 216];658;658
I;27;0.0036699771881103516;1.1920928955078125e-06;62.497763872146606;10;197.456298828125;190.06192016601562;[  3   4  60  89 114 132 140 159 201 216];658;658
I;28;0.0057756900787353516;9.5367431640625e-07;63.76668310165405;10;197.456298828125;190.06192016601562;[  3   4  60  61 100 114 132 140 201 216];658;658
I;29;0.0031418800354003906;44.3898561000824;65.03258109092712;10;197.44580078125;191.63255310058594;[  3   4  60  61 100 114 132 140 201 216];1038;1177
I;30;0.003938913345336914;1.1920928955078125e-06;110.68765187263489;10;197.43994140625;191.63255310058594;[  0   3   4  60 100 132 140 159 201 216];1177;1177
I;31;0.005718708038330078;9.5367431640625e-07;112.91553020477295;10;197.43994140625;191.63255310058594;[  0   3   4 132 140 147 159 175 201 216];1177;1177
I;32;0.007324934005737305;1.3828277587890625e-05;115.18125915527344;10;197.43630981445375;191.63255310058594;[  0   2   3   4  60  61 132 140 147 216];1177;1177
I;33;0.005303144454956055;0.0;117.43010401725769;10;197.42800903320386;191.63255310058594;[  0   3   4  60  61 132 140 147 201 216];1177;1177
I;34;0.006364107131958008;0.0;119.68447017669678;10;197.42825317382903;191.63255310058594;[  0   3   4  60  61 100 132 140 167 216];1177;1177
I;35;0.006778240203857422;0.0;121.97354197502136;10;197.44580078125;191.63255310058594;[  0   3   4  60 132 140 159 167 201 216];1177;1177
I;36;0.009276151657104492;76.26585674285889;124.225417137146;10;197.42483520507812;193.13375091552734;[  3   4  60  61 100 114 132 140 201 216];1758;2056
I;37;0.009985923767089844;0.0;202.79597091674805;10;197.42483520507812;193.13375091552734;[  3   4  60  61 114 132 140 147 201 216];2056;2056
I;38;0.015670061111450195;0.0;206.71641206741333;10;197.41720581054688;193.13375091552734;[  0   3   4  60 132 140 159 175 201 216];2056;2056
I;39;0.014717817306518555;9.5367431640625e-07;210.69056916236877;10;197.40847778320312;193.13375091552734;[  0   3   4  61 100 119 132 140 201 216];2056;2056
I;40;0.016473054885864258;9.5367431640625e-07;214.76776313781738;10;197.40847778320312;193.13375091552734;[  0   3   4  60 132 140 147 159 201 216];2056;2056
I;41;0.016021013259887695;1.2159347534179688e-05;218.71890687942505;10;197.4084777832037;193.13375091552734;[  0   3   4  60  61 100 132 140 201 216];2056;2056
