I;1;0.00023508071899414062;9.5367431640625e-07;0;0.005957126617431641;10;1000000.0;0;[0 1 2 3 4 5 6 7 8 9];1;1;0;0;0
I;2;0.0010099411010742188;9.5367431640625e-07;0;0.019106149673461914;10;388.0;0;[  0   1   2   3  59 119 124 170 194 199];1;1;0;0;0
I;3;0.0008780956268310547;7.152557373046875e-07;0;0.0343012809753418;10;276.0;0;[  0   1   8  59 119 124 169 170 194 199];1;1;0;0;0
I;4;0.0021791458129882812;9.5367431640625e-07;0;0.047910213470458984;10;276.0;0;[  3   8  59  90 109 124 169 194 222 227];1;1;0;0;0
I;5;0.002549886703491211;0.0;0;0.0651860237121582;10;276.0;0;[  3   8  31  55  59  90 109 124 169 194];1;1;0;0;0
I;6;0.001725912094116211;9.5367431640625e-07;0;0.07925820350646973;10;276.0;0;[  5   8  31  55  59  90 109 124 169 194];1;1;0;0;0
I;7;0.002984285354614258;0.0;0;0.09363722801208496;10;273.0;0;[  5   8  31  55  59  83  90 109 119 194];1;1;0;0;0
I;8;0.005003929138183594;7.152557373046875e-07;0;0.10942316055297852;10;271.0;0;[  8  31  55  78  83  90 109 119 194 199];1;1;0;0;0
I;9;0.0030341148376464844;9.5367431640625e-07;0;0.12447810173034668;10;271.0;0;[  8  31  55  59  78  83  90 109 194 199];1;1;0;0;0
I;10;0.008323907852172852;1.1920928955078125e-06;0;0.1437842845916748;10;263.0;0;[  0   5   8  31  59  78  83  90 109 194];1;1;0;0;0
I;11;0.004414796829223633;0.09729385375976562;0.0006551742553710938;0.15964102745056152;10;263.0;218.5;[  0   8  31  59  88  90  99 109 194 199];2;2;0;0;0
I;12;0.00016927719116210938;0.12412118911743164;0.0010371208190917969;0.2613191604614258;10;263.0;227.625;[  0   8  31  59  88  90  99 109 194 199];4;4;0;0;0
I;13;0.0001800060272216797;0.24964094161987305;0.00857400894165039;0.39122819900512695;10;263.0;236.625;[  0   8  31  59  88  90  99 109 194 199];8;8;0;0;0
I;14;0.00535130500793457;9.5367431640625e-07;0;0.6553809642791748;10;263.0;236.625;[  0   3   5   8  31  59  90  99 194 199];8;8;0;0;0
I;15;0.008646965026855469;0.6470122337341309;0.0030760765075683594;0.6888880729675293;10;263.0;251.640625;[  0   3   8  31  55  59  90  99 194 199];14;15;0;0;0
I;16;0.0001742839813232422;0.4371829032897949;0.011430978775024414;1.3547072410583496;10;263.0;253.9140625;[  0   3   8  31  55  59  90  99 194 199];22;22;0;0;0
I;17;0.00680088996887207;0.5773608684539795;0.01277303695678711;1.8262231349945068;10;262.6953125;255.72265625;[  0   3   8  31  55  59  90  99 194 199];31;31;0;0;0
I;18;0.007491111755371094;0.8277201652526855;0.015369892120361328;2.4539849758148193;10;262.54296875;257.037109375;[  0   3   8  31  55  59  90  99 194 199];44;44;0;0;0
I;19;0.006872892379760742;0.7985358238220215;0.017711877822875977;3.3485920429229736;10;262.394775390625;257.7763671875;[  0   3   8  31  55  59  90  99 194 199];57;57;0;0;0
I;20;0.006979227066040039;0.9268848896026611;0.0140380859375;4.240025043487549;10;262.28466796875;258.41943359375;[  0   3   8  31  55  59  90  99 194 199];69;72;0;0;0
I;21;0.00019884109497070312;0.9470558166503906;0.02318096160888672;5.277760982513428;10;262.28466796875;258.7803955078125;[  0   3   8  31  55  59  90  99 194 199];83;87;0;0;0
I;22;0.007482051849365234;0.943770170211792;0.025972843170166016;6.367350101470947;10;262.265625;259.0494384765625;[  0   3   8  31  55  59  90  99 194 199];93;102;0;0;0
I;23;0.007359981536865234;0.8441867828369141;0.028356075286865234;7.479053020477295;10;262.2477722167969;259.2174377441406;[  0   3   8  31  55  59  90  99 194 199];103;115;0;0;0
I;24;0.0073261260986328125;0.6991400718688965;0.024112224578857422;8.514707088470459;10;262.2252197265625;259.3396301269531;[  0   3   8  31  55  59  90  99 194 199];114;126;0;0;0
I;25;0.00020694732666015625;0.6059510707855225;0.02529001235961914;9.413280010223389;10;262.2252197265625;259.4101867675781;[  0   3   8  31  55  59  90  99 194 199];116;135;0;0;0
I;26;0.00020599365234375;0.48341917991638184;0.033495187759399414;10.240390062332153;10;262.2252197265625;259.4712219238281;[  0   3   8  31  55  59  90  99 194 199];123;142;0;0;0
I;27;0.007498979568481445;0.3591580390930176;0.03446483612060547;10.949249982833862;10;262.21644592285156;259.5104675292969;[  0   3   8  31  55  59  90  99 194 199];128;147;0;0;0
I;28;0.007754087448120117;0.29558706283569336;0.028323888778686523;11.552998065948486;10;262.21168518066406;259.5361328125;[  0   3   8  31  55  59  90  99 194 199];132;151;0;0;0
I;29;0.000209808349609375;0.23618626594543457;0.0284421443939209;12.113037109375;10;262.21168518066406;259.56103515625;[  0   3   8  31  55  59  90  99 194 199];135;154;0;0;0
I;30;0.00020623207092285156;0.17841482162475586;0.029262781143188477;12.59899616241455;10;262.21168518066406;259.57421875;[  0   3   8  31  55  59  90  99 194 199];137;156;0;0;0
I;31;0.0002090930938720703;0.12702393531799316;0.03643798828125;13.035809993743896;10;262.21168518066406;259.58094787597656;[  0   3   8  31  55  59  90  99 194 199];138;157;0;0;0
I;32;0.007773876190185547;0.12808513641357422;0.03733181953430176;13.45066523551941;10;262.2051696777344;259.58717346191406;[  0   3   8  31  55  59  90  99 194 199];0;158;0;0;0
C;32;0.007773876190185547;0.12808513641357422;0.03733181953430176;13.843453168869019;10;262.2051696777344;259.58717346191406;[  0   3   8  31  55  59  90  99 194 199];0;158;0;0;0
