I;1;0.021165132522583008;9.5367431640625e-07;0;0.1853809356689453;10;402.0;0;[  0   1   2   3   4   5   6  90  92 154];1;1
I;2;0.030462980270385742;0.0;0;0.3860008716583252;10;387.0;0;[  0   1   2  56  90  92 109 154 314 329];1;1
I;3;0.045137882232666016;0.0;0;0.6081600189208984;10;370.0;0;[  1   3  56  90  92 109 154 203 239 329];1;1
I;4;0.05468320846557617;9.5367431640625e-07;0;0.8345160484313965;10;355.0;0;[  0   1   3  56  90  92  95 109 203 329];1;1
I;5;0.04927420616149902;9.5367431640625e-07;0;1.0562481880187988;10;355.0;0;[  0   1   3  90  92  95 109 202 203 329];1;1
I;6;0.04871988296508789;0.0;0;1.276953935623169;10;355.0;0;[  0   1   3  90  92  95 109 154 203 329];1;1
I;7;0.04943394660949707;0.0;0;1.4971330165863037;10;355.0;0;[  0   1   2   3  90  95 109 154 203 329];1;1
I;8;0.04668474197387695;0.0;0;1.7214720249176025;10;351.0;0;[  0  90  95 109 110 154 203 239 292 329];1;1
I;9;0.052419185638427734;0.11078810691833496;0.05776691436767578;1.945918083190918;10;351.0;269.0;[  0   2   3  90  95 109 110 154 203 329];2;2
I;10;0.04677009582519531;0.17190909385681152;0.10510706901550293;2.267529010772705;10;351.0;275.25;[  0   2   3  90  95 109 110 154 203 329];4;4
I;11;0.03851795196533203;0.34034013748168945;0.21239423751831055;2.6441450119018555;10;351.0;287.375;[  0   2   3  90  95 109 110 154 203 329];8;8
I;12;0.04294896125793457;0.6755430698394775;0.42587900161743164;3.1897459030151367;10;351.0;293.96875;[  0   2   3  90  95 109 110 154 203 329];16;16
I;13;0.05641007423400879;0.0;0;4.086735963821411;10;351.0;293.96875;[  0   3  90  95 109 110 154 203 292 329];16;16
I;14;0.060115814208984375;0.0;0;4.337377071380615;10;350.0;293.96875;[  0  90  95 109 110 154 203 238 292 329];16;16
I;15;0.06311297416687012;1.6196391582489014;0.8905994892120361;4.593613862991333;10;349.375;301.84375;[  0   2   3  92  95 109 110 154 203 329];32;32
I;16;0.06707501411437988;0.0;0;6.457885026931763;10;347.5625;301.84375;[  0  92  95 109 126 154 203 292 314 329];32;32
I;17;0.07401013374328613;3.1429362297058105;1.7368357181549072;6.771597862243652;10;347.5625;308.859375;[  0   2   3  92  95 109 110 154 203 329];60;62
I;18;0.09593582153320312;0.0;0;10.195487976074219;10;345.64453125;308.859375;[  0  92  95 109 110 154 203 292 314 329];62;62
I;19;0.10386109352111816;6.207475900650024;3.469256639480591;10.522081136703491;10;345.46875;314.6640625;[  0   2   3  92  95 109 110 154 203 329];114;119
I;20;0.1409621238708496;0.0;0;17.076324939727783;10;343.5732421875;314.6640625;[  0   3  90  95 109 110 154 203 292 329];119;119
I;21;0.18705415725708008;10.722556829452515;6.047661542892456;17.642488956451416;10;343.44140625;319.650390625;[  0   2   3  90  95 109 110 154 203 329];202;220
I;22;0.2527129650115967;16.159309148788452;10.766153812408447;28.858450889587402;10;341.620361328125;323.814208984375;[  0   2   3  90  95 109 110 154 203 329];358;399
I;23;0.6971299648284912;0.0;0;45.88017296791077;10;340.135009765625;323.814208984375;[  0   3  90  95 109 110 154 174 203 329];399;399
I;24;0.697864294052124;32.97143292427063;18.407561779022217;47.031753063201904;10;340.135009765625;327.1124267578125;[  0   2   3  90  95 109 110 154 203 329];604;701
I;25;0.883817195892334;56.839115858078;31.322701454162598;81.33163094520569;10;338.978271484375;329.59181213378906;[  0   2   3  92  95 109 110 154 203 329];984;1193
I;26;1.746001958847046;86.07459902763367;46.49103593826294;140.55953001976013;10;338.47705078125;332.2145309448242;[  0   2  90  95 109 110 124 154 203 329];1466;1926
I;27;2.7969188690185547;1057.2785410881042;74.97625064849854;230.3978340625763;10;338.01601791381836;333.41149139404297;[  0   2  90  95 109 110 124 154 203 329];2292;3072
I;1;0.04768180847167969;0.0;0;0.29302120208740234;10;402.0;0;[  0   1   2   3   4   5   6  90  92 154];1;1
I;2;0.03778791427612305;0.0;0;0.5805950164794922;10;387.0;0;[  0   1   2  56  90  92 109 154 314 329];1;1
I;3;0.04998493194580078;0.0;0;0.8909978866577148;10;370.0;0;[  1   3  56  90  92 109 154 203 239 329];1;1
I;4;0.058802127838134766;9.5367431640625e-07;0;1.1999568939208984;10;355.0;0;[  0   1   3  56  90  92  95 109 203 329];1;1
I;5;0.0582578182220459;3.0994415283203125e-06;0;1.5102388858795166;10;355.0;0;[  0   1   3  90  92  95 109 202 203 329];1;1
I;6;0.0654139518737793;1.1920928955078125e-06;0;1.8301920890808105;10;355.0;0;[  0   1   3  90  92  95 109 154 203 329];1;1
I;7;0.0572662353515625;0.0;0;2.139741897583008;10;355.0;0;[  0   1   2   3  90  95 109 154 203 329];1;1
I;8;0.05739426612854004;0.0;0;2.4512109756469727;10;351.0;0;[  0  90  95 109 110 154 203 239 292 329];1;1
I;9;0.06370210647583008;0.1558980941772461;0.08335494995117188;2.7645931243896484;10;351.0;269.0;[  0   2   3  90  95 109 110 154 203 329];2;2
I;10;0.057225942611694336;0.24499201774597168;0.1499783992767334;3.219989061355591;10;351.0;275.25;[  0   2   3  90  95 109 110 154 203 329];4;4
I;11;0.06415104866027832;0.4817018508911133;0.2998518943786621;3.773189067840576;10;351.0;287.375;[  0   2   3  90  95 109 110 154 203 329];8;8
I;12;0.06022500991821289;0.9813680648803711;0.6137433052062988;4.551983118057251;10;351.0;293.96875;[  0   2   3  90  95 109 110 154 203 329];16;16
