I;1;0.0002288818359375;0.0;0;0.005617856979370117;10;1000000.0;0;[0 1 2 3 4 5 6 7 8 9];1;1;0;0;0
I;2;0.0009291172027587891;9.5367431640625e-07;0;0.016048908233642578;10;453.0;0;[  0   1   2  12  46  49  52  79  85 102];1;1;0;0;0
I;3;0.0007300376892089844;1.1920928955078125e-06;0;0.024307966232299805;10;450.0;0;[  0  12  46  49  52  79  80 102 107 129];1;1;0;0;0
I;4;0.003289937973022461;7.152557373046875e-07;0;0.03631782531738281;10;441.0;0;[  0  12  34  43  46  79  80 102 107 129];1;1;0;0;0
I;5;0.0028760433197021484;9.5367431640625e-07;0;0.04747486114501953;10;418.0;0;[  0   1  12  43  46  49  52  79 107 129];1;1;0;0;0
I;6;0.003345966339111328;0.0;0;0.059044837951660156;10;418.0;0;[  0   1   2  12  46  49  52  79 107 129];1;1;0;0;0
I;7;0.002727031707763672;9.5367431640625e-07;0;0.06979608535766602;10;418.0;0;[  0   1   2  12  46  52  79  80 102 129];1;1;0;0;0
I;8;0.003078937530517578;7.152557373046875e-07;0;0.08109378814697266;10;417.0;0;[  0   1  12  43  46  52  78  79 107 129];1;1;0;0;0
I;9;0.003451824188232422;0.02518606185913086;0.0004382133483886719;0.09290385246276855;10;417.0;417.0;[  0   1   2  12  46  52  78  79  80 129];0;1;0;0;0
C;9;0.003451824188232422;0.02518606185913086;0.0004382133483886719;0.12077784538269043;10;417.0;417.0;[  0   1   2  12  46  52  78  79  80 129];0;1;0;0;0
