I;1;0.4037036895751953;10;291.0;0;[  0   1   2   3   4   5   8 170 194 199];1;1;0;0
I;2;0.819671630859375;10;291.0;0;[  0   1   2   8  31  37  55 170 194 199];1;1;0;0
I;3;1.246140956878662;10;291.0;0;[  0   3   8  31  55  90 109 170 194 199];1;1;0;0
I;4;1.6750547885894775;10;285.0;0;[  0   8  31  55  78  90  99 109 194 199];1;1;0;0
I;5;2.101454734802246;10;278.0;0;[  8  31  55  59  78  90 109 185 194 199];1;1;0;0
I;6;2.528674840927124;10;275.0;0;[  8  31  55  78  83  90 109 151 194 199];1;1;0;0
I;7;2.954033851623535;10;275.0;0;[  8  31  55  59  78  83  90 109 194 199];1;1;0;0
I;8;3.387017011642456;10;263.0;0;[  0   8  31  59  78  90  99 109 194 199];1;1;0;0
I;9;4.110666990280151;10;263.0;218.5;[  0   8  31  59  78  90  99 109 194 199];2;2;0.1458139419555664;1
I;10;5.135747671127319;10;263.0;227.625;[  0   8  31  59  78  90  99 109 194 199];4;4;0.48688673973083496;3
I;11;6.705244779586792;10;263.0;236.625;[  0   3   8  31  55  59  90  99 194 199];8;8;1.071423053741455;7
I;12;8.93026089668274;10;263.0;249.609375;[  0   3   8  31  55  59  90  99 194 199];6;11;2.2396676540374756;15
I;13;10.809589862823486;10;262.6953125;251.0859375;[  0   3   8  31  55  59  90  99 194 199];8;15;3.118788003921509;21
I;14;12.994549989700317;10;262.54296875;251.92578125;[  0   3   8  31  55  59  90  99 194 199];8;19;4.293922662734985;29
I;15;15.481222867965698;10;262.394775390625;252.404296875;[  0   3   8  31  55  59  90  99 194 199];12;25;5.474246025085449;37
I;16;18.739436626434326;10;262.3206787109375;252.6416015625;[  0   3   8  31  55  59  90  99 194 199];14;32;7.245000600814819;49
I;17;22.8994460105896;10;262.2886047363281;252.80105590820312;[  0   3   8  31  55  59  90  99 194 199];22;43;9.312883853912354;63
I;18;29.338103771209717;10;262.27392578125;252.9035186767578;[  0   3   8  31  55  59  90  99 194 199];36;61;12.569706916809082;85
I;19;39.63915395736694;10;262.2639503479004;252.97827529907227;[  0   3   8  31  55  59  90  99 194 199];58;90;17.89271640777588;121
I;20;55.11927676200867;10;262.253942489624;253.0272102355957;[  0   3   8  31  55  59  90  99 194 199];84;132;26.531238794326782;179
I;21;75.65595984458923;10;262.2495594024658;253.0558032989502;[  0   3   8  31  55  59  90  99 194 199];100;182;38.91042709350586;263
I;22;100.75230479240417;10;262.24684381484985;253.07308721542358;[  0   3   8  31  55  59  90  99 194 199];128;246;53.61193513870239;363
I;23;132.45003175735474;10;262.2449584007263;253.08314681053162;[  0   3   8  31  55  59  90  99 194 199];158;325;72.50779151916504;491
I;24;169.99016189575195;10;262.2439674139023;253.08853816986084;[  0   3   8  31  55  59  90  99 194 199];176;413;95.808584690094;649
I;25;211.47300481796265;10;262.2433713078499;253.09129118919373;[  0   3   8  31  55  59  90  99 194 199];190;508;121.74959373474121;825
I;26;255.7377269268036;10;262.2430130839348;253.09270066022873;[  0   3   8  31  55  59  90  99 194 199];198;607;149.86002349853516;1015
I;27;302.41385293006897;10;262.24282698333263;253.0933853685856;[  0   3   8  31  55  59  90  99 194 199];210;712;179.07001733779907;1213
I;28;349.0738708972931;10;262.24274653568864;253.09369241073728;[  0   3   8  31  55  59  90  99 194 199];186;805;210.15935063362122;1423
I;29;391.19193601608276;10;262.2427096311003;253.09382911771536;[  0   3   8  31  55  59  90  99 194 199];168;889;237.69457149505615;1609
I;30;429.61521577835083;10;262.24269353877753;253.09388944413513;[  0   3   8  31  55  59  90  99 194 199];158;968;262.49743604660034;1777
I;31;465.98964405059814;10;262.2426862413995;253.0939173041843;[  0   3   8  31  55  59  90  99 194 199];148;1042;285.78982639312744;1935
I;32;500.57339692115784;10;262.2426822462585;253.09393003280275;[  0   3   8  31  55  59  90  99 194 199];142;1113;307.68479108810425;2083
I;33;533.5783219337463;10;262.2426804061979;253.09393555275165;[  0   3   8  31  55  59  90  99 194 199];130;1178;328.6668875217438;2225
I;34;566.1788778305054;10;262.24267941794824;253.09393820248079;[  0   3   8  31  55  59  90  99 194 199];134;1245;347.92128801345825;2355
I;35;597.2970118522644;10;262.24267900848645;253.0939392480359;[  0   3   8  31  55  59  90  99 194 199];110;1300;367.8722412586212;2489
I;36;623.1029677391052;10;262.24267882130516;253.09393963862385;[  0   3   8  31  55  59  90  99 194 199];92;1346;384.07383275032043;2599
I;37;646.0005528926849;10;262.2426787320219;253.09393981463654;[  0   3   8  31  55  59  90  99 194 199];86;1389;397.7535910606384;2691
I;38;666.2758078575134;10;262.24267870169206;253.09393987324074;[  0   3   8  31  55  59  90  99 194 199];62;1420;410.4388635158539;2777
I;39;683.7787237167358;10;262.2426786858996;253.09393990161516;[  0   3   8  31  55  59  90  99 194 199];68;1454;419.71850991249084;2839
I;40;700.7447369098663;10;262.24267868044353;253.09393991240086;[  0   3   8  31  55  59  90  99 194 199];52;1480;429.7841303348541;2907
I;41;714.1334347724915;10;262.24267867900016;253.09393991507932;[  0   3   8  31  55  59  90  99 194 199];36;1498;437.6271765232086;2959
I;42;722.9908108711243;10;262.24267849791113;253.09393991562388;[  0   3   8  31  55  59  90  99 194 199];12;1504;442.9851059913635;2995
I;43;727.3956077098846;10;262.24267849791113;253.09393991568368;[  0   3   8  31  55  59  90  99 194 199];4;1506;444.77618932724;3007
C;43;728.008446931839;10;262.24267849791113;253.09393991568368;[  0   3   8  31  55  59  90  99 194 199];0;1506;445.3738384246826;3011
