1;0.39176487922668457;10;250.0;0;[  0   1   2   3   4   7  72  89 254 397];1;1
2;0.8080072402954102;10;189.0;0.0;[  0   1   2   3   7  72  89 254 264 397];1;1
3;1.2225232124328613;10;189.0;0.0;[  0   7  72  89 180 254 260 264 397 413];1;1
4;1.651698112487793;10;189.0;0.0;[  5   7  72 180 264 397 417 418 420 421];1;1
5;2.0787391662597656;10;189.0;0.0;[  5   7  72 180 254 264 397 413 419 420];1;1
6;2.496467113494873;10;189.0;0.0;[  7  72 180 205 254 264 397 413 419 420];1;1
7;6.9931440353393555;10;189.0;47.0;[  7  72  89 180 205 264 327 397 425 426];24;27
8;14.186275959014893;10;189.0;123.296875;[  7  72  89 180 187 248 264 397 405 423];44;65
9;152.26963806152344;10;189.0;174.6471710205078;[  7  36  72 187 264 292 327 397 413 426];496;866
10;154.52346110343933;10;189.0;174.6471710205078;[  7  72  89 205 248 264 327 397 413 426];866;866
10;222.7140190601349;10;189.0;187.28156280517578;[  7  72  89 205 248 264 327 397 413 426];0;1054
