1;0.38022685050964355;10;199.0;0;[  0   1   2   3   4  18  30  53 113 137];1;1
2;0.8072550296783447;10;199.0;0.0;[  0   1   2   4  18  30  53 113 128 137];1;1
3;1.211488962173462;10;199.0;0.0;[  0   4  18  30  53 107 113 127 128 137];1;1
4;1.6649599075317383;10;199.0;0.0;[  0   4  18  21  30  53 113 127 128 137];2;2
5;2.1479239463806152;10;198.875;0.0;[  0   4  18  21  30  53 113 127 128 137];4;4
6;2.7014849185943604;10;198.875;47.5;[  0   4  18  21  30  53 113 127 128 137];6;7
7;3.3765108585357666;10;198.65625;71.25;[  0   4  18  21  30  53 113 127 128 137];10;12
8;4.261625051498413;10;198.474609375;95.84375;[  0   4  18  21  30  53 113 127 128 137];16;20
9;5.357777118682861;10;198.33984375;133.3203125;[  0   4  18  21  30  53 113 127 128 137];20;30
10;6.738839864730835;10;198.30615234375;155.91796875;[  0   4  18  21  30  53 113 127 128 137];26;43
11;8.3351149559021;10;198.277099609375;178.5400390625;[  0   4  18  21  30  53 113 127 128 137];24;55
12;10.115500926971436;10;198.2587890625;189.85498046875;[  0   4  18  21  30  53 113 127 128 137];20;65
13;11.989562034606934;10;198.25390625;194.722412109375;[  0   4  18  21  30  53 113 127 128 137];16;73
14;13.896230697631836;10;198.25299072265625;196.94537353515625;[  0   4  18  21  30  53 113 127 128 137];10;78
15;15.934693098068237;10;198.25225067138672;197.3461151123047;[  0   4  18  21  30  53 113 127 128 137];12;84
16;17.933520078659058;10;198.25214004516602;197.85128784179688;[  0   4  18  21  30  53 113 127 128 137];4;86
16;19.525117874145508;10;198.25214004516602;197.9547996520996;[  0   4  18  21  30  53 113 127 128 137];0;86
