1;0.3842451572418213;10;257.0;0;[ 0  1  2  3  4  5 45 64 82 87];1;1
2;0.8073482513427734;10;241.0;0.0;[ 0  2 10 21 25 44 45 64 82 87];1;1
3;1.2120320796966553;10;241.0;0.0;[  2  10  21  25  31  44  45  82  87 127];1;1
4;1.6167809963226318;10;241.0;0.0;[ 2 10 21 25 26 31 44 45 82 87];1;1
5;2.0210533142089844;10;240.0;0.0;[  2  21  25  26  31  44  45  82  87 102];1;1
6;2.4325692653656006;10;240.0;0.0;[ 2 21 25 26 31 32 44 45 64 87];1;1
7;2.8907032012939453;10;238.0;0.0;[ 1  2 21 25 26 31 44 45 82 87];2;2
8;3.292983055114746;10;237.0;0.0;[ 1  2 21 25 26 31 44 45 82 87];2;2
9;3.8189890384674072;10;237.0;0.0;[ 2 21 25 26 31 32 44 45 82 87];4;4
10;4.42871618270874;10;236.625;59.75;[ 2 21 25 26 31 32 44 45 82 87];6;7
11;5.188408136367798;10;235.96875;89.625;[ 2 21 25 26 31 32 44 45 82 87];10;12
12;6.169273138046265;10;235.921875;117.9375;[ 2 21 25 26 31 32 44 45 82 87];16;20
13;7.370711088180542;10;235.82421875;161.34375;[ 2 21 25 26 31 32 44 45 82 87];20;30
14;8.7344970703125;10;235.759765625;198.1015625;[ 2 21 25 26 31 32 44 45 82 87];20;40
15;10.112799406051636;10;235.73486328125;222.1689453125;[ 2 21 25 26 31 32 44 45 82 87];14;47
16;11.467482089996338;10;235.731689453125;231.298828125;[ 2 21 25 26 31 32 44 45 82 87];8;51
17;12.835338354110718;10;235.728759765625;233.61767578125;[ 2 21 25 26 31 32 44 45 82 87];6;54
18;14.148901224136353;10;235.72821044921875;234.7830810546875;[ 2 21 25 26 31 32 44 45 82 87];2;55
18;15.026049137115479;10;235.72821044921875;235.01300048828125;[ 2 21 25 26 31 32 44 45 82 87];0;55
