1;0.3895387649536133;10;215.0;0;[ 0  1  2  3  4  5  6  7 18 30];1;1;0;0
2;0.7944498062133789;10;215.0;0.0;[  0   1   2   3   4   5   6  18  30 121];1;1;0;0
3;1.2928190231323242;10;215.0;0.0;[  0   1   2   3  18  30  36  42  47 121];2;2;0.059721946716308594;1
4;1.8597750663757324;10;215.0;0.0;[  0   1   2   3  18  30  36  42  47 121];4;4;0.1656181812286377;3
5;2.6471149921417236;10;215.0;107.5;[  0   2   3  18  30  36  42  46  47 121];4;6;0.43056368827819824;7
5;3.0575718879699707;10;215.0;215.0;[  0   2   3  18  30  36  42  46  47 121];0;6;0.7442748546600342;13
1;0.38533997535705566;10;215.0;0;[ 0  1  2  3  4  5  6  7 18 30];1;1;0;0
2;0.7824599742889404;10;215.0;0.0;[  0   1   2   3   4   5   6  18  30 121];1;1;0;0
3;1.2724289894104004;10;215.0;0.0;[  0   1   2   3  18  30  36  42  47 121];2;2;0.05811190605163574;1
4;1.8401901721954346;10;215.0;0.0;[  0   1   2   3  18  30  36  42  47 121];4;4;0.16450095176696777;3
5;2.651787042617798;10;215.0;107.5;[  0   2   3  18  30  36  42  46  47 121];4;6;0.43169164657592773;7
5;3.081355094909668;10;215.0;215.0;[  0   2   3  18  30  36  42  46  47 121];0;6;0.7548282146453857;13
