1;0.3790299892425537;10;152.0;0;[  0   1   2   3   4   5   6   7  71 140];1;1
2;0.795086145401001;10;152.0;0.0;[  0   1   2   3   4   6  66  71 139 140];1;1
3;1.2391810417175293;10;143.25;0.0;[  0   1   2   3   4   6  66  71 139 140];2;2
4;1.7259440422058105;10;143.25;0.0;[  0   1   2   3   4   6  66  71 139 140];4;4
5;2.2779340744018555;10;142.40625;38.0;[  0   1   2   3   4   6  66  71 139 140];6;7
6;2.9242141246795654;10;141.6484375;70.78125;[  0   1   2   3   4   6  66  71 139 140];8;11
7;3.6653730869293213;10;141.037109375;96.671875;[  0   1   2   3   4   6  66  71 139 140];10;16
8;4.55451512336731;10;140.90576171875;113.98046875;[  0   2   6  66  71  72  96 120 139 140];12;22
9;5.527337074279785;10;140.798095703125;131.47412109375;[  0   2   6  66  71  72  96 120 139 140];8;26
10;6.557759046554565;10;140.7835693359375;137.296142578125;[  0   2   6  66  71  72  96 120 139 140];6;29
10;7.256201982498169;10;140.7835693359375;139.5687255859375;[  0   2   6  66  71  72  96 120 139 140];0;31
