I;1;0.011295080184936523;10;-1e+100;1e+100;185.0;185.0;None;[ 1  2  3  4  5  6  7  8  9 10];185.0;1;1
I;2;0.5605580806732178;10;185.0;348.0;348.0;348.0;183.4609375;[  0  36  40  53  79 106 154 160 175 185];348.0;0;9
I;3;0.6256301403045654;10;185.0;290.75953784119105;285.0;285.0;183.4609375;[  2  36  50  53  60  84  86 141 154 185];285.0;9;9
I;4;0.6828851699829102;10;185.0;287.7544505602719;287.427734375;287.427734375;183.4609375;[  0   2  36  50  53  60  84 110 154 185];287.427734375;9;9
I;5;0.7446112632751465;10;185.0;287.7544505602719;256.98437499999994;256.98437499999994;183.4609375;[  0   2  36  50  53  60  84 110 154 185];256.98437499999994;9;9
I;6;1.4001960754394531;10;185.0;287.7544505602719;255.453125;255.453125;10.9482421875;[  0   2  36  50  53  60  84 110 154 185];255.453125;18;23
I;7;1.992098093032837;10;185.0;287.7544505602719;254.62011718749994;254.62011718749994;111.85986328125;[  0   2  36  50  53  60  84 110 154 185];254.62011718749994;24;35
I;8;2.7700469493865967;10;185.0;287.7544505602719;254.58642578124994;254.58642578124994;172.137939453125;[  0   2  36  50  53  60  84 110 154 185];254.58642578124994;30;50
I;9;3.764216184616089;10;185.0;287.7544505602719;276.0;276.0;182.229736328125;[  0   2  50  60  84 110 154 160 185 217];276.0;44;72
I;10;4.101144075393677;10;185.0;287.7544505602719;256.440673828125;256.440673828125;182.229736328125;[  0   2  50  53  60  84 110 154 175 185];256.440673828125;72;72
I;11;4.4243903160095215;10;185.0;287.7544505602719;255.10083007812503;255.10083007812503;182.229736328125;[  0   2  36  50  60  84 110 154 175 185];255.10083007812503;72;72
I;12;4.753788232803345;10;185.0;287.7544505602719;254.79882812500003;254.79882812500003;182.229736328125;[  0   2  50  53  60  84 110 154 160 185];254.79882812500003;72;72
I;13;5.091850996017456;10;185.0;287.7544505602719;254.08007812500003;254.08007812500003;182.229736328125;[  0   2  50  53  60  84 110 154 160 185];254.08007812500003;72;72
I;14;7.37949800491333;10;185.0;287.7544505602719;262.5190429687502;262.5190429687502;112.9383544921875;[  2  36  50  53  60  84  86 110 154 160];262.5190429687502;94;119
I;15;7.896035194396973;10;185.0;287.7544505602719;259.039978027344;259.039978027344;112.9383544921875;[  2  36  50  53  60  84  86 110 154 185];259.039978027344;119;119
I;16;8.434466123580933;10;185.0;287.7544505602719;257.7377929687501;257.7377929687501;112.9383544921875;[  2  35  36  50  53  60  84 154 160 185];257.7377929687501;119;119
I;17;8.96524429321289;10;185.0;287.7544505602719;257.73779296875006;257.73779296875006;112.9383544921875;[  2  36  50  53  60  84 110 154 175 185];257.73779296875006;119;119
I;18;9.507598161697388;10;185.0;287.7544505602719;257.30798339843756;257.30798339843756;112.9383544921875;[  2  36  50  53  60  84 110 154 175 185];257.30798339843756;119;119
I;19;12.883130311965942;10;185.0;287.7544505602719;257.2821044921875;257.2821044921875;234.79574584960938;[  2  36  50  53  60  84 110 154 160 185];257.2821044921875;50;144
I;20;17.374897241592407;10;185.0;287.7544505602719;257.24847412109375;257.24847412109375;246.86204528808594;[  2  36  50  53  60  84 110 154 160 185];257.24847412109375;44;166
I;21;18.76590919494629;10;185.0;287.7544505602719;257.24534606933594;257.24534606933594;254.9744644165039;[  2  36  50  53  60  84 110 154 160 185];257.24534606933594;0;181
I;22;19.248290061950684;10;257.24534606933594;280.0480800275132;267.2567749023438;267.2567749023438;254.9744644165039;[  2  36  50  60  80  84 110 145 160 185];267.2567749023438;0;181
I;23;20.020352125167847;10;257.24534606933594;280.0480800275132;257.3147583007813;257.3147583007813;254.9744644165039;[  2  36  50  60  80  84 110 145 160 185];257.3147583007813;181;181
I;24;25.116806983947754;10;257.24534606933594;280.0480800275132;257.28762245178217;257.28762245178217;225.12361907958984;[  2  36  50  60  80  84 110 145 160 185];257.28762245178217;84;223
I;25;27.817521333694458;10;257.24534606933594;280.0480800275132;257.25228214263916;257.25228214263916;235.5537405014038;[  2  36  50  60  80  84 110 145 160 185];257.25228214263916;100;273
