1;0.3833179473876953;10;356.0;0;[  0   3 138 143 162 167 173 219 229 293];1;1
2;0.7949528694152832;10;301.0;0.0;[  3 145 162 167 173 219 229 231 244 273];1;1
3;1.2218177318572998;10;253.0;0.0;[138 143 162 167 197 218 219 244 273 293];1;1
4;1.701368808746338;10;253.0;0.0;[138 143 162 167 197 218 219 244 273 293];2;2
5;2.264702796936035;10;253.0;0.0;[138 143 162 167 197 218 219 244 273 293];4;4
6;3.0280938148498535;10;251.9375;0.0;[138 143 167 173 197 218 219 244 273 293];8;8
7;3.488555669784546;10;251.9375;0.0;[138 143 162 167 197 218 219 244 273 293];8;8
8;4.620990991592407;10;250.140625;31.625;[138 143 162 167 197 218 219 244 273 293];14;15
9;6.490634918212891;10;246.70703125;47.4375;[138 143 162 167 197 218 219 244 273 293];26;28
10;9.47659683227539;10;245.70703125;78.453125;[138 143 162 167 197 218 219 244 273 293];44;50
11;14.173817873001099;10;245.39794921875;115.771484375;[138 143 162 167 197 218 219 244 273 293];68;84
12;21.160640954971313;10;245.284912109375;157.24853515625;[138 143 162 167 197 218 219 244 273 293];92;130
13;31.397238731384277;10;245.19573974609375;182.96337890625;[138 143 162 167 197 218 219 244 273 293];130;195
14;46.4673228263855;10;245.15679931640625;200.53253173828125;[138 143 162 167 197 218 219 244 273 293];186;288
15;68.47680282592773;10;245.13157653808594;212.3724365234375;[138 143 162 167 197 218 219 244 273 293];272;424
16;99.8980360031128;10;245.11381149291992;222.47862243652344;[138 143 162 167 197 218 219 244 273 293];374;611
17;144.76855778694153;10;245.10330772399902;229.3121337890625;[138 143 162 167 197 218 219 244 273 293];518;870
18;207.38221383094788;10;245.09669876098633;234.33652877807617;[138 143 162 167 197 218 219 244 273 293];698;1219
19;291.9617238044739;10;245.09299278259277;238.18757915496826;[138 143 162 167 197 218 219 244 273 293];878;1658
20;405.54603481292725;10;245.09081375598907;240.63933610916138;[138 143 162 167 197 218 219 244 273 293];1094;2205
21;549.904908657074;10;245.08955037593842;242.3236665725708;[138 143 162 167 197 218 219 244 273 293];1276;2843
21;719.4251477718353;10;245.08955037593842;243.35670018196106;[138 143 162 167 197 218 219 244 273 293];0;3562
1;0.39148402214050293;10;356.0;0;[  0   3 138 143 162 167 173 219 229 293];1;1;0;0
2;0.8114612102508545;10;301.0;0.0;[  3 145 162 167 173 219 229 231 244 273];1;1;0;0
3;1.2384798526763916;10;253.0;0.0;[138 143 162 167 197 218 219 244 273 293];1;1;0;0
4;1.74129319190979;10;251.3672839506173;0.0;[138 143 162 167 197 218 219 244 273 293];2;2;1;1
5;2.3667452335357666;10;248.62571036645113;0.0;[138 143 167 173 197 218 219 244 273 293];4;4;3;3
6;2.7900748252868652;10;248.62571036645113;0.0;[138 143 162 167 197 218 219 244 273 293];4;4;3;3
7;3.6694579124450684;10;245.30075057187327;0.0;[138 143 162 167 197 218 219 244 273 293];8;8;7;7
8;4.960253953933716;10;245.26863398103632;0.0;[138 143 162 167 197 218 219 244 273 293];16;16;15;9
9;7.161777019500732;10;245.20967535693055;0.0;[138 143 162 167 197 218 219 244 273 293];32;32;31;14
10;10.977405071258545;10;245.20742328161333;8.289661753926799;[138 143 162 167 197 218 219 244 273 293];60;62;61;17
11;17.444388151168823;10;245.1938692944127;64.16840564971193;[138 143 162 167 197 218 219 244 273 293];98;111;110;26
12;27.69430923461914;10;245.17845912964032;113.16790374720446;[138 143 162 167 197 218 219 244 273 293];150;186;185;46
13;43.29140305519104;10;245.15890305171067;154.2536753546077;[138 143 162 167 197 218 219 244 273 293];214;293;292;73
14;65.93786287307739;10;245.1411818709865;180.63928552263346;[138 143 162 167 197 218 219 244 273 293];290;438;437;119
15;97.34523701667786;10;245.12491221119492;198.01604783117452;[138 143 162 167 197 218 219 244 273 293];376;626;625;190
16;139.03040409088135;10;245.1096058270979;211.7454545184845;[138 143 162 167 197 218 219 244 273 293];446;849;848;271
17;191.51183700561523;10;245.0995483073072;222.77609537797701;[138 143 162 167 197 218 219 244 273 293];508;1103;1102;377
18;256.01084208488464;10;245.09346441758507;230.43401101264712;[138 143 162 167 197 218 219 244 273 293];566;1386;1385;498
19;332.84635496139526;10;245.08941984555668;234.58831837192022;[138 143 162 167 197 218 219 244 273 293];596;1684;1683;630
20;422.43463802337646;10;245.08687682489702;237.61696449656625;[138 143 162 167 197 218 219 244 273 293];640;2004;2003;762
21;526.0809440612793;10;245.0848507781871;239.54237270053125;[138 143 162 167 197 218 219 244 273 293];680;2344;2343;931
22;645.1440930366516;10;245.08397812349003;241.32759308866025;[138 143 162 167 197 218 219 244 273 293];710;2699;2698;1087
23;775.0479879379272;10;245.0832617049377;242.4631873556014;[138 143 162 167 197 218 219 244 273 293];656;3027;3026;1224
23;909.2182841300964;10;245.0832617049377;243.1803881191612;[138 143 162 167 197 218 219 244 273 293];0;3344;3343;1351
