I;1;0.00044798851013183594;10;1000000.0;0;[0 1 2 3 4 5 6 7 8 9];1;1
I;2;0.0071980953216552734;10;215.0;0.0;[ 0  1  2  3  4  5  6  7 18 30];1;1
I;3;0.013782024383544922;10;215.0;0.0;[  0   1   2   3   4   5   6  18  30 121];1;1
I;4;0.04192709922790527;10;215.0;0.0;[  0   1   2   3  18  30  36  42  47 121];2;2
I;5;0.08587813377380371;10;215.0;0.0;[  0   1   2   3  18  30  36  42  47 121];4;4
I;6;0.16673898696899414;10;215.0;107.5;[  0   2   3  18  30  36  42  46  47 121];4;6
C;6;0.2608320713043213;10;215.0;215.0;[  0   2   3  18  30  36  42  46  47 121];0;6
I;1;0.0004878044128417969;10;1000000.0;0;[0 1 2 3 4 5 6 7 8 9];1;1
I;2;0.008543014526367188;10;215.0;0.0;[ 0  1  2  3  4  5  6  7 18 30];1;1
I;3;0.016016006469726562;10;215.0;0.0;[  0   1   2   3   4   5   6  18  30 121];1;1
I;4;0.09328413009643555;10;215.0;199.0;[  0   1   2   3  18  30  36  42  47 121];2;2
I;5;0.2347581386566162;10;215.0;211.5;[  0   1   2   3  18  30  36  42  47 121];4;4
C;5;0.38051700592041016;10;215.0;213.25;[  0   1   2   3  18  30  36  42  47 121];0;6
