1;0.4029579162597656;10;219.0;0;[  0   1   2   3   4   5   6  46 184 219];1;1;0
2;0.8237950801849365;10;219.0;0.0;[  0   1   2  44  46  67 107 142 184 219];1;1;0
3;1.2383430004119873;10;219.0;0.0;[  1  29  44  46  67 107 184 209 210 219];1;1;0
4;1.662086009979248;10;219.0;0.0;[  1  29  44  46  67 107 145 184 209 219];1;1;0
5;2.090669870376587;10;219.0;0.0;[  1  29  44  46 107 145 182 184 209 219];1;1;0
6;3.517547130584717;10;214.25;0.0;[  1  29  44  46 107 145 160 182 184 219];2;2;0.931143045425415
7;5.865335941314697;10;214.25;0.0;[  1  29  44  46 107 145 160 182 184 219];4;4;2.717491865158081
8;10.205734968185425;10;209.09375;0.0;[  1  29  44  46 107 145 160 182 184 219];8;8;6.320694446563721
9;18.45249104499817;10;204.828125;52.4375;[  1  29  44  46 107 145 148 160 184 209];12;14;13.588491201400757
10;32.59393000602722;10;202.162109375;64.125;[  1   4  29  44  46 107 145 160 184 209];20;24;26.37222647666931
11;56.22785806655884;10;201.5625;115.55859375;[  1   3  29  44  46 107 145 160 184 209];26;37;48.198519229888916
12;91.64940595626831;10;201.172119140625;169.53515625;[  1   3  29  44  46 107 145 160 184 209];18;46;81.70652532577515
13;135.6163170337677;10;201.062744140625;177.22265625;[  1   3  29  44  46 107 145 160 184 209];24;58;123.35321283340454
14;190.56435799598694;10;200.99609375;189.60986328125;[  1   3  29  44  46 107 145 160 184 209];22;69;175.7131712436676
15;255.6671278476715;10;200.97061157226562;195.2984619140625;[  1   4  29  44  46 107 145 160 184 209];20;79;238.02899408340454
16;330.44361996650696;10;200.95758056640625;176.97845458984375;[  1   3  29  44  46 107 145 160 184 209];36;97;309.2549657821655
17;421.2311499118805;10;200.9486541748047;198.2539825439453;[  1   3  29  44  46 107 145 160 184 209];18;106;396.6463074684143
18;520.082081079483;10;200.94351768493652;199.51233673095703;[  1   3  29  44  46 107 145 160 184 209];12;112;492.0375940799713
19;624.5846059322357;10;200.94250106811523;199.80352592468262;[  1   3  29  44  46 107 145 160 184 209];14;119;592.8483276367188
20;735.4325330257416;10;200.9416046142578;200.0866756439209;[  1   3  29  44  46 107 145 160 184 209];12;125;699.9189894199371
21;851.4966549873352;10;200.941552400589;200.2697730064392;[  1   3  29  44  46 107 145 160 184 209];2;126;812.3736593723297
22;968.4578268527985;10;200.9415065050125;199.88993215560913;[  1   3  29  44  46 107 145 160 184 209];8;130;925.5084331035614
23;1089.0677289962769;10;200.9406294822693;200.09701895713806;[  1   3  29  44  46 107 145 160 184 209];4;132;1042.341495513916
24;1211.6919219493866;10;200.940613925457;200.28561091423035;[  1   3  29  44  46 107 145 160 184 209];2;133;1161.2085604667664
24;1334.4432950019836;10;200.940613925457;200.28856599330902;[  1   3  29  44  46 107 145 160 184 209];0;133;1280.6996910572052
