1;0.41477394104003906;10;182.0;0;[  0   1   2   3   4   5  66 105 215 306];1;1
2;0.8384640216827393;10;182.0;0.0;[  0   2   6  66 105 215 228 245 259 306];1;1
3;1.2639789581298828;10;150.0;0.0;[  2   6  66 105 215 228 244 245 259 306];1;1
4;1.7631700038909912;10;150.0;0.0;[  2   6  66 105 215 228 244 245 259 306];2;2
5;2.3621349334716797;10;150.0;0.0;[  2   6  66 105 215 228 244 245 259 306];4;4
6;3.1035938262939453;10;150.0;37.5;[  1   6  66 105 215 228 244 245 306 375];6;7
7;3.636225938796997;10;150.0;37.5;[  6  34  59  66 105 215 244 245 306 376];7;7
8;4.825140953063965;10;150.0;0.0;[  6  55  59  66 192 215 244 245 305 306];14;14
9;6.638469696044922;10;150.0;37.0;[  6  65  66  69 192 215 244 245 305 306];22;25
10;8.56284785270691;10;150.0;120.25;[  2   6  59  66 155 192 215 244 245 306];12;31
11;10.625044822692871;10;150.0;140.625;[  2   6  34  66 105 155 192 215 244 245];8;35
12;15.129479885101318;10;150.0;0.0;[  2   6  34  66 105 192 215 228 244 282];70;70
13;16.748149871826172;10;150.0;0.0;[  2   6  66  86 105 139 192 215 244 245];70;70
14;23.75113797187805;10;149.9609375;71.216796875;[  2   6  34 105 192 215 244 245 305 306];80;110
15;24.392469882965088;10;149.95428466796875;71.216796875;[  2   6  55  66 192 215 244 245 305 306];110;110
16;33.462472915649414;10;149.92498779296875;128.9990234375;[  2   6  34  66 105 192 215 244 245 306];80;150
17;46.273386001586914;10;149.89418029785156;134.4140625;[  2   6  34  66 192 215 244 245 305 306];118;209
18;64.46325302124023;10;149.87607955932617;138.703125;[  2   6  34  66 192 215 244 245 305 306];170;294
19;91.14039707183838;10;149.86281394958496;141.15350341796875;[  2   6  34  66 192 215 244 245 305 306];258;423
20;130.62005400657654;10;149.85385942459106;143.32725143432617;[  2   6  55  66 139 192 215 244 245 306];378;612
21;185.4472198486328;10;149.8525722026825;142.00870990753174;[  2   6  34  66 192 215 244 245 305 306];510;867
22;187.7183358669281;10;149.85249590873718;142.00870990753174;[  2   6  55  66 192 215 244 245 305 306];867;867
23;190.09097385406494;10;149.85249590873718;142.00870990753174;[  2   6  34  66 192 215 244 245 305 306];867;867
24;271.93780875205994;10;149.84743916988373;145.1230275630951;[  2   6  34  66 192 215 244 245 305 306];760;1247
25;395.4040517807007;10;149.84800827503204;146.2026093006134;[  2   6  65  66 155 192 215 244 245 306];1116;1805
26;518.5428841114044;10;149.8455775976181;146.87515771389008;[  2   6  65  66 155 192 215 244 245 306];758;2184
27;664.2782530784607;10;149.8437586426735;148.19848144054413;[  2   6  34  66 192 215 244 245 305 306];868;2618
28;910.8913958072662;10;149.8419918268919;146.9715857207775;[  2   6  34  66 192 215 244 245 305 306];1992;3614
29;1275.8643667697906;10;149.84160222113132;147.41445784270763;[  2   6  65  66 155 192 215 244 245 306];2872;5050
29;1590.8369567394257;10;149.84160222113132;148.86289035528898;[  2   6  65  66 155 192 215 244 245 306];0;5822
