1;0.39983224868774414;10;355.0;0;[  0   1   2   3   4   5  54  59  80 121];1;1
2;0.8314151763916016;10;316.0;0.0;[  0   1   3   5  54  59  80 105 111 121];1;1
3;1.2385270595550537;10;316.0;0.0;[  0   3   5  54  59  79  80 105 111 121];1;1
4;1.6908280849456787;10;316.0;0.0;[  3   5  54  59  69  79 105 111 121 123];2;2
5;2.1698710918426514;10;316.0;0.0;[  3   5  54  59  69  79 105 111 121 123];4;4
6;2.735563039779663;10;315.0;78.75;[  1   5  54  59  69  79  80 105 111 120];6;7
7;3.1555120944976807;10;314.0;78.75;[  1   5  54  59  69  79  80 105 111 120];7;7
8;3.8094820976257324;10;312.859375;157.0;[  1   3   5  54  59  69  79 105 111 120];8;11
9;4.565206050872803;10;311.9765625;214.625;[  1   3   5  54  59  69  79 105 111 120];10;16
10;5.481139183044434;10;311.68359375;243.1875;[  1   3   5  54  59  69  79 105 111 120];14;23
11;6.512743234634399;10;311.5390625;276.931640625;[  1   3   5  54  59  69  79 105 111 120];14;30
12;7.637434244155884;10;311.49658203125;296.1474609375;[  1   3   5  54  59  69  79 105 111 120];12;36
13;8.950590372085571;10;311.46044921875;300.9658203125;[  1   3   5  54  59  69  79 105 111 120];16;44
14;10.295382022857666;10;311.46044921875;307.001220703125;[  1   3   5  54  59  69  79 105 111 120];12;50
15;11.73557710647583;10;311.4588928222656;308.8096923828125;[  1   3   5  54  59  69  79 105 111 120];12;56
16;13.230621337890625;10;311.45819091796875;309.87017822265625;[  1   3   5  54  59  69  79 105 111 120];10;61
17;14.728293180465698;10;311.45788955688477;310.3987579345703;[  1   3   5  54  59  69  79 105 111 120];6;64
18;16.18346118927002;10;311.45782470703125;310.5890350341797;[  1   3   5  54  59  69  79 105 111 120];2;65
18;17.200428009033203;10;311.45782470703125;310.6273765563965;[  1   3   5  54  59  69  79 105 111 120];0;65
