I;1;0.0057239532470703125;10;1000000.0;0;[0 1 2 3 4 5 6 7 8 9];1;1;0;0;0
I;2;0.018704891204833984;10;259.0;0;[  0   1   2   3   4   5   6  18  51 116];1;1;0;0;0
I;3;0.03178811073303223;10;241.0;0;[  0   1   2   3   4  18  51 101 116 168];1;1;0;0;0
I;4;0.04638218879699707;10;241.0;0;[  0   1  18  43  51  67 101 116 166 168];1;1;0;0;0
I;5;0.05979013442993164;10;241.0;0;[  0   1  18  51  67 101 116 167 168 263];1;1;0;0;0
I;6;0.16202902793884277;10;241.0;187.0;[  0   1  18  43  51 101 116 166 167 168];2;2;0;0;0.0009400844573974609
I;7;0.1779651641845703;10;241.0;187.0;[  0   1  17  18  51 101 109 116 166 168];2;2;0;0;0.0009400844573974609
I;8;0.19542503356933594;10;241.0;187.0;[  0   1  18  50  51  67 101 109 116 168];2;2;0;0;0.0009400844573974609
I;9;0.40731287002563477;10;241.0;189.375;[  0   1  18  51  67 101 109 116 168 169];4;4;0;0;0.002714395523071289
I;10;0.8197870254516602;10;239.25;194.5625;[  0   1   7  18  51  67 109 116 127 168];8;8;0;0;0.006078958511352539
I;11;1.641800880432129;10;238.14453125;205.09375;[  0   1   7  18  51  67 109 116 168 169];16;16;0;0;0.012781858444213867
I;12;1.6851258277893066;10;237.94140625;205.09375;[  0   1   7  18  51  67 109 116 168 169];16;16;0;0;0.012781858444213867
I;13;3.2988312244415283;10;235.9764709270913;208.97014262331552;[  0   1   7  18  51  67 116 167 168 169];32;32;16;8;0.06121110916137695
I;14;6.549572229385376;10;234.94140625;213.2615755994616;[  0   1  17  18  51  67 116 167 168 169];64;64;48;31;0.15712261199951172
I;15;6.686686038970947;10;234.94140625;213.2615755994616;[  0   1  18  43  51  67 116 167 168 169];64;64;48;31;0.15712261199951172
I;16;6.82398796081543;10;234.3750000000003;213.2615755994616;[  0   1   7  18  51  67  99 109 116 168];64;64;48;31;0.15712261199951172
I;17;6.9658591747283936;10;234.0;213.2615755994616;[  0   1   7  51  67  99 109 116 168 169];64;64;48;31;0.15712261199951172
I;18;7.129757881164551;10;234.0;213.2615755994616;[  0   1   7  43  51  67 109 116 168 169];64;64;48;31;0.15712261199951172
I;19;7.268080234527588;10;233.63941310727148;213.2615755994616;[  0   1   7  18  51  67 109 116 168 169];64;64;48;31;0.15712261199951172
I;20;13.57979702949524;10;232.64453125;215.19867661022624;[  0   1  17  18  51  67 109 116 166 168];124;126;110;66;0.3417649269104004
I;21;13.831888914108276;10;232.51865381026204;215.19867661022624;[  0   1   7  18  51  67 109 116 168 169];126;126;110;66;0.3417649269104004
I;22;26.053826093673706;10;231.63228939048614;217.65881467659347;[  0   1   7  18  51  67 109 116 168 169];238;245;229;120;0.7253684997558594
I;23;48.74856400489807;10;230.73625489471016;219.91925530929416;[  0   1  18  43  51  67 109 116 168 169];444;467;451;223;1.4550144672393799
I;24;49.683079957962036;10;230.55030697390143;219.91925530929416;[  0   1   7  18  51  67 109 116 168 169];467;467;451;223;1.4550144672393799
I;25;92.72209405899048;10;230.37908051320804;221.52570324060056;[  0   1  17  18  51  67 109 116 168 169];832;883;867;380;2.8588204383850098
I;26;94.4505090713501;10;229.99452474951613;221.52570324060056;[  0   1   7  51  67  99 109 116 168 169];883;883;867;380;2.8588204383850098
I;27;96.26554918289185;10;229.95422935114865;221.52570324060056;[  0   1   7  18  51  67 109 116 168 169];883;883;867;380;2.8588204383850098
I;28;175.81520700454712;10;229.75861314965113;222.85827268076778;[  0   1   7  43  51  67 116 167 168 169];1514;1640;1624;652;5.448815107345581
I;29;179.09192609786987;10;229.6418073969467;222.85827268076778;[  0   1   7  18  51  67 116 167 168 169];1640;1640;1624;652;5.448815107345581
I;30;321.38377499580383;10;229.43415638281493;224.34293037837332;[  0   1   7  18  51  67 109 116 168 169];2646;2963;2947;1191;9.918891191482544
I;31;574.3838200569153;10;229.29548942320545;224.83268962920494;[  0   1   7  18  51  67 116 167 168 169];4610;5268;5252;2038;17.747699737548828
I;32;1010.7326090335846;10;229.1868916794938;225.73985652891548;[  0   1   7  18  51  67 116 167 168 169];7706;9121;9105;3522;30.711203575134277
I;33;1489.1762671470642;10;229.1015110784094;226.24362998604906;[  0   1   7  18  51  67 116 167 168 169];12678;15460;15444;5987;52.60236644744873
I;34;2290.594892978668;10;229.03916148875442;226.62702692880552;[  0   1   7  18  51  67 116 167 168 169];20408;25664;25648;10169;88.3407793045044
