I;1;0.3974599838256836;10;387.0;0;[  0   1   2   3  21  42 144 173 276 370];1;10;0;0
I;2;0.815406084060669;10;312.0;0;[  0  21  42  48 144 173 269 276 319 370];1;10;0;0
I;3;1.2385149002075195;10;312.0;0;[  0   1  21  48 144 163 173 269 319 368];1;10;0;0
I;4;1.6719028949737549;10;312.0;0;[  0   1  14  21  48  76 144 269 276 319];1;10;0;0
I;5;2.1098999977111816;10;312.0;0;[  0   1  21  48  76 144 178 269 276 319];1;10;0;0
I;6;2.549484968185425;10;310.0;0;[  0   1  76 144 178 268 269 276 319 370];1;10;0;0
I;7;2.985153913497925;10;310.0;0;[  0   1  60 144 173 178 268 269 319 370];1;10;0;0
I;8;3.4177029132843018;10;310.0;0;[  0   1  21  60 178 269 276 309 319 370];1;10;0;0
I;9;3.8860087394714355;10;310.0;0;[  0   1  21  76 144 178 269 276 309 319];1;10;0;0
I;10;4.326469898223877;10;310.0;0;[  0   1  21  60 144 178 269 276 309 319];1;10;0;0
I;11;4.763422966003418;10;307.0;0;[  0   1  60 144 173 178 269 309 319 370];1;10;0;0
I;12;5.205885887145996;10;306.0;0;[  0  21  76 163 173 185 268 276 319 370];1;10;0;0
I;13;5.643848896026611;10;306.0;0;[  0   1  14  21 144 173 185 268 276 319];1;10;0;0
I;14;6.3883750438690186;10;284.2763157894737;261.4473684210526;[  0   1   3  21 144 173 230 250 276 319];2;21;1;0.003692150115966797
I;15;6.821788787841797;10;282.85526315789474;261.4473684210526;[  0   1   3  21 173 178 230 250 276 319];2;21;1;0.003692150115966797
I;16;7.914694786071777;10;279.74276315789473;265.50921052631577;[  0   1   3  21 173 178 230 250 276 319];4;43;2;0.011051177978515625
I;17;9.5483078956604;10;278.2731095201238;269.15628621185317;[  0   1   3  21 163 173 230 250 276 319];8;87;5;0.024724960327148438
I;18;10.138284921646118;10;278.2731095201238;269.15628621185317;[  0   3  21 160 163 173 230 250 276 319];8;87;5;0.024724960327148438
I;19;12.79428768157959;10;277.96118421052626;272.012705505722;[  0   1   3  21  60 144 178 268 276 319];12;1413;10;0.04601120948791504
I;20;15.67519998550415;10;277.0814725232199;274.3663157894736;[  0   1   3  21  60 144 178 256 276 319];12;2019;12;0.06819820404052734
C;20;19.243037939071655;10;277.0814725232199;275.2582219303974;[  0   1   3  21  60 144 178 256 276 319];0;29;2928;20;0.1007838249206543
