I;1;0.0006768703460693359;10;1000000.0;0;[0 1 2 3 4 5 6 7 8 9];1;1
I;2;0.012455940246582031;10;269.0;0;[  0   1   2   3   4   5  57 120 150 154];1;1
I;3;0.024327993392944336;10;269.0;0;[  0   2  55  57  92 120 150 154 205 227];1;1
I;4;0.035423994064331055;10;269.0;0;[  2  33  55  57  92 120 150 154 205 232];1;1
I;5;0.0479891300201416;10;269.0;0;[  2  33  55  57  92 112 120 150 154 205];1;1
I;6;0.0607450008392334;10;269.0;0;[  2  33  55  57  76  80 120 150 154 227];1;1
I;7;0.34283018112182617;10;269.0;226.625;[  1   2  55  57  72  76 120 150 154 227];4;4
I;8;0.36133885383605957;10;269.0;226.625;[  2  33  55  57  72  89 120 150 154 227];4;4
I;9;0.3806800842285156;10;269.0;226.625;[  2  33  41  55  57  76 120 150 154 227];4;4
I;10;0.39962005615234375;10;269.0;226.625;[  2  33  55  57  80 120 150 154 205 227];4;4
I;11;0.4189620018005371;10;269.0;226.625;[  2  33  55  57  76 120 150 154 205 227];4;4
I;12;0.4372091293334961;10;269.0;226.625;[  2  33  55  57  72  76 120 150 154 227];4;4
I;13;0.45895981788635254;10;269.0;226.625;[  1   2  33  55  57  80 120 150 154 227];4;4
I;14;1.5864739418029785;10;267.9375;248.046875;[  1   2  33  55  57  80 120 150 154 227];16;16
I;15;2.8757262229919434;10;266.625;252.921875;[  2  33  34  55  57  76 120 150 154 227];30;31
I;16;2.9475960731506348;10;266.45703125;252.921875;[  1   2  33  55  57  80 120 150 154 227];31;31
I;17;6.125678062438965;10;266.0;256.19140625;[ 33  55  56  57  72  76 120 150 154 227];54;58
I;18;6.243239879608154;10;266.0;256.19140625;[ 33  34  55  57  65  76 120 150 154 227];58;58
I;19;6.36572003364563;10;266.0;256.19140625;[ 33  34  55  57  76 112 120 150 154 227];58;58
I;20;6.488126993179321;10;266.0;256.19140625;[  1  33  55  57  76  80 120 150 154 227];58;58
I;21;6.610223054885864;10;266.0;256.19140625;[  1  33  55  57  80 112 120 150 154 227];58;58
I;22;6.734510183334351;10;265.84765625;256.19140625;[ 33  34  55  57  72  76 120 150 154 227];58;58
I;23;6.85907506942749;10;265.78515625;256.19140625;[  1  33  55  57  72  76 120 150 154 227];58;58
I;24;6.9830169677734375;10;265.33203125000097;256.19140625;[  1   2  33  55  57  80 120 150 154 227];58;58
I;25;12.664654016494751;10;265.3125;258.4931640625;[  1   7  33  55  57  80 120 150 154 227];94;105
I;26;12.874276161193848;10;265.25;258.4931640625;[  1   2  33  55  57  76 120 150 154 227];105;105
I;27;13.101415872573853;10;265.22265625000097;258.4931640625;[  1  33  34  55  57  76 120 150 154 227];105;105
I;28;13.311858892440796;10;265.052734375;258.4931640625;[  1   2  33  55  57  80 120 150 154 227];105;105
I;29;23.227854013442993;10;264.886474609375;260.124755859375;[  1   2  33  55  57  80 120 150 154 227];156;183
I;30;38.23872423171997;10;264.7313232421875;261.245849609375;[  1   2  33  55  57  80 120 150 154 227];240;303
I;31;60.89153599739075;10;264.61769104003906;261.97955322265625;[  1   2  33  55  57  80 120 150 154 227];354;480
C;31;93.65771508216858;10;264.61769104003906;262.4429168701172;[  1   2  33  55  57  80 120 150 154 227];0;731
