I;1;0.3796510696411133;10;210.0;0;[ 0  1  2  3  4  5  6 22 78 88];1;1
I;2;0.7911438941955566;10;210.0;0.0;[ 0  1  2  3  4 22 39 53 78 88];1;1
I;3;1.1885430812835693;10;210.0;0.0;[ 0  4  8 22 32 39 52 53 78 88];1;1
I;4;1.5885090827941895;10;210.0;0.0;[ 0  1  4 22 31 39 52 53 78 88];1;1
I;5;2.0287728309631348;10;208.25;0.0;[ 0  1  4  8 22 31 39 53 78 88];2;2
I;6;2.503145933151245;10;208.25;0.0;[ 0  1  4  8 22 31 39 53 78 88];4;4
I;7;3.0973241329193115;10;208.125;0.0;[ 0  4  8 22 31 39 53 78 88 95];8;8
I;8;3.8635640144348145;10;207.6875;0.0;[ 0  4  8 22 31 39 53 78 88 95];16;16
I;9;4.966245889663696;10;207.140625;13.09375;[ 0  4  8 22 31 39 53 78 88 95];30;31
I;10;6.6129701137542725;10;206.80078125;45.296875;[ 0  4  8 22 31 39 53 78 88 95];50;56
I;11;9.10593581199646;10;206.625;77.14453125;[ 0  4  8 22 31 39 53 78 88 95];80;96
I;12;12.851737260818481;10;206.49365234375;110.677734375;[ 0  4  8 22 31 39 53 78 88 95];118;155
I;13;18.08614206314087;10;206.416259765625;143.42822265625;[ 0  4  8 22 31 39 53 78 88 95];154;232
I;14;25.373164176940918;10;206.379150390625;162.584716796875;[ 0  4  8 22 31 39 53 78 88 95];212;338
I;15;35.285752058029175;10;206.3486328125;177.43798828125;[ 0  4  8 22 31 39 53 78 88 95];276;476
I;16;47.74952816963196;10;206.33425903320312;190.03179931640625;[ 0  4  8 22 31 39 53 78 88 95];302;627
I;17;62.6394419670105;10;206.3275909423828;197.58987426757812;[ 0  4  8 22 31 39 53 78 88 95];304;779
I;18;79.93625903129578;10;206.3249855041504;201.44020080566406;[ 0  4  8 22 31 39 53 78 88 95];302;930
I;19;99.43055009841919;10;206.32397270202637;203.4023780822754;[ 0  4  8 22 31 39 53 78 88 95];292;1076
C;19;118.38463687896729;10;206.32397270202637;204.65793991088867;[ 0  4  8 22 31 39 53 78 88 95];0;1168
