I;1;0.3891870975494385;10;508.0;0;[  0   1   2  18  37  56  80  85  93 102];1;1;0;0
I;2;0.7929432392120361;10;415.0;0;[  0   2  18  37  56  80  85  93 100 102];1;1;0;0
I;3;1.1934959888458252;10;415.0;0;[  2  18  37  56  77  80  93 100 102 120];1;1;0;0
I;4;1.605222225189209;10;415.0;0;[  2  18  20  37  65  77  80  93 100 102];1;1;0;0
I;5;2.005409002304077;10;415.0;0;[  2  18  20  37  77  79  80  85 100 102];1;1;0;0
I;6;2.4130821228027344;10;410.0;0;[  2  18  37  48  77  79  80  97 100 102];1;1;0;0
I;7;2.8244431018829346;10;408.0;0;[  2  20  37  77  79  80  85  97 100 102];1;1;0;0
I;8;3.4331021308898926;10;408.0;367.0;[  2  20  37  77  79  80  85  97 100 102];2;2;0.1191868782043457;1
I;9;4.241418361663818;10;402.125;380.25;[  2  20  37  77  79  80  85  97 100 102];4;4;0.3458566665649414;3
I;10;5.4898762702941895;10;401.0625;386.0625;[  2  20  37  77  79  80  85  97 100 102];8;8;0.8510384559631348;7
I;11;7.436317205429077;10;400.109375;389.78125;[  2  20  37  77  79  80  85  97 100 102];14;15;1.758758306503296;15
I;12;10.408307313919067;10;399.5234375;392.25;[  2  20  37  77  79  80  85  97 100 102];22;26;3.348902702331543;29
I;13;14.681921005249023;10;398.9677734375;393.9287109375;[  2  20  37  77  79  80  85  97 100 102];30;41;5.865614414215088;51
C;13;19.99450421333313;10;398.9677734375;395.1103515625;[  2  20  37  77  79  80  85  97 100 102];0;62;9.287304639816284;81
