1;0.40073490142822266;10;355.0;0;[ 0  1  2  3  4  5 59 67 75 87];1;1;0
2;0.8215029239654541;10;355.0;0.0;[  0  59  67  75  76  87 143 165 211 226];1;1;0
3;2.3005077838897705;10;355.0;0.0;[  0  17  59  67  75  76  87 226 234 235];2;2;1.00233793258667
4;2.729797840118408;10;355.0;0.0;[  0   2  17  59  67  75  76  87 125 165];2;2;1.00233793258667
5;3.148324728012085;10;355.0;0.0;[  0   2  17  59  67  75  87 165 226 234];2;2;1.00233793258667
6;3.57678484916687;10;355.0;0.0;[  0   2  17  59  67  75  87 101 165 226];2;2;1.00233793258667
7;6.119300842285156;10;355.0;0.0;[  0   2  44  59  67  75  76  87 165 226];4;4;2.932568073272705
8;10.578874826431274;10;353.5625;81.625;[  0   2  59  67  75  76  87 130 211 226];6;7;6.655773878097534
9;11.015113830566406;10;353.3125;81.625;[  0   2  59  67  75  76  87 130 211 226];7;7;6.655773878097534
10;18.82335376739502;10;353.3125;0.0;[  0   2  59  67  75  76  87 130 211 226];14;14;13.353756666183472
11;33.79989290237427;10;353.01171875;108.0;[  0   2   3  59  67  75  76  87 211 226];20;24;26.805885553359985
12;58.72034192085266;10;352.861328125;195.03125;[  0   2   3  59  67  75  76  87 211 226];26;37;49.674147605895996
13;96.50606775283813;10;352.65185546875;248.875;[  0   2   3  59  67  75  76  87 211 226];34;54;84.72338819503784
14;151.41594290733337;10;352.5859375;267.37353515625;[  0   2   3  59  67  75  76  87 211 226];48;78;135.86053800582886
15;229.86671090126038;10;352.5498046875;312.376953125;[  0   2   3  59  67  75  76  87 211 226];48;102;209.81853985786438
16;332.02708888053894;10;352.52880859375;327.6798095703125;[  0   2   3  59  67  75  76  87 211 226];54;129;306.50073623657227
17;461.46619486808777;10;352.51483154296875;326.07318115234375;[  0   2   3  59  67  75  76  87 211 226];72;165;428.9441215991974
18;627.1440136432648;10;352.50419616699224;333.12733459472656;[  0   2   3  59  67  75  76  87 211 226];96;213;585.6669795513153
19;840.7868249416351;10;352.49246597290045;338.56207275390625;[  0   2   3  59  67  75  76  87 211 226];112;269;788.2323181629181
20;1109.2742238044739;10;352.48792552948004;343.86823654174805;[  0   2   3  59  67  75  76  87 211 226];112;325;1043.924110174179
21;1433.9190487861633;10;352.48513603210455;346.8042573928833;[  0   2   3  59  67  75  76  87 211 226];124;387;1353.549509048462
22;1819.9629209041595;10;352.48006486892706;344.00294399261475;[  0   2   3  59  67  75  76  87 211 226];138;456;1722.1142032146454
23;2272.6434128284454;10;352.4767808914185;347.0659689903259;[  0   2   3  59  67  75  76  87 211 226];110;511;2156.682076692581
24;2778.2531666755676;10;352.4744626283646;349.27523827552795;[  0   2   3  59  67  75  76  87 211 226];78;550;2644.048751592636
25;3321.2626209259033;10;352.4737706780434;349.0611324310303;[  0   2   3  59  67  75  76  87 211 226];60;580;3168.536770105362
