1;0.3842759132385254;10;408.0;0;[  0   1   2   3   4  10  30  65 110 134];1;1;0;0
2;0.782956600189209;10;300.0;0.0;[  0   1   4  10  23  30  65 110 128 134];1;1;0;0
3;1.5046417713165283;10;300.0;0.0;[  0   1   4  10  23  30  65 110 128 134];2;2;0.2968630790710449;1
4;2.570068836212158;10;300.0;145.5;[  0   1   4  10  23  30  65 110 128 134];2;3;0.9255380630493164;3
5;3.9281067848205566;10;300.0;72.75;[  0   1   4  10  23  65 110 128 130 131];4;5;1.8007440567016602;6
6;4.364465713500977;10;300.0;72.75;[  1   4  22  23  30  51  65 110 116 128];5;5;1.8007440567016602;6
7;4.77298378944397;10;300.0;72.75;[  0   1   4   8  23  65 110 123 128 134];5;5;1.8007440567016602;6
8;5.207209825515747;10;300.0;72.75;[  0   1   4  10  23  30 110 116 123 128];5;5;1.8007440567016602;6
9;5.623981714248657;10;300.0;72.75;[  0   1   4   8  23  65 103 110 128 134];5;5;1.8007440567016602;6
10;6.063583850860596;10;300.0;72.75;[  1   4  10  22  23  30  65 110 116 128];5;5;1.8007440567016602;6
11;8.237798690795898;10;300.0;0.0;[  1   4   8  22  23  30  65 110 128 134];10;10;3.2828290462493896;11
12;12.172640800476074;10;300.0;36.125;[  1   4   8  23  30  65 110 116 128 134];18;19;6.274182319641113;21
13;18.951693773269653;10;299.921875;195.015625;[  1   4   8  22  23  30  65 110 128 134];16;27;11.965986967086792;40
14;28.759626865386963;10;299.84765625;99.5;[  0   1   4  23  30  65 110 116 128 134];38;46;20.075516939163208;67
15;43.97640585899353;10;299.841796875;272.271484375;[  0   1   4  23  30  65 109 110 128 134];18;55;33.57867503166199;113
16;44.46715784072876;10;299.841796875;272.271484375;[  0   1   4  23  30  65 110 116 128 134];55;55;33.57867503166199;113
17;62.74723768234253;10;299.816162109375;274.7353515625;[  0   1   4  23  30  65 110 116 128 134];26;68;49.86302638053894;168
18;85.01080870628357;10;299.8128662109375;288.81591796875;[  0   1   4  23  30  65 110 116 128 134];26;81;69.90066576004028;236
19;111.43896579742432;10;299.80816650390625;292.676025390625;[  0   1   4  23  30  65 110 116 128 134];26;94;93.85106873512268;317
20;142.2945737838745;10;299.80335998535156;284.11181640625;[  0   1   4  23  30  65 110 116 128 134];38;113;121.67773103713989;411
21;179.6105878353119;10;299.8019027709961;286.6462860107422;[  0   1   4  23  30  65 110 116 128 134];56;141;155.16177678108215;524
22;225.42884278297424;10;299.80042266845703;294.1292953491211;[  0   1   4  23  30  65 110 116 128 134];50;166;196.81729674339294;665
23;279.33584570884705;10;299.79935455322266;288.8802833557129;[  0   1   4  23  30  65 110 116 128 134];60;196;245.88020491600037;831
24;342.45244789123535;10;299.79873180389404;296.76403045654297;[  1   4   8  23  30  65 110 116 128 134];44;218;304.0436990261078;1027
25;412.89081859588623;10;299.7986183166504;273.8416452407837;[  1   4   8  23  30  65 110 116 128 134];50;243;369.1027901172638;1245
26;491.7056586742401;10;299.7983808517456;282.6324758529663;[  0   1   4  23  30  65 110 116 128 134];60;273;441.771945476532;1488
27;579.1576619148254;10;299.7964451313019;296.7056288719177;[  0   1   4  23  30  65 110 116 128 134];60;303;522.482878446579;1761
27;675.6402518749237;10;299.7964451313019;297.56291818618774;[  0   1   4  23  30  65 110 116 128 134];0;332;612.2905850410461;2064
