I;1;0.3939652442932129;10;341.0;0;[  0   1   2   3  49  62 234 239 250 256];1;10;0;0
I;2;0.810056209564209;10;341.0;0;[  0  49  60  62 194 198 234 239 250 256];1;10;0;0
I;3;1.236079216003418;10;302.0;0;[  0  60  83  93 167 198 234 239 250 256];1;10;0;0
I;4;1.6644911766052246;10;276.0;0;[  0  49  60  62  83 167 194 234 239 246];1;10;0;0
I;5;2.087881088256836;10;271.0;0;[  0  49  62  93 167 198 234 246 250 256];1;10;0;0
I;6;2.5110793113708496;10;263.0;0;[  0  62  83 160 167 198 234 246 250 256];1;10;0;0
I;7;3.1070783138275146;10;248.54901960784315;190.91176470588235;[  0   1  62  83 160 167 184 198 234 250];2;21;1;0.003110170364379883
I;8;3.5300452709198;10;248.54901960784315;190.91176470588235;[  0   1  50  62 160 161 167 198 234 250];2;21;1;0.003110170364379883
I;9;4.311463356018066;10;247.79547188525217;201.00375753414207;[  0   1  62  83 160 161 167 198 234 250];4;43;3;0.009153127670288086
I;10;5.461645126342773;10;247.7868736123019;203.11685949770663;[  0   1  62  83 160 161 167 198 234 250];8;87;4;0.020731449127197266
I;11;7.106322288513184;10;242.75531798446147;209.27023236502276;[  0   1  62  83 160 161 167 198 234 250];16;1615;9;0.04545736312866211
I;12;10.028277158737183;10;240.6277611143326;213.62537837640684;[  0   1  62 160 161 167 198 234 250 256];32;3231;21;0.09496569633483887
I;13;10.55652117729187;10;240.11826748224945;213.62537837640684;[  0   1  62  83 160 161 167 198 234 250];32;3231;21;0.09496569633483887
I;14;17.11885905265808;10;239.45008886910912;216.15261973507003;[  0   1  49  62 160 161 167 198 234 250];64;6463;42;0.2405712604522705
I;15;17.742675304412842;10;239.2761692850628;216.15261973507003;[  0   1  49  62 160 161 167 198 234 250];64;6463;42;0.2405712604522705
I;16;29.998855352401733;10;238.04815677042183;223.50433228394735;[  0   1  49  62 160 161 167 198 234 250];122;125124;76;0.43012285232543945
I;17;45.63292336463928;10;237.62339256187678;225.56214139493142;[  0   1  49  62 160 161 167 198 234 250];180;215214;114;0.7046976089477539
I;18;69.920978307724;10;237.40665267415514;226.3531471397958;[  0   1  49  62 160 161 167 198 234 250];276;353352;175;1.1419899463653564
I;19;107.46231126785278;10;237.2499104814417;226.92204513684902;[  0   1  49  60  62 160 161 167 234 250];430;568567;259;1.8020892143249512
I;20;111.42173218727112;10;237.2499104814417;226.92204513684902;[  0   1  49  62 160 161 167 198 234 250];568;568567;259;1.8020892143249512
I;21;189.00695610046387;10;237.1413849223224;227.33628759345558;[  0   1  49  62 160 161 167 198 234 250];662;899898;388;2.8780949115753174
I;22;278.1356041431427;10;237.0853641751552;227.59930827045073;[  0   1  49  62 160 161 167 198 234 250];960;13791378;562;4.3577752113342285
I;23;408.70837020874023;10;237.06152903371844;227.75057866060763;[  0   1  49  62 160 161 167 198 234 250];1354;20562055;807;6.490987062454224
I;24;600.622768163681;10;237.04908214738148;227.83545432554564;[  0   1  49  62 160 161 167 198 234 250];1896;30043003;1150;9.557492017745972
I;25;870.9015371799469;10;237.04195567907013;227.88826412943288;[  0   1  49  62 160 161 167 198 234 250];2530;42694268;1630;13.949997663497925
I;26;1234.8011190891266;10;237.0379968016926;227.9197221054179;[  0   1  49  62 160 161 167 198 234 250];3268;59035902;2248;19.63160276412964
I;27;1724.9152841567993;10;237.0356777353209;227.93762568863514;[  0   1  49  62 160 161 167 198 234 250];4090;79487947;3036;26.458983659744263
I;28;2376.9998190402985;10;237.0342836630551;227.94809656749402;[  0   1  49  62 160 161 167 198 234 250];5048;1047210471;4035;34.79029941558838
I;29;3253.4295241832733;10;237.03337109081414;227.95462553686912;[  0   1  49  62 160 161 167 198 234 250];6198;1357113570;5277;44.832072734832764
