I;1;0.0009012222290039062;10;1000000.0;0;[0 1 2 3 4 5 6 7 8 9];1;10;0;0
I;2;0.018149137496948242;10;153.0;0.0;[  0   1   2   3   4   5  11  21 112 263];1;10;0;0
I;3;0.1604783535003662;10;153.0;110.92592592592592;[  0  11  21  22  54  62  97 112 118 263];2;21;1;0.003484964370727539
I;4;0.42733001708984375;10;153.0;121.53118908382066;[  0  11  21  62  97 112 118 148 263 294];4;43;3;0.010094165802001953
I;5;1.6446540355682373;10;153.0;143.5185185185185;[  0  11  21  22  63  97 112 148 263 294];16;1615;5;0.04827547073364258
I;6;3.4751291275024414;10;153.0;147.54616210413312;[  0  11  21  22  62  63 112 263 294 349];28;3029;13;0.09363031387329102
I;7;6.7328782081604;10;153.0;147.5974790313147;[  0  11  21  22  62  63 112 148 263 342];48;5453;27;0.17521977424621582
I;8;6.866030216217041;10;153.0;147.5974790313147;[  0  11  12  21  22  62  63 112 263 342];54;5453;27;0.17521977424621582
I;9;7.00267219543457;10;153.0;147.5974790313147;[  0  11  12  21  62  63 112 148 263 342];54;5453;27;0.17521977424621582
I;10;13.842262983322144;10;153.0;145.26438725151047;[  0  11  12  21  62  63 111 112 263 294];108;108107;56;0.35040783882141113
I;11;14.093080043792725;10;152.99954876904195;145.26438725151047;[  0  11  12  21  62  63 111 112 263 294];108;108107;56;0.35040783882141113
I;12;25.162280321121216;10;152.99243035544433;151.34221347932757;[  0  11  12  21  62  63 111 112 263 294];158;187186;78;0.6129648685455322
C;12;43.22632431983948;10;152.99243035544433;151.7517594639806;[  0  11  12  21  62  63 111 112 263 294];0;326325;121;1.0642235279083252
