1;0.3676910400390625;10;446.0;0;[ 0  1  2  3  4  5  6  7 28 55];1;1;0
2;0.7618591785430908;10;446.0;0.0;[ 0  2 25 28 46 50 55 71 79 98];1;1;0
3;1.1450462341308594;10;446.0;0.0;[  0   1  28  46  55 114 115 116 117 118];1;1;0
4;1.5273559093475342;10;446.0;0.0;[  0   1  28  55  57  98 114 115 117 118];1;1;0
5;1.9109220504760742;10;446.0;0.0;[  0   1   2  28  46  55  57 117 118 119];1;1;0
6;2.8870930671691895;10;446.0;0.0;[  0   1   2  28  46  55  57 117 118 119];2;2;0.5513458251953125
7;4.506903171539307;10;446.0;0.0;[  0   1   2  28  46  55  57 114 118 119];4;4;1.6910107135772705
8;4.89878511428833;10;446.0;0.0;[  0   1   2  28  46  55  57  98 113 118];4;4;1.6910107135772705
9;7.585599184036255;10;446.0;94.625;[  0   2  28  43  46  55  57  83 115 123];6;7;3.8266654014587402
10;8.006810903549194;10;446.0;94.625;[  0   1   2  28  43  46  55  57 114 123];7;7;3.8266654014587402
11;12.5975821018219;10;446.0;141.9375;[  0   1   3  27  28  46  55  72  83 117];10;12;7.703617095947266
12;13.066625118255615;10;446.0;141.9375;[  0   1   2   3  27  28  46  55  83 117];12;12;7.703617095947266
13;20.973615169525146;10;446.0;0.0;[  0   2   3  28  55  57  71  75 103 117];24;24;14.436633110046387
14;21.522958278656006;10;446.0;0.0;[  0   1   2   3   4  28  55  57  98 103];24;24;14.436633110046387
15;21.958311080932617;10;446.0;0.0;[  0   1   3  28  46  55  57  98 103 117];24;24;14.436633110046387
16;37.69584321975708;10;445.896484375;29.921875;[  0   1   3  25  28  43  55  98 100 103];44;46;28.1323983669281
17;66.99940204620361;10;445.8359375;180.37109375;[  0   1   2   3  28  43  55  83  98 117];62;77;54.489845991134644
18;113.77443528175354;10;445.69140625;319.81201171875;[  0   1   3  28  33  43  55  98 100 117];62;108;97.69352388381958
19;181.20627307891846;10;445.584228515625;281.0625;[  0   1   3  28  33  43  55  98 100 117];110;163;159.65227389335632
20;282.64977622032166;10;445.37896728515625;336.8599853515625;[  0   1   3  28  33  43  55  98 100 117];152;239;253.2835555076599
21;431.9494972229004;10;445.2786560058594;357.51812744140625;[  0   1   3  28  33  43  55  98 100 117];224;351;391.1083188056946
22;650.0144262313843;10;445.24727630615234;393.36000061035156;[  0   1   2   3  28  43  55  98 100 117];270;486;594.179856300354
23;651.0873301029205;10;445.24439239501953;393.36000061035156;[  0   1   2   3  28  43  55  98 100 117];486;486;594.179856300354
24;946.170068025589;10;445.2114715576172;423.68798065185547;[  0   1   2   3  28  43  55  98 100 117];254;613;872.0545823574066
25;1318.3334522247314;10;445.1998977661133;430.7141456604004;[  0   1   3  28  33  43  55  98 100 117];282;754;1223.6616728305817
26;1320.0349230766296;10;445.19848251342773;430.7141456604004;[  0   1   3  28  33  43  55  98 100 117];754;754;1223.6616728305817
27;1788.9906299114227;10;445.1895799636841;421.27198791503906;[  0   1   2   3  28  43  55  57  98 117];434;971;1664.011409521103
28;1791.1427719593048;10;445.18928813934326;421.27198791503906;[  0   1   2   3  28  43  55  57  98 117];971;971;1664.011409521103
29;2376.187991142273;10;445.18315958976746;437.70361280441284;[  0   1   2   3  28  43  55  98 100 117];364;1153;2218.715090751648
30;3077.330358028412;10;445.18052756786346;440.5261104106903;[  0   1   2   3  28  43  55  57  98 117];364;1335;2886.1771471500397
