I;1;0.40880894660949707;10;190.0;0;[  0   1   2   3   4   5   6  64  87 239];1;1;0;0
I;2;0.834420919418335;10;190.0;0;[  0   1   2  60  63  64  87 224 239 346];1;1;0;0
I;3;1.604383945465088;10;190.0;148.75;[  0   1   2  60  63  64  87 224 239 346];2;2;0.19814777374267578;1
I;4;2.7175538539886475;10;190.0;162.0;[  1  60  63  64  87 224 239 261 346 387];4;4;0.6440696716308594;3
I;5;4.475470781326294;10;190.0;164.4375;[  1  60  63  64  87 224 239 261 314 346];6;7;1.4260337352752686;7
I;6;4.912977933883667;10;190.0;164.4375;[  1  60  64  87 224 239 301 313 314 385];7;7;1.4260337352752686;7
I;7;5.443864107131958;10;190.0;164.4375;[  1  60  64  87 224 239 261 313 314 386];7;7;1.4260337352752686;7
I;8;5.912876129150391;10;190.0;164.4375;[  1  60  64  70  87 193 224 239 261 314];7;7;1.4260337352752686;7
I;9;8.964346885681152;10;190.0;164.4375;[  1  64  87 224 239 261 301 313 314 346];12;13;2.8383374214172363;14
I;10;12.680357933044434;10;189.9072265625;185.1884765625;[  1  64  87 224 239 261 301 313 314 346];2;14;5.394659042358398;27
I;11;13.682271003723145;10;189.9072265625;185.1962890625;[  1  64  87 224 239 301 313 314 346 380];2;15;5.80259895324707;29
I;12;14.160217761993408;10;189.9072265625;185.1962890625;[  1  64  87 224 239 261 301 313 314 346];15;15;5.80259895324707;29
I;13;18.58983302116394;10;189.8876953125;185.2353515625;[  1  64  87 224 239 261 301 313 314 346];4;17;8.77062439918518;44
I;14;20.621595859527588;10;189.8779296875;185.2705078125;[  1  64  87 224 239 261 301 313 314 346];8;21;9.5906343460083;48
I;15;24.35363483428955;10;189.87002563476562;185.3077392578125;[  1  64  87 224 239 261 301 313 314 346];16;29;11.323745965957642;56
I;16;30.76400589942932;10;189.85963439941406;185.34423828125;[  1  64  87 224 239 261 301 313 314 346];28;43;14.575857400894165;72
I;17;41.06131315231323;10;189.85144424438477;185.37149047851562;[  1  64  87 224 239 261 301 313 314 346];42;64;20.312174797058105;100
I;18;55.995895862579346;10;189.8323860168457;185.3919506072998;[  1  64  87 224 239 301 313 314 346 380];60;94;28.94613552093506;142
I;19;89.44311785697937;10;189.83734226226807;185.3970594406128;[  1  64  87 224 239 261 301 313 314 346];102;145;47.865943908691406;236
I;20;135.69536685943604;10;189.83378410339355;185.42507553100586;[  1  64  87 224 239 261 301 313 314 346];106;198;77.18406891822815;381
I;21;168.80460286140442;10;189.81670427322388;185.42944931983948;[  1  64  87 224 239 301 313 314 346 380];114;255;98.6958577632904;487
I;22;243.5807008743286;10;189.83092057704926;185.42944931983948;[  1  64  87 224 239 261 301 313 314 346];118;314;150.46863102912903;742
I;23;332.73678183555603;10;189.83040136098862;185.43535947799683;[  1  64  87 224 239 261 301 313 314 346];118;373;213.9578619003296;1056
I;24;365.79249382019043;10;189.83024668693542;185.4356999695301;[  1  64  87 224 239 261 301 313 314 346];86;416;237.80748391151428;1174
I;25;390.2459280490875;10;189.83018842339516;185.43581099808216;[  1  64  87 224 239 261 301 313 314 346];62;447;255.5025188922882;1260
I;26;407.6404550075531;10;189.8301783464849;185.43583743274212;[  1  64  87 224 239 261 301 313 314 346];40;467;268.26106095314026;1322
I;27;419.99839186668396;10;189.83017246052623;185.43584749475121;[  1  64  87 224 239 261 301 313 314 346];34;484;276.57948112487793;1362
I;28;429.64220809936523;10;189.8301711678505;185.43585019372404;[  1  64  87 224 239 261 301 313 314 346];18;493;283.73726892471313;1396
I;29;435.15165400505066;10;189.83017049590126;185.4358514212072;[  1  64  87 224 239 261 301 313 314 346];12;499;287.4197781085968;1414
I;30;438.9923448562622;10;189.83017036505044;185.4358517192304;[  1  64  87 224 239 261 301 313 314 346];8;503;289.88695335388184;1426
I;31;442.0654489994049;10;189.83017017063685;185.4358520009555;[  1  64  87 224 239 261 301 313 314 346];8;507;291.53313541412354;1434
I;32;444.9101231098175;10;189.83017010614276;185.4358520626556;[  1  64  87 224 239 261 301 313 314 346];6;510;293.1828360557556;1442
I;33;447.19274282455444;10;189.83017008076422;185.4358520786045;[  1  64  87 224 239 261 301 313 314 346];4;512;294.4438121318817;1448
C;33;448.1551938056946;10;189.83017008076422;185.4358520786045;[  1  64  87 224 239 261 301 313 314 346];0;512;295.39798307418823;1452
