I;1;0.011736869812011719;10;-1e+100;1e+100;77.0;77.0;None;[ 1  2  3  4  5  6  7  8  9 11];77.0;1;1
I;2;2.7508578300476074;10;-1e+100;1e+100;121.0;121.0;72.48828125;[0 1 2 3 4 5 6 7 8 9];121.0;30;56
I;3;2.8944458961486816;10;-1e+100;273.0;273.0;273.0;72.48828125;[  0  10  12  18 105 206 238 239 240 241];273.0;56;56
I;4;4.7802817821502686;10;-1e+100;272.73095703125006;272.73095703125006;272.73095703125006;0.0;[  0   1  10  12  18  19  39 105 139 206];272.73095703125006;112;112
I;5;5.063286781311035;10;-1e+100;270.0274717269406;267.71258544921966;267.71258544921966;0.0;[  0  10  12  16  18  53 105 206 233 241];267.71258544921966;112;112
I;6;8.768265962600708;10;-1e+100;270.0274717269406;262.6983795166016;262.6983795166016;0.970458984375;[  0  10  12  16  18  53 105 206 233 241];262.6983795166016;218;218
I;7;15.858445882797241;10;-1e+100;270.0274717269406;262.3725128173828;262.3725128173828;2.6334228515625;[  0  10  12  16  18  53 105 206 233 241];262.3725128173828;411;417
I;8;29.409345626831055;10;-1e+100;270.0274717269406;261.4931678771973;261.4931678771973;6.98870849609375;[  0  10  12  16  18  53 105 206 233 241];261.4931678771973;762;784
I;9;54.7615168094635;10;-1e+100;270.0274717269406;260.6519508361817;260.6519508361817;10.738555908203125;[  0  10  12  16  18  53 105 206 233 241];260.6519508361817;1416;1474
I;10;102.7634289264679;10;-1e+100;270.0274717269406;268.1399259567261;268.1399259567261;13.064704895019531;[  0  10  12  16  18  53  79 105 206 233];268.1399259567261;2667;2777
I;11;198.83697891235352;10;-1e+100;270.0274717269406;261.37835741043114;261.37835741043114;45.92874836921692;[  0  10  16  18  19  53  79 105 206 233];261.37835741043114;4469;4933
I;12;379.43672585487366;10;-1e+100;270.0274717269406;240.352557361126;240.352557361126;97.03008458018303;[  0  10  16  18  19  53  79 105 206 233];240.352557361126;7588;8721
I;13;692.0310306549072;10;-1e+100;270.0274717269406;240.32459723949438;240.32459723949438;131.20195652544498;[  0  10  16  18  19  53  79 105 206 233];240.32459723949438;12746;15094
I;14;1313.8568398952484;10;-1e+100;270.0274717269406;240.3045128881932;240.3045128881932;150.59047589451075;[  0  10  16  18  19  53  79 105 206 233];240.3045128881932;21942;26065
I;15;2666.975227832794;10;-1e+100;270.0274717269406;238.8409478701651;238.8409478701651;162.91240726783872;[  0  10  12  16  18  53  79 105 206 233];238.8409478701651;37976;45053
I;16;2767.40131688118;10;-1e+100;270.0274717269406;226.26185708399856;226.26185708399856;162.91240726783872;[  0  10  12  16  18  53  79 105 206 233];226.26185708399856;45053;45053
