I;1;0.0074651241302490234;10;-1e+100;1e+100;93.0;93.0;None;[ 1  2  3  4  5  6  7  8  9 10];93.0;1;1
I;2;0.03242611885070801;10;93.0;204.0;204.0;204.0;93.0;[  0   1   2   3   4   5   6  58  94 111];204.0;0;1
I;3;0.045819997787475586;10;93.0;187.0;187.0;187.0;93.0;[  0   3   4   5   6  89  93  94 111 128];187.0;1;1
I;4;0.06186676025390625;10;93.0;165.0;165.0;165.0;93.0;[  0   1   3   4   5   6  93  94 111 128];165.0;1;1
I;5;0.10528898239135742;10;93.0;165.0;165.00000000000006;165.00000000000006;0.0;[  0   1   4   5   6  89  93  94 111 128];165.00000000000006;2;2
I;6;0.1315929889678955;10;93.0;165.0;163.5;163.5;0.0;[  0   1   3   4   5   6  93  94 111 128];163.5;2;2
I;7;0.2000720500946045;10;93.0;165.0;162.625;162.625;76.0;[  0   1   3   4   5   6  93  94 111 128];162.625;2;3
I;8;0.25797009468078613;10;162.625;165.0;164.0;164.0;162.25;[  0   1   4   5   6  89  93  94 111 128];164.0;0;3
I;9;0.29433679580688477;10;162.625;165.0;162.875;162.875;162.25;[  0   1   4   5   6  89  93  94 111 128];162.875;3;3
I;10;0.3745718002319336;10;162.875;164.375;164.375;164.375;162.625;[  0   1   5   6  89  93  94  95 111 128];164.375;0;3
I;11;0.46959495544433594;10;162.875;164.28125;164.28125;164.28125;118.875;[  0   1   5   6  89  93  94  95 111 128];164.28125;2;4
I;1;0.007848024368286133;10;-1e+100;1e+100;93.0;93.0;None;[ 1  2  3  4  5  6  7  8  9 10];93.0;1;1
I;2;0.033377885818481445;10;93.0;204.0;204.0;204.0;93.0;[  0   1   2   3   4   5   6  58  94 111];204.0;0;1
I;3;0.046790122985839844;10;93.0;187.0;187.0;187.0;93.0;[  0   3   4   5   6  89  93  94 111 128];187.0;1;1
I;1;0.007464885711669922;10;-1e+100;1e+100;93.0;93.0;None;[ 1  2  3  4  5  6  7  8  9 10];93.0;1;1
I;2;0.031539201736450195;10;93.0;204.0;204.0;204.0;93.0;[  0   1   2   3   4   5   6  58  94 111];204.0;0;1
I;3;0.044251203536987305;10;93.0;187.0;187.0;187.0;93.0;[  0   3   4   5   6  89  93  94 111 128];187.0;1;1
I;4;0.06089901924133301;10;93.0;165.0;165.0;165.0;93.0;[  0   1   3   4   5   6  93  94 111 128];165.0;1;1
I;5;0.1016073226928711;10;93.0;165.0;165.00000000000006;165.00000000000006;0.0;[  0   1   4   5   6  89  93  94 111 128];165.00000000000006;2;2
I;6;0.1259441375732422;10;93.0;165.0;163.5;163.5;0.0;[  0   1   3   4   5   6  93  94 111 128];163.5;2;2
I;7;0.19317126274108887;10;93.0;165.0;162.625;162.625;76.0;[  0   1   3   4   5   6  93  94 111 128];162.625;2;3
I;8;0.24912214279174805;10;162.625;165.0;164.0;164.0;162.25;[  0   1   4   5   6  89  93  94 111 128];164.0;0;3
I;9;0.3368101119995117;10;162.625;165.0;162.875;162.875;162.625;[  0   1   4   5   6  89  93  94 111 128];162.875;0;3
I;1;0.007690906524658203;10;-1e+100;1e+100;93.0;93.0;None;[ 1  2  3  4  5  6  7  8  9 10];93.0;1;1
I;2;0.0317990779876709;10;93.0;204.0;204.0;204.0;93.0;[  0   1   2   3   4   5   6  58  94 111];204.0;0;1
I;3;0.0448460578918457;10;93.0;187.0;187.0;187.0;93.0;[  0   3   4   5   6  89  93  94 111 128];187.0;1;1
I;4;0.06168007850646973;10;93.0;165.0;165.0;165.0;93.0;[  0   1   3   4   5   6  93  94 111 128];165.0;1;1
I;5;0.10420799255371094;10;93.0;165.0;165.00000000000006;165.00000000000006;0.0;[  0   1   4   5   6  89  93  94 111 128];165.00000000000006;2;2
I;6;0.129608154296875;10;93.0;165.0;163.5;163.5;0.0;[  0   1   3   4   5   6  93  94 111 128];163.5;2;2
I;7;0.1964890956878662;10;93.0;165.0;162.625;162.625;76.0;[  0   1   3   4   5   6  93  94 111 128];162.625;2;3
I;8;0.2541360855102539;10;162.625;165.0;164.0;164.0;162.25;[  0   1   4   5   6  89  93  94 111 128];164.0;0;3
I;9;0.34377598762512207;10;162.625;165.0;162.875;162.875;162.625;[  0   1   4   5   6  89  93  94 111 128];162.875;0;3
