1;0.38629698753356934;10;418.0;0;[  0   1   2   3   4  67 102 125 153 155];1;1;0
2;0.7929558753967285;10;418.0;0.0;[  0   1  67  68 102 125 131 153 155 158];1;1;0
3;1.2061538696289062;10;418.0;0.0;[  1  67  77 102 125 131 146 153 155 158];1;1;0
4;1.6100339889526367;10;409.0;0.0;[  1  41  67  68  77 102 146 153 155 158];1;1;0
5;2.017594814300537;10;407.0;0.0;[  1  41  57  67  77  96 102 153 155 158];1;1;0
6;2.422178030014038;10;399.0;0.0;[  1  41  67  77  88  96 102 153 155 158];1;1;0
7;2.8390798568725586;10;384.0;0.0;[  1  41  67  77  84  88  96 102 155 158];1;1;0
8;3.255650043487549;10;383.0;0.0;[  1  56  67  77  83  84  88 153 155 158];1;1;0
9;3.6770098209381104;10;382.0;0.0;[  1  56  67  77  96 102 119 153 155 158];1;1;0
10;5.0655128955841064;10;382.0;0.0;[  1  56  67  77  96 102 119 153 155 158];2;2;0.894402265548706
11;7.383327007293701;10;367.25;0.0;[  1  41  56  67  77 102 119 153 155 158];4;4;2.590075731277466
12;7.828366041183472;10;363.75;0.0;[  1  41  56  67  77  96 102 153 155 158];4;4;2.590075731277466
13;8.279570817947388;10;363.0;0.0;[  1  84  88  96 102 121 131 146 153 155];4;4;2.590075731277466
14;8.729526042938232;10;362.75;0.0;[  1  56  67  84  96 102 146 153 155 158];4;4;2.590075731277466
15;13.044704914093018;10;362.4375;0.0;[  1  21  41  56  67  77 102 153 155 158];8;8;5.966322660446167
16;13.534921884536743;10;361.75;0.0;[  1  56  67  84  96 102 146 153 155 158];8;8;5.966322660446167
17;21.67962384223938;10;361.4453125;47.625;[  1  56  67  84  96 102 146 153 155 158];14;15;12.707221269607544
18;36.30876398086548;10;360.220703125;138.671875;[  1  56  67  84  96 102 146 153 155 158];20;25;25.42725944519043
19;59.85497283935547;10;359.8466796875;212.47265625;[  1  56  67  84  96 102 146 153 155 158];26;38;46.499861001968384
20;95.12356996536255;10;359.63330078125;267.8740234375;[  1  56  67  84  96 102 146 153 155 158];32;54;78.62816739082336
21;144.87517786026;10;359.5206298828125;296.24560546875;[  1  56  67  84  96 102 146 153 155 158];42;75;124.26953268051147
22;213.3360240459442;10;359.45782470703125;321.7005615234375;[  1  56  67  84  96 102 146 153 155 158];50;100;187.57716846466064
23;304.2320189476013;10;359.4236145019531;336.77557373046875;[  1  56  67  84  96 102 146 153 155 158];52;126;272.4059066772461
24;417.69159388542175;10;359.40403747558594;350.2724914550781;[  1  56  67  84  96 102 146 153 155 158];46;149;379.5071506500244
25;550.9539618492126;10;359.3987579345703;353.4695129394531;[  1  56  67  84  96 102 146 153 155 158];44;171;505.9872977733612
26;703.101240158081;10;359.39652252197266;355.0579299926758;[  1  56  67  84  96 102 146 153 155 158];36;189;651.2304329872131
27;870.1767408847809;10;359.39503097534185;358.0118980407715;[  1  56  67  84  96 102 146 153 155 158];22;200;811.7801387310028
28;1045.810026884079;10;359.39423274993896;358.6726131439209;[  1  56  67  84  96 102 146 153 155 158];8;204;981.4018623828888
29;1225.1501729488373;10;359.3940725326538;358.8761568069458;[  1  56  67  84  96 102 146 153 155 158];8;208;1154.6473598480225
30;1407.6191639900208;10;359.39400577545166;358.78574562072754;[  1  56  67  84  96 102 146 153 155 158];4;210;1331.1720519065857
31;1591.7665112018585;10;359.3939294815064;358.92197608947754;[  1  56  67  84  96 102 146 153 155 158];2;211;1509.3964204788208
32;1777.2768709659576;10;359.3938322067261;358.96754264831543;[  1  56  67  84  96 102 146 153 155 158];2;212;1688.7600433826447
33;1963.1935050487518;10;359.39383220672613;358.9229488372803;[  1  56  67  84  96 102 146 153 155 158];2;213;1868.7011513710022
34;2150.1364290714264;10;359.3936882019043;358.94541931152344;[  1  56  67  84  96 102 146 153 155 158];4;215;2049.5918588638306
35;2338.8381288051605;10;359.39362144470215;358.2490005493164;[  1  56  67  84  96 102 146 153 155 158];4;217;2232.1598193645477
35;2527.8686859607697;10;359.39362144470215;359.0167045593262;[  1  56  67  84  96 102 146 153 155 158];0;217;2416.25249004364
