1;0.4067697525024414;10;348.0;0;[  0   1   2   3   4  36 154 160 175 185];1;1;0;0
2;0.8316919803619385;10;293.0;0.0;[  2  36  50  53  60  84 154 160 175 185];1;1;0;0
3;1.2693369388580322;10;293.0;0.0;[  0   2  36  50  53  60  84 110 154 185];1;1;0;0
4;1.7032077312469482;10;286.0;0.0;[  0   2  36  50  60  84 110 154 160 175];1;1;0;0
5;2.132882833480835;10;285.0;0.0;[  0   2  36  50  60  80  84 110 154 160];1;1;0;0
6;2.5668838024139404;10;278.0;0.0;[  2  50  60  80  84 110 154 160 175 185];1;1;0;0
7;3.0063278675079346;10;278.0;0.0;[  2  36  50  60  80  84 110 154 160 185];1;1;0;0
8;3.457359790802002;10;278.0;0.0;[  2  36  50  60  80  84  88 110 154 185];1;1;0;0
9;4.513469934463501;10;277.0;0.0;[  2  36  50  60  80  84  88 110 154 185];2;2;0.5000560283660889;1
10;6.239125967025757;10;275.4375;0.0;[ 36  50  60  80  84  86  88 110 154 185];4;4;1.5548381805419922;3
11;9.14908480644226;10;275.4375;0.0;[ 36  50  60  80  84  86  88 110 154 185];8;8;3.5685741901397705;7
12;14.63690996170044;10;271.4140625;0.0;[ 36  50  60  80  84  86  88 110 154 185];16;16;7.60531759262085;15
13;25.15275478363037;10;270.859375;0.0;[  2  36  50  60  80  86 110 154 160 185];32;32;15.674996137619019;31
14;25.665908813476562;10;270.81640625;0.0;[  2  36  50  60  80  86 110 154 160 185];32;32;15.674996137619019;31
15;44.65753889083862;10;270.521484375;92.203125;[  2  36  50  60  80  86 110 154 160 185];42;53;31.257965564727783;63
16;75.49327373504639;10;269.9794921875;146.6796875;[  2  36  50  60  80  86 110 154 160 185];58;82;57.161449670791626;116
17;121.88666081428528;10;269.55908203125;192.3740234375;[ 36  50  60  80  84  86  88 110 154 185];72;118;96.90288925170898;198
18;122.81118202209473;10;269.480224609375;192.3740234375;[  2  36  50  60  80  86 110 154 160 185];118;118;96.90288925170898;198
19;188.45659494400024;10;269.44970703125;223.296142578125;[ 36  50  60  80  84  86  88 110 154 185];84;160;154.14169359207153;316
20;189.43246793746948;10;269.4189453125;223.296142578125;[ 36  50  60  80  84  86  88 110 154 185];160;160;154.14169359207153;316
21;288.1858298778534;10;269.20831298828125;32.6048583984375;[  2  36  50  60  80  86 110 154 160 185];238;279;234.84774780273438;476
22;289.70351099967957;10;269.20697021484375;32.6048583984375;[  2  36  50  60  80  86 110 154 160 185];279;279;234.84774780273438;476
23;441.1515038013458;10;269.1361083984375;246.78155517578125;[  2  36  50  60  80  86 110 154 160 185];128;343;370.20463252067566;755
24;625.237851858139;10;269.1147232055664;255.7841339111328;[  2  36  50  60  80  86 110 154 160 185];124;405;536.9079465866089;1098
25;841.8429539203644;10;269.1057987213135;260.4287872314453;[  2  36  50  60  80  86 110 154 160 185];112;461;734.0918209552765;1503
26;1087.8855319023132;10;269.1015033721924;263.0996608734131;[  2  36  50  60  80  86 110 154 160 185];120;521;958.9429161548615;1964
27;1367.9374599456787;10;269.0986576080322;262.94168281555176;[  2  36  50  60  80  86 110 154 160 185];150;596;1214.2837212085724;2485
28;1687.8138258457184;10;269.09702920913696;264.49812412261963;[  2  36  50  60  80  86 110 154 160 185];152;672;1506.7531464099884;3081
29;2046.7871537208557;10;269.0958084464073;265.5582666397095;[  2  36  50  60  80  86 110 154 160 185];124;734;1837.7424132823944;3753
30;2438.201754808426;10;269.0951695740223;266.16464775800705;[  2  36  50  60  80  86 110 154 160 185];110;789;2199.4328632354736;4487
31;2857.3404428958893;10;269.09478256106377;266.3129996955395;[  2  36  50  60  80  86 110 154 160 185];94;836;2588.558044910431;5276
31;3295.4706099033356;10;269.09478256106377;266.5203305333853;[  2  36  50  60  80  86 110 154 160 185];0;873;3000.7379579544067;6112
