I;1;0.006867885589599609;10;-1e+100;1e+100;225.0;225.0;None;[ 1  2  3  4  5  6  7  8  9 10];225.0;1;1
I;2;0.3177828788757324;10;-1e+100;1e+100;266.0;266.0;0.0;[0 1 2 3 4 5 6 7 8 9];266.0;16;16
I;3;0.35611796379089355;10;-1e+100;358.0;358.0;358.0;0.0;[  0  26  50  74  98 108 109 110 111 112];358.0;16;16
I;4;0.6838629245758057;10;-1e+100;331.34375000000017;331.34375000000017;331.34375000000017;0.0;[  0   8  24  25  26  42  46  74  98 105];331.34375000000017;32;32
I;5;0.7585859298706055;10;-1e+100;331.07150153075423;316.00000000000057;316.00000000000057;0.0;[  0   8  24  26  42  46  66  98 105 112];316.00000000000057;32;32
I;6;0.8353991508483887;10;-1e+100;331.07150153075423;292.6562499999999;292.6562499999999;0.0;[  0   8  24  26  42  46  66  98 105 112];292.6562499999999;32;32
I;7;1.4713020324707031;10;-1e+100;331.07150153075423;291.0859375;291.0859375;9.28125;[  0   8  24  26  42  46  66  98 105 112];291.0859375;62;63
I;8;2.6536779403686523;10;-1e+100;331.07150153075423;290.279296875;290.279296875;36.6484375;[  0   8  24  26  42  46  66  98 105 112];290.279296875;112;119
I;9;4.719519853591919;10;-1e+100;331.07150153075423;289.72412109375006;289.72412109375006;77.443359375;[  0   8  24  26  42  46  66  98 105 112];289.72412109375006;188;213
I;10;8.112275838851929;10;-1e+100;331.07150153075423;289.64526367187506;289.64526367187506;132.515625;[  0   8  24  25  26  42  46  66  98 105];289.64526367187506;278;352
I;11;8.735990047454834;10;-1e+100;331.07150153075423;289.57788085937494;289.57788085937494;132.515625;[  0   8  24  25  26  42  46  66  98 105];289.57788085937494;352;352
I;12;14.785375833511353;10;-1e+100;331.07150153075423;289.314453125;289.314453125;189.88134765625;[  0   8  24  25  26  42  46  66  98 105];289.314453125;352;528
I;13;21.092562913894653;10;-1e+100;331.07150153075423;289.14312744140625;289.14312744140625;228.7227783203125;[  0   8  24  25  26  42  46  66  98 105];289.14312744140625;426;741
I;14;28.711092948913574;10;-1e+100;331.07150153075423;289.0380554199219;289.0380554199219;254.4134521484375;[  0   8  24  25  26  42  46  66  98 105];289.0380554199219;484;983
I;15;37.282865047454834;10;-1e+100;331.07150153075423;299.7764282226563;299.7764282226563;270.6335144042969;[  0   8  24  25  26  46  66  74  98 105];299.7764282226563;504;1235
I;16;58.08384704589844;10;-1e+100;331.07150153075423;297.4081497192383;297.4081497192383;160.99517250061035;[  0   8  24  25  26  33  46  74  98 105];297.4081497192383;788;1629
I;17;85.17539811134338;10;-1e+100;331.07150153075423;297.40814971923845;297.40814971923845;236.4146966934204;[  0   8  24  25  26  46  66  74  98 105];297.40814971923845;852;2055
I;18;88.63509488105774;10;-1e+100;331.07150153075423;297.34732842445385;297.34732842445385;236.4146966934204;[  0   8  24  25  26  46  66  74  98 105];297.34732842445385;2055;2055
I;19;120.94216799736023;10;-1e+100;331.07150153075423;297.3073723316194;297.3073723316194;276.459721326828;[  0   8  24  25  26  46  66  74  98 105];297.3073723316194;740;2425
I;20;134.58363008499146;10;-1e+100;331.07150153075423;300.94845581054705;300.94845581054705;289.30558466911316;[  0   1   8  24  26  42  46  66  98 105];300.94845581054705;774;2812
I;21;182.49217081069946;10;-1e+100;331.07150153075423;292.68010336160654;292.68010336160654;239.0053312778473;[  0   1   8  24  26  42  46  66  98 105];292.68010336160654;1576;3600
I;22;212.0779790878296;10;-1e+100;331.07150153075423;292.6622378528118;292.6622378528118;263.5567116141319;[  0   1   8  24  26  42  46  66  98 105];292.6622378528118;1562;4381
I;23;242.4402210712433;10;-1e+100;331.07150153075423;292.65296793729067;292.65296793729067;275.2826640754938;[  0   1   8  24  26  42  46  66  98 105];292.65296793729067;1624;5193
I;24;276.25940918922424;10;-1e+100;331.07150153075423;292.6480669081211;292.6480669081211;281.11649888008833;[  0   1   8  24  26  42  46  66  98 105];292.6480669081211;1992;6189
I;25;319.2382459640503;10;-1e+100;327.55623881078054;315.8207702636719;315.8207702636719;285.3213102892041;[ 0  1  8 24 26 33 37 46 52 98];315.8207702636719;2498;7438
I;26;489.6802899837494;10;-1e+100;327.55623881078054;312.4680492263287;312.4680492263287;170.8755399081856;[ 0  1  8 24 26 33 37 46 52 98];312.4680492263287;8908;11892
I;27;769.9386160373688;10;-1e+100;327.55623881078054;312.39736703457316;312.39736703457316;198.7668770942837;[ 0  1  8 24 26 33 37 46 52 98];312.39736703457316;15602;19693
I;28;1413.1550760269165;10;-1e+100;327.55623881078054;312.36542099690996;312.36542099690996;215.96409727167338;[ 0  1  8 24 26 33 37 46 52 98];312.36542099690996;27980;33683
I;29;3061.6715800762177;10;-1e+100;327.55623881078054;312.35075086820865;312.35075086820865;225.6568116338458;[ 0  1  8 24 26 33 37 46 52 98];312.35075086820865;51238;59302
