1;0.38825297355651855;10;344.0;0;[  0   1   2   3  68  88 135 163 168 329];1;1
2;0.806124210357666;10;344.0;0.0;[  1  68  71  88 135 163 168 329 348 361];1;1
3;1.2333042621612549;10;313.0;0.0;[  1  20  36  68  88 135 329 334 348 361];1;1
4;1.65578293800354;10;224.0;0.0;[  2  20  88 135 163 168 329 348 361 366];1;1
5;2.073127031326294;10;224.0;0.0;[  2  36  88 118 135 163 284 329 347 348];1;1
6;2.491921901702881;10;224.0;0.0;[  2  88  94 135 163 329 334 347 348 356];1;1
7;2.911694288253784;10;224.0;0.0;[  2  71  88 119 135 163 168 329 334 356];1;1
8;3.335207939147949;10;224.0;0.0;[  1   2  71 135 163 329 334 356 366 367];1;1
9;3.754033088684082;10;224.0;0.0;[  2  68  71 119 135 163 168 329 334 356];1;1
10;4.174337148666382;10;224.0;0.0;[  2  20  39  68  71 135 163 329 347 361];1;1
11;4.781922101974487;10;224.0;0.0;[  1   2  37 135 163 168 284 329 334 348];2;2
12;5.209914922714233;10;224.0;0.0;[  1   2  37 135 163 168 329 334 348 356];2;2
13;5.639171123504639;10;224.0;0.0;[  1   2  20  37  39 118 119 135 163 329];2;2
14;6.49936318397522;10;224.0;0.0;[  0   2  37  68  71 135 163 329 347 361];4;4
15;7.60700798034668;10;224.0;55.5;[  0   2  37  68  71 135 163 329 347 361];6;7
16;9.229076147079468;10;224.0;83.25;[  0   2  37  68  71 135 163 329 347 361];10;12
17;11.46920394897461;10;224.0;124.875;[  0   1   2  37  68 118 135 163 329 356];14;19
17;12.236101865768433;10;224.0;224.0;[  0   1   2  37  68 118 135 163 329 356];0;19
