1;0.38904714584350586;2;278.0;[ 4 15]
2;0.8137271404266357;2;243.0;[ 4 20]
3;1.2255382537841797;2;243.0;[ 4 20]
4;1.669206142425537;2;242.0625;[0 4]
5;2.0843892097473145;2;242.0625;[ 4 20]
6;2.551943302154541;2;241.328125;[ 4 20]
7;3.035039186477661;2;241.234375;[ 4 20]
8;3.522895336151123;2;241.1572265625;[ 4 20]
9;4.0248939990997314;2;241.1494140625;[ 4 20]
10;4.54246711730957;2;241.1376953125;[ 4 20]
11;5.051708221435547;2;241.1337890625;[ 4 20]
-1;5.051708221435547;2;241.1337890625;[ 4 20]
1;0.4227750301361084;2;278.0;[ 4 15]
2;0.8768372535705566;2;243.0;[ 4 20]
3;1.3313531875610352;2;243.0;[ 4 20]
4;1.8184089660644531;2;242.0625;[0 4]
5;2.2743260860443115;2;242.0625;[ 4 20]
6;2.7886531352996826;2;241.328125;[ 4 20]
7;3.3131871223449707;2;241.234375;[ 4 20]
8;3.8551011085510254;2;241.1572265625;[ 4 20]
9;4.399818181991577;2;241.1494140625;[ 4 20]
10;4.962037086486816;2;241.1376953125;[ 4 20]
11;5.518041133880615;2;241.1337890625;[ 4 20]
-1;5.518041133880615;2;241.1337890625;[ 4 20]
