1;0.40881800651550293;2;222.0;[1515 2247]
2;0.9338710308074951;2;198.0;[1515 2247]
3;1.8809731006622314;2;198.0;[1515 2247]
4;3.418882131576538;2;198.0;[1515 2247]
5;5.994969129562378;2;198.0;[1515 2247]
6;10.958230018615723;2;198.0;[  23 2247]
7;11.609663009643555;2;197.359375;[  23 2247]
8;21.09276795387268;2;196.3984375;[  23 2247]
9;37.83353018760681;2;195.91796875;[  23 2247]
10;67.86804819107056;2;195.609375;[  23 2247]
11;123.59786796569824;2;195.2783203125;[  23 2247]
12;229.46012020111084;2;195.00830078125;[  23 2247]
13;433.72031807899475;2;194.82470703125;[  23 2247]
1;0.4466841220855713;2;222.0;[1515 2247]
2;1.0279662609100342;2;198.0;[1515 2247]
3;2.0554842948913574;2;198.0;[1515 2247]
4;3.674544095993042;2;198.0;[1515 2247]
5;6.403938055038452;2;198.0;[1515 2247]
6;11.535572290420532;2;198.0;[  23 2247]
7;12.24566125869751;2;197.359375;[  23 2247]
8;21.772698163986206;2;196.3984375;[  23 2247]
9;38.65071511268616;2;195.91796875;[  23 2247]
10;68.83932995796204;2;195.609375;[  23 2247]
11;122.51621913909912;2;195.2783203125;[  23 2247]
12;224.1739501953125;2;195.00830078125;[  23 2247]
13;422.4963252544403;2;194.82470703125;[  23 2247]
14;804.923709154129;2;194.6007080078125;[  23 2247]
15;1546.2727799415588;2;194.32237243652344;[  23 2247]
16;2976.2817652225494;2;194.0235366821289;[  23 2247]
