1;0.12416815757751465;2;-1e+100;122.0;[1 2]
2;5.315118074417114;2;-1e+100;139.0;[0 1]
3;5.595731973648071;2;-1e+100;187.00000000000074;[  0 115]
4;5.8797218799591064;2;-1e+100;172.00000000000074;[2641 2890]
5;6.191280126571655;2;-1e+100;177.9375000000003;[   0 2890]
6;11.774574995040894;2;-1e+100;176.39062500000037;[   0 2890]
7;22.44579315185547;2;-1e+100;174.84375000000037;[   0 2890]
8;43.66870188713074;2;-1e+100;173.68359375000037;[   0 2890]
9;86.30618810653687;2;-1e+100;172.91015625000037;[   0 2890]
10;171.52918910980225;2;-1e+100;169.0;[ 115 2890]
11;177.88544607162476;2;-1e+100;168.822509765625;[ 115 2890]
12;349.3514060974121;2;-1e+100;168.8011474609375;[ 115 2890]
13;692.8932490348816;2;-1e+100;168.69354248046878;[ 115 2890]
14;1379.3137872219086;2;-1e+100;168.39411926269534;[ 115 2890]
15;2758.2037529945374;2;-1e+100;172.42749023437756;[   0 2890]
16;2856.850629091263;2;-1e+100;172.25016784668236;[   0 2890]
