1000;0.31362485885620117;2;66.44199247946699;[ 4 21]
10000;3.143280029296875;2;66.38948713193841;[ 4 21]
20000;6.8483898639678955;2;66.30071736313899;[ 4 21]
50000;17.143537044525146;2;66.32396000560614;[ 4 21]
1000;0.19707202911376953;20;67.19326398263703;[ 0  4 21 22]
10000;1.9708261489868164;20;67.10505309093797;[ 0  4 21 22]
20000;4.2582221031188965;20;67.02125825304532;[ 0  4 21 22]
50000;10.548632144927979;20;67.04283101686485;[ 0  4 21 22]
