1;0.39042091369628906;2;287.0;[ 224 1471]
2;0.9289798736572266;2;257.0;[   0 3012]
3;1.45694899559021;2;238.0;[224 447]
4;1.9789330959320068;2;238.0;[209 224]
5;2.5067591667175293;2;236.0;[   0 3012]
6;3.7392592430114746;2;236.0;[   0 3012]
7;5.80131721496582;2;236.0;[   0 3012]
8;9.524138927459717;2;236.0;[   0 3012]
9;16.799077033996582;2;234.234375;[   0 3012]
10;30.757872104644775;2;233.0;[  0 280]
11;32.348469972610474;2;232.53125;[   0 3012]
12;61.03199315071106;2;231.859375;[  0 209]
13;63.0743670463562;2;231.203125;[  0 209]
14;121.05181217193604;2;231.109375;[  0 242]
15;236.19987201690674;2;231.095703125;[  0 242]
16;472.0640592575073;2;230.4794921875;[  0 242]
17;946.5130610466003;2;230.03619384765625;[  0 209]
18;964.3892331123352;2;229.99713134765625;[  0 242]
19;1939.503189086914;2;229.1641082763672;[  0 242]
