1;0.4351050853729248;2;204.0;[0 3]
2;0.8939640522003174;2;197.0;[ 0 18]
3;1.3369972705841064;2;192.875;[ 0 18]
4;1.7828001976013184;2;192.875;[ 0 18]
5;2.2435812950134277;2;192.8515625;[ 0 18]
6;2.704503059387207;2;192.775390625;[ 0 18]
-1;2.704503059387207;2;192.775390625;[ 0 18]
1;0.3868269920349121;2;204.0;[0 3]
2;0.8228678703308105;2;197.0;[ 0 18]
3;1.2665679454803467;2;192.875;[ 0 18]
4;1.7103180885314941;2;192.875;[ 0 18]
5;2.1650590896606445;2;192.8515625;[ 0 18]
6;2.6369028091430664;2;192.775390625;[ 0 18]
-1;2.6369028091430664;2;192.775390625;[ 0 18]
