1;0.007837057113647461;2;-1e+100;46.0;[0 1]
2;0.03700709342956543;2;-1e+100;46.0;[0 1]
3;0.0586850643157959;2;-1e+100;67.0;[ 4 24]
4;0.06326007843017578;2;-1e+100;67.0;[ 4 21]
5;0.06758522987365723;2;-1e+100;66.46875;[ 4 21]
6;0.10585713386535645;2;-1e+100;66.453125;[ 4 21]
7;0.1414179801940918;2;-1e+100;66.32421875000001;[ 4 21]
8;0.24936199188232422;2;-1e+100;66.32080078125001;[ 4 21]
9;0.30814433097839355;2;-1e+100;66.3056640625;[ 4 21]
-1;0.35878705978393555;2;66.3056640625;66.3056640625;[ 4 21]
1;0.008233070373535156;20;-1e+100;46.0;[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20]
2;0.08379912376403809;20;-1e+100;67.0;[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19]
3;0.089447021484375;20;-1e+100;67.0;[ 4  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24]
-1;0.1280498504638672;20;67.0;67.0;[ 4  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24]
