1;0.3930349349975586;2;175.0;[1685 2743]
2;0.9305999279022217;2;142.0;[   0 1685]
3;1.8781611919403076;2;142.0;[   0 1685]
4;3.343751907348633;2;142.0;[   0 1685]
5;5.762816905975342;2;142.0;[   0 1685]
6;10.216549158096313;2;142.0;[   0 1685]
7;18.862545013427734;2;141.875;[   0 1685]
8;35.83202505111694;2;141.5625;[   0 1770]
9;41.73150897026062;2;141.5625;[   0 1685]
10;77.64003801345825;2;141.1484375;[   0 1685]
11;136.8807020187378;2;140.828125;[   0 1685]
12;228.9437849521637;2;140.59765625;[   0 1685]
13;363.69485902786255;2;140.43450927734375;[   0 1685]
14;550.6243209838867;2;140.33599853515625;[   0 1685]
15;796.6072089672089;2;140.28456115722656;[   0 1685]
16;1110.5876410007477;2;140.2584457397461;[   0 1685]
17;1501.5272839069366;2;140.24697303771973;[   0 1685]
18;1986.1280009746552;2;140.24188423156738;[   0 1685]
19;2587.119652032852;2;140.23935961723328;[   0 1685]
20;3333.5160949230194;2;140.23805916309357;[   0 1685]
