1;0.11582732200622559;2;-1e+100;131.0;[1 2]
2;0.545464038848877;2;-1e+100;157.0;[0 1]
3;0.6672260761260986;2;-1e+100;163.00000000000063;[ 0 39]
4;0.8077540397644043;2;-1e+100;159.5000000000005;[  1 768]
5;0.9286131858825684;2;-1e+100;120.0;[  1 768]
6;3.07143497467041;2;-1e+100;118.5625;[  1 768]
7;5.804346084594727;2;-1e+100;117.84375;[  1 768]
8;11.213799238204956;2;-1e+100;117.48437500000001;[  1 768]
9;21.936901092529297;2;-1e+100;151.0;[   0 2941]
10;22.784110069274902;2;-1e+100;142.44531250000043;[   0 2941]
11;43.90200400352478;2;-1e+100;137.21093750000026;[0 1]
12;45.52635598182678;2;-1e+100;134.49218750000028;[ 768 2941]
13;47.15722608566284;2;-1e+100;132.57031250000023;[   0 2941]
14;179.0164110660553;2;-1e+100;130.64843750000003;[  0 768]
15;185.19804525375366;2;-1e+100;127.74218750000003;[ 92 768]
16;191.54333209991455;2;-1e+100;126.3212890625;[  0 768]
17;369.50343012809753;2;-1e+100;126.1796875;[ 768 1147]
18;381.5973229408264;2;-1e+100;124.0625;[  0 768]
19;738.3433201313019;2;-1e+100;132.16406250000043;[0 1]
20;762.844092130661;2;-1e+100;131.8955078125004;[   0 2941]
21;786.8169379234314;2;-1e+100;131.68066406250045;[0 1]
22;1506.0606410503387;2;-1e+100;131.5769042968754;[   0 2941]
23;1553.69828414917;2;-1e+100;131.56872558593795;[0 1]
24;2998.610642194748;2;-1e+100;131.37541198730494;[0 1]
