1;0.12239909172058105;2;-1e+100;94.0;[1 2]
2;1.2519309520721436;2;-1e+100;125.0;[0 1]
3;1.4013991355895996;2;-1e+100;149.00000000000108;[ 0 58]
4;1.5521469116210938;2;-1e+100;172.00000000000114;[   0 1685]
5;1.697005033493042;2;-1e+100;142.0;[   0 1685]
6;43.949402809143066;2;-1e+100;141.875;[   0 1685]
7;86.38694190979004;2;-1e+100;141.5625;[   0 1685]
8;165.238205909729;2;-1e+100;141.14843750000003;[   0 1685]
9;295.77858996391296;2;-1e+100;140.82812500000009;[   0 1685]
10;488.6982181072235;2;-1e+100;140.59765625000009;[   0 1685]
11;759.2038509845734;2;-1e+100;140.47552490234386;[   0 2731]
12;779.4935739040375;2;-1e+100;140.43450927734392;[   0 1685]
13;1342.254902124405;2;-1e+100;140.3359985351564;[   0 1685]
14;1776.065288066864;2;-1e+100;140.28456115722656;[   0 1685]
15;2282.0009112358093;2;-1e+100;140.2584457397461;[   0 1685]
16;2862.019940137863;2;-1e+100;140.24697303771973;[   0 1685]
17;3527.409791946411;2;-1e+100;140.24188423156738;[   0 1685]
