,iiter,emptycol,total_time,b,ObjVal,LB,x_sol,Kbar,K,Ins
59,-1,,0.4185719490051269,10,262.0,262.0,[  0   1   2   3   4   5   6 108 172 205],0,1,120
60,-1,,0.4074640274047851,10,368.0,366.0,[  0   1   2   3   4   5   6   7  23 203],0,1,97
61,-1,,0.4224698543548584,10,368.0,366.0,[  0   1   2   3   4   5   6   7  23 203],0,1,97
62,-1,,459.7774710655213,10,232.5471029281616,231.8083534240723,[  0   3   7  51  59  88 123 125 176 178],0,2582,108
63,-1,,505.8708279132843,10,232.5471029281616,231.8083534240723,[  0   3   7  51  59  88 123 125 176 178],0,2582,108
64,-1,,400.4834489822388,10,232.548189163208,230.78138637542725,[  0   3   7  51  59  88 123 125 176 178],0,2582,108
65,-1,,6.301077127456665,10,220.0,219.9921875,[  2   3  67  88 107 122 151 167 174 212],0,10,109
66,-1,,6.26507306098938,10,220.0,219.9921875,[  2   3  67  88 107 122 151 167 174 212],0,10,109
67,-1,,64.02597498893738,10,253.84168243408203,252.59426879882812,[  0   1  52  73 120 126 128 142 166 196],0,207,96
68,-1,,62.45462512969971,10,253.84168243408203,252.59426879882812,[  0   1  52  73 120 126 128 142 166 196],0,207,96
69,-1,,0.953610897064209,10,290.0,290.0,[  0   1   2  30  31 105 110 135 154 207],0,2,121
70,-1,,0.9117109775543212,10,290.0,290.0,[  0   1   2  30  31 105 110 135 154 207],0,2,121
71,-1,,70.35941791534424,10,187.28717017173767,187.1646431684494,[  1   3  42  45  75 131 136 171 192 206],0,226,135
72,-1,,74.07030081748962,10,187.28717017173767,187.1646431684494,[  1   3  42  45  75 131 136 171 192 206],0,226,135
73,-1,,41.56356406211853,10,435.0670852661133,434.73148822784424,[  0  27  29  55  87  89 117 128 153 159],0,114,69
74,-1,,40.783915996551514,10,435.0670852661133,434.73148822784424,[  0  27  29  55  87  89 117 128 153 159],0,114,69
75,-1,,26.40623998641968,10,435.0705871582031,432.37623596191406,[  0  27  29  55  87  89 117 128 153 159],0,97,69
76,-1,,558.9777362346649,10,277.26773213321576,277.1327662286931,[  0   3  14  15  18  61  71 117 220 232],0,1304,55
77,-1,,589.2935531139374,10,277.26773213321576,277.1327662286931,[  0   3  14  15  18  61  71 117 220 232],0,1304,55
78,-1,,132.06185817718506,10,277.27241563796997,275.35325622558594,[  0   3  14  15  18  61  71 117 220 232],0,877,55
79,-1,,0.4051680564880371,10,175.0,175.0,[  0   1   2   3   4   5   6   7   8 219],0,1,41
80,-1,,0.4141921997070312,10,175.0,175.0,[  0   1   2   3   4   5   6   7   8 219],0,1,41
81,-1,,0.4223191738128662,10,175.0,175.0,[  0   1   2   3   4   5   6   7   8 219],0,1,41
82,-1,,46.05496883392334,10,254.0585651397705,253.98295211791992,[  0   2   3   6  98 107 165 182 188 198],0,121,57
83,-1,,47.448318004608154,10,254.0585651397705,253.98295211791992,[  0   2   3   6  98 107 165 182 188 198],0,121,57
84,-1,,22.556981086730957,10,254.070556640625,252.98583984375,[  0   2   3   6  98 107 165 182 188 198],0,85,57
85,-1,,0.4065132141113281,10,197.0,197.0,[ 0  1  2  3  4  5  6  7  8 67],0,1,43
86,-1,,0.4096250534057617,10,197.0,197.0,[ 0  1  2  3  4  5  6  7  8 67],0,1,43
87,-1,,0.4300458431243896,10,197.0,197.0,[ 0  1  2  3  4  5  6  7  8 67],0,1,43
88,-1,,3.1868109703063965,10,315.0,314.90625,[  1   2   4  10  23  25  27  57 119 139],0,10,94
89,-1,,3.154633045196533,10,315.0,314.90625,[  1   2   4  10  23  25  27  57 119 139],0,10,94
90,-1,,1.259371995925903,10,170.0,170.0,[  0   7  17  22  24  31  56 147 215 222],0,1,80
91,-1,,1.1962618827819824,10,170.0,170.0,[  0   7  17  22  24  31  56 147 215 222],0,1,80
92,-1,,9.787613153457642,10,290.54573822021484,290.48118591308594,[  0   1   7  34  51 146 199 205 216 230],0,14,137
93,-1,,9.83142876625061,10,290.54573822021484,290.48118591308594,[  0   1   7  34  51 146 199 205 216 230],0,14,137
94,-1,,0.4199748039245605,10,126.0,126.0,[  0   1   2   3   4   5   6   7 178 194],0,1,136
95,-1,,0.4211442470550537,10,126.0,126.0,[  0   1   2   3   4   5   6   7 178 194],0,1,136
96,-1,,1.4398701190948486,10,162.0,161.75,[  0   1   2   3   6  29  99 121 212 219],0,4,81
97,-1,,1.4047291278839111,10,162.0,161.75,[  0   1   2   3   6  29  99 121 212 219],0,4,81
98,-1,,0.4637367725372314,10,84.0,83.0,[0 1 2 3 4 5 6 7 8 9],0,1,95
99,-1,,0.4120547771453857,10,84.0,83.0,[0 1 2 3 4 5 6 7 8 9],0,1,95
100,-1,,2.546009063720703,10,187.0,185.0,[  0   2  26  27  29  31  82  83 157 194],0,2,122
101,-1,,2.6042962074279785,10,187.0,185.0,[  0   2  26  27  29  31  82  83 157 194],0,2,122
102,-1,,21.797688007354736,10,221.62158203125,220.73208618164065,[  0   5  20  25  36  41 105 137 151 167],0,46,42
103,-1,,22.159122228622437,10,221.62158203125,220.73208618164065,[  0   5  20  25  36  41 105 137 151 167],0,46,42
104,-1,,18.610569953918457,10,221.62310791015625,220.28607177734375,[  0   5  20  25  36  41 105 137 151 167],0,45,42
105,-1,,3139.5043160915375,10,220.67335607483983,220.0442439718172,[  1   2  65  81  94  95  96 106 223 237],0,7902,8
106,-1,,3180.750501871109,10,220.67335607483983,220.0442439718172,[  1   2  65  81  94  95  96 106 223 237],0,7902,8
107,-1,,928.694447040558,10,220.6752338409424,218.58126592636108,[  1   2  65  81  94  95  96 106 223 237],0,4258,8
108,-1,,14.873927116394045,10,282.84324645996094,282.6855926513672,[ 26  56  77 130 148 188 192 201 204 216],0,41,19
109,-1,,15.006524085998535,10,282.84324645996094,282.6855926513672,[ 26  56  77 130 148 188 192 201 204 216],0,41,19
110,-1,,13.617955923080444,10,282.84429931640625,282.12030029296875,[ 26  56  77 130 148 188 192 201 204 216],0,41,19
111,-1,,17.95453381538391,10,220.96875,219.48583984375,[  0  21  23  26  28  44  49 107 152 183],0,51,31
112,-1,,18.544203996658325,10,220.96875,219.48583984375,[  0  21  23  26  28  44  49 107 152 183],0,51,31
113,-1,,15.21693992614746,10,220.9697265625,218.8043212890625,[  0  21  23  26  28  44  49 107 152 183],0,49,31
114,-1,,0.833320140838623,10,168.0,168.0,[  0   1   2   3   4   5   6 157 169 226],0,1,25
115,-1,,0.8343238830566406,10,168.0,168.0,[  0   1   2   3   4   5   6 157 169 226],0,1,25
116,-1,,0.8325202465057373,10,168.0,168.0,[  0   1   2   3   4   5   6 157 169 226],0,1,25
117,-1,,13.97136616706848,10,155.0,154.0,[  3  41  44  53  56  57  80 119 145 155],0,24,145
118,-1,,13.413652181625366,10,100.0,98.52801513671876,[  4   5 103 114 124 155 228 230 231 235],0,43,150
119,-1,,2.747225284576416,10,186.0,185.0,[  1  47  56 129 131 133 181 198 219 233],0,4,144
120,-1,,3.658984899520874,10,308.0,306.75,[  0   2  38  74  75 125 170 172 181 186],0,3,30
121,-1,,3.8154218196868896,10,308.0,306.75,[  0   2  38  74  75 125 170 172 181 186],0,3,30
122,-1,,3.523919105529785,10,308.0,306.75,[  0   2  38  74  75 125 170 172 181 186],0,3,30
123,-1,,0.8225679397583008,10,182.0,182.0,[  0   1   2   3 112 114 141 164 203 212],0,1,9
124,-1,,0.8072109222412109,10,182.0,182.0,[  0   1   2   3 112 114 141 164 203 212],0,1,9
125,-1,,0.8359758853912354,10,182.0,182.0,[  0   1   2   3 112 114 141 164 203 212],0,1,9
126,-1,,0.4031498432159424,10,133.0,133.0,[ 0  1  2  3  4  5  6 58 83 90],0,1,26
127,-1,,0.4205303192138672,10,133.0,133.0,[ 0  1  2  3  4  5  6 58 83 90],0,1,26
128,-1,,0.424936294555664,10,133.0,133.0,[ 0  1  2  3  4  5  6 58 83 90],0,1,26
129,-1,,27.51307702064514,10,238.887939453125,238.74822998046875,[  1   6  12  49  60  66 132 185 192 196],0,56,32
130,-1,,28.690614700317383,10,238.887939453125,238.74822998046875,[  1   6  12  49  60  66 132 185 192 196],0,56,32
131,-1,,19.23393511772156,10,238.90234375,236.90234375,[  1   6  12  49  60  66 132 185 192 196],0,50,32
132,-1,,4.342587232589722,10,340.0,340.0,[  0   2   3  76 164 173 182 186 211 213],0,6,146
133,-1,,0.4076659679412842,10,376.0,376.0,[ 0  1  2  3  4  5  6  7 47 76],0,1,147
134,-1,,1244.810021162033,10,348.9370547533035,346.0282031297684,[  1   2   4  52  73  87 132 169 209 210],0,4507,33
135,-1,,1841.205764055252,10,264.383682154119,262.30448991805315,[  1   2  33  55  57  80 120 150 154 227],0,9505,27
136,-1,,11.579415798187256,10,289.96512603759766,289.9373245239258,[  0  63  64  71  97 116 117 166 171 172],0,36,23
137,-1,,12.101185083389282,10,289.96512603759766,289.9373245239258,[  0  63  64  71  97 116 117 166 171 172],0,36,23
138,-1,,8.843563079833984,10,289.9685821533203,288.5312805175781,[  0  63  64  71  97 116 117 166 171 172],0,34,23
139,-1,,3357.5088522434235,10,268.9001703446411,268.1955409031798,[  2  36  50  60  80  86 110 154 160 185],0,5429,37
140,-1,,3364.937155723572,10,268.9001703446411,268.1955409031798,[  2  36  50  60  80  86 110 154 160 185],0,5429,37
141,-1,,581.1888270378113,10,268.90235555171967,266.6974892616272,[  2  36  50  60  80  86 110 154 160 185],0,2480,37
142,-1,,18.39168095588684,10,252.386474609375,251.76467895507812,[  0   3  32  37  56  60  76  78 160 228],0,53,143
143,-1,,4.059084892272949,10,215.0,215.0,[  1   6 104 125 178 180 199 209 219 220],0,10,142
144,-1,,327.2613582611084,10,264.50443309545517,261.87719267606735,[  0   1  23  26  58  60  62  73 171 232],0,1303,36
145,-1,,21.05212426185608,10,187.95779418945312,187.9391937255859,[  0   1   3  25  98 139 143 183 187 195],0,70,34
146,-1,,20.157038688659668,10,187.95779418945312,187.9391937255859,[  0   1   3  25  98 139 143 183 187 195],0,70,34
147,-1,,13.450247764587402,10,187.96292114257812,186.30078125,[  0   1   3  25  98 139 143 183 187 195],0,58,34
148,-1,,929.5422368049622,10,352.4294212022796,351.81853448506445,[  0   2   3  59  67  75  76  87 211 226],0,2195,20
149,-1,,946.6729390621184,10,352.4294212022796,351.81853448506445,[  0   2   3  59  67  75  76  87 211 226],0,2195,20
150,-1,,175.7080888748169,10,352.4322762489319,349.630087852478,[  0   2   3  59  67  75  76  87 211 226],0,974,20
151,-1,,4.175175905227661,10,270.25,269.875,[  1   4  93  94  95 101 108 129 164 216],0,5,140
152,-1,,0.4215099811553955,10,103.0,103.0,[  0   1   2   3   4   5   6   7   8 227],0,1,141
153,-1,,0.421536922454834,10,216.0,216.0,[  0   1   2   3   4   5   6   7 207 230],0,1,21
154,-1,,0.416949987411499,10,216.0,216.0,[  0   1   2   3   4   5   6   7 207 230],0,1,21
155,-1,,0.4361748695373535,10,216.0,216.0,[  0   1   2   3   4   5   6   7 207 230],0,1,21
156,-1,,22.26390314102173,10,287.996585726738,287.98871326446533,[  0   1   2   8  68  84 195 223 224 229],0,92,35
157,-1,,22.27647113800049,10,287.996585726738,287.98871326446533,[  0   1   2   8  68  84 195 223 224 229],0,92,35
158,-1,,5.826158046722412,10,288.0,285.58203125,[  0   1   2   6   8  51  68  84 195 229],0,19,35
159,-1,,0.4244809150695801,10,388.0,388.0,[  0   1   2   3   4   5   6 110 130 200],0,1,1
160,-1,,0.4085087776184082,10,388.0,388.0,[  0   1   2   3   4   5   6 110 130 200],0,1,1
161,-1,,0.4105300903320312,10,388.0,388.0,[  0   1   2   3   4   5   6 110 130 200],0,1,1
162,-1,,0.4286737442016601,10,388.0,388.0,[  0   1   2   3   4   5   6 110 130 200],0,1,1
163,-1,,8.327175855636597,10,140.7744140625,140.7431640625,[  0   2   6  66  71  72  96 120 139 140],0,31,10
164,-1,,8.056778192520142,10,140.7744140625,140.7431640625,[  0   2   6  66  71  72  96 120 139 140],0,31,10
165,-1,,7.887725114822388,10,140.7835693359375,139.5687255859375,[  0   2   6  66  71  72  96 120 139 140],0,31,10
166,-1,,8.604594230651855,10,240.3603515625,240.35546875,[  2  38  71  72  74  88 102 112 199 216],0,13,11
167,-1,,8.822184085845947,10,240.3603515625,240.35546875,[  2  38  71  72  74  88 102 112 199 216],0,13,11
168,-1,,8.420609712600708,10,240.3603515625,240.35546875,[  2  38  71  72  74  88 102 112 199 216],0,13,11
169,-1,,182.33864521980288,10,359.38398037850857,359.1513081341982,[  1  56  67  84  96 102 146 153 155 158],0,473,13
170,-1,,173.14429783821106,10,359.38398037850857,359.1513081341982,[  1  56  67  84  96 102 146 153 155 158],0,473,13
171,-1,,79.31634092330933,10,359.3867130279541,357.00210762023926,[  1  56  67  84  96 102 146 153 155 158],0,333,13
172,-1,,77.38174986839294,10,200.9308276474476,200.39065954089165,[  1   3  29  44  46 107 145 160 184 209],0,235,12
173,-1,,76.87723684310913,10,200.9308276474476,200.39065954089165,[  1   3  29  44  46 107 145 160 184 209],0,235,12
174,-1,,40.306519985198975,10,200.93418884277344,199.54568481445312,[  1   3  29  44  46 107 145 160 184 209],0,193,12
175,-1,,4.954942941665649,10,170.0,170.0,[  0   1   2   3  53  64 123 128 218 239],0,9,3
176,-1,,4.971246957778931,10,170.0,170.0,[  0   1   2   3  53  64 123 128 218 239],0,9,3
177,-1,,4.209925889968872,10,170.0,168.42578125,[ 0  1  2  3  4  5  6  7  8 53],0,9,3
178,-1,,0.4090240001678467,10,45.0,45.0,[ 0  1  2  3  4  5  6  7  8 11],0,1,7
179,-1,,0.421220064163208,10,45.0,45.0,[ 0  1  2  3  4  5  6  7  8 11],0,1,7
180,-1,,0.4460980892181396,10,45.0,45.0,[ 0  1  2  3  4  5  6  7  8 11],0,1,7
181,-1,,1031.9856281280518,10,332.32334164343774,331.55301068909466,[  2   6  48  54  55 101 113 171 183 202],0,3055,16
182,-1,,1054.0281777381897,10,332.32334164343774,331.55301068909466,[  2   6  48  54  55 101 113 171 183 202],0,3055,16
183,-1,,359.8498201370239,10,332.32565784454346,329.460574388504,[  2   6  48  54  55 101 113 171 183 202],0,2062,16
184,-1,,116.57031297683716,10,174.2860071659088,172.70758605003357,[  2   4 131 133 135 148 150 151 210 223],0,822,17
185,-1,,6.718141794204712,10,329.75,329.75,[ 14  15  27  86 107 110 111 171 209 214],0,6,6
186,-1,,6.212484121322632,10,329.75,329.75,[ 14  15  27  86 107 110 111 171 209 214],0,6,6
187,-1,,6.390787124633789,10,329.75,329.75,[ 14  15  27  86 107 110 111 171 209 214],0,6,6
188,-1,,2390.526074886322,10,276.1147152110934,275.15896797552705,[  0   2  29  57  81 105 129 136 148 150],0,7434,4
189,-1,,2364.4045181274414,10,276.1147152110934,275.15896797552705,[  0   2  29  57  81 105 129 136 148 150],0,7434,4
190,-1,,961.5786621570588,10,276.11546063423157,274.2204910516739,[  0   2  29  57  81 105 129 136 148 150],0,5747,4
191,-1,,2.310845136642456,10,196.0,196.0,[  1  25 121 123 124 127 131 137 194 209],0,4,15
192,-1,,2.2666549682617188,10,196.0,196.0,[  1  25 121 123 124 127 131 137 194 209],0,4,15
193,-1,,2.377216100692749,10,196.0,196.0,[  1  25 121 123 124 127 131 137 194 209],0,4,15
194,-1,,7.515337944030762,10,231.5390625,230.9453125,[  2  16  75 124 140 178 199 215 226 232],0,8,149
195,-1,,613.1622431278229,10,279.58373685181147,278.9706535320729,[  0   2  59  96 141 171 173 211 233 242],0,1588,28
196,-1,,618.7779860496521,10,279.58373685181147,278.9706535320729,[  0   2  59  96 141 171 173 211 233 242],0,1588,28
197,-1,,214.24181604385376,10,279.5859122276307,277.42100715637207,[  0   2  59  96 141 171 173 211 233 242],0,966,28
198,-1,,1.9635629653930664,10,205.0,205.0,[  0   1   2   3  84 102 117 128 137 151],0,4,5
199,-1,,1.8992230892181396,10,205.0,205.0,[  0   1   2   3  84 102 117 128 137 151],0,4,5
200,-1,,1.9213597774505615,10,205.0,205.0,[  0   1   2   3  84 102 117 128 137 151],0,4,5
201,-1,,235.49426412582395,10,215.73766036331656,215.47316528856751,[  0   1  36  43  82  91 107 116 129 200],0,743,73
202,-1,,235.4579560756683,10,215.73766036331656,215.47316528856751,[  0   1  36  43  82  91 107 116 129 200],0,743,73
203,-1,,39.34877276420593,10,297.99758541584015,297.98947167396545,[  0   1 102 114 116 159 178 184 193 199],0,193,67
204,-1,,40.42827796936035,10,297.99758541584015,297.98947167396545,[  0   1 102 114 116 159 178 184 193 199],0,193,67
205,-1,,14.96288800239563,10,297.9984130859375,296.8822021484375,[  0   1 102 114 116 159 178 184 193 199],0,82,67
206,-1,,0.4109940528869629,10,183.0,183.0,[  0   1   2   3   4   5   6   7   8 102],0,1,107
207,-1,,0.4322807788848877,10,183.0,183.0,[  0   1   2   3   4   5   6   7   8 102],0,1,107
208,-1,,40.04523801803589,10,210.0,210.0,[  0  15  16  23  31  34  54  77  88 115],0,316,66
209,-1,,40.58342790603638,10,210.0,210.0,[  0  15  16  23  31  34  54  77  88 115],0,316,66
210,-1,,41.05264377593994,10,210.0,210.0,[  0  15  16  23  31  34  54  77  88 115],0,316,66
211,-1,,0.4195070266723633,10,148.0,148.0,[ 0  1  2  3  4  5  6  7  8 18],0,1,72
212,-1,,0.4235599040985107,10,148.0,148.0,[ 0  1  2  3  4  5  6  7  8 18],0,1,72
213,-1,,0.8182148933410645,10,162.0,162.0,[  0   1   2   3   4   5 128 198 212 214],0,1,58
214,-1,,0.8344759941101074,10,162.0,162.0,[  0   1   2   3   4   5 128 198 212 214],0,1,58
215,-1,,0.8248860836029053,10,162.0,162.0,[  0   1   2   3   4   5 128 198 212 214],0,1,58
216,-1,,1944.060683965683,10,161.466819586577,160.82443774089097,[  1  30  32  87  95 101 106 227 232 251],0,2856,64
217,-1,,2011.7104868888855,10,161.466819586577,160.82443774089097,[  1  30  32  87  95 101 106 227 232 251],0,2856,64
218,-1,,375.04005098342896,10,161.4689874649048,159.88398814201355,[  1  30  32  87  95 101 106 227 232 251],0,1387,64
219,-1,,1631.2728700637815,10,256.6594794508128,256.486930230647,[  0   1   7  16  36  76  80 128 158 235],0,2813,70
220,-1,,1599.7720263004303,10,256.6594794508128,256.486930230647,[  0   1   7  16  36  76  80 128 158 235],0,2813,70
221,-1,,326.88690996170044,10,256.66196155548096,254.9600615501404,[  0   1   7  16  36  76  80 128 158 235],0,1347,70
222,-1,,48.4385039806366,10,232.8812277317047,232.8484582901001,[  0   1   2  40  41 177 186 192 193 214],0,302,138
223,-1,,49.890570878982544,10,232.8812277317047,232.8484582901001,[  0   1   2  40  41 177 186 192 193 214],0,302,138
224,-1,,10.738639831542969,10,195.82939910888672,195.31819915771484,[  0   2  14  30  65 112 126 154 197 219],0,34,110
225,-1,,11.072060108184814,10,195.82939910888672,195.31819915771484,[  0   2  14  30  65 112 126 154 197 219],0,34,110
226,-1,,0.4195828437805176,10,151.0,151.0,[0 1 2 3 4 5 6 7 8 9],0,1,105
227,-1,,0.4283051490783691,10,151.0,151.0,[0 1 2 3 4 5 6 7 8 9],0,1,105
228,-1,,20.91920685768127,10,315.77775382995605,315.31474113464355,[  1  20  62  80 110 113 118 143 144 152],0,49,111
229,-1,,21.16719698905945,10,315.77775382995605,315.31474113464355,[  1  20  62  80 110 113 118 143 144 152],0,49,111
230,-1,,0.4141402244567871,10,496.0,496.0,[  0   1   2   3   4  64 114 119 134 142],0,1,71
231,-1,,0.434689998626709,10,496.0,496.0,[  0   1   2   3   4  64 114 119 134 142],0,1,71
232,-1,,0.8407399654388428,10,189.0,189.0,[  0   1   2   3   4   5   6  72  76 106],0,1,65
233,-1,,0.8277370929718018,10,189.0,189.0,[  0   1   2   3   4   5   6  72  76 106],0,1,65
234,-1,,0.8277969360351562,10,189.0,189.0,[  0   1   2   3   4   5   6  72  76 106],0,1,65
235,-1,,62.68716812133789,10,194.46100425720215,194.18879318237305,[  0   5 103 135 148 153 158 197 202 221],0,239,59
236,-1,,60.74696612358093,10,194.46100425720215,194.18879318237305,[  0   5 103 135 148 153 158 197 202 221],0,239,59
237,-1,,32.24372935295105,10,194.46358489990232,192.753173828125,[  0   5 103 135 148 153 158 188 197 221],0,182,59
238,-1,,10.733787298202516,10,212.0,212.0,[  0   1   2  44  50 163 198 213 234 262],0,18,61
239,-1,,10.678730964660645,10,212.0,212.0,[  0   1   2  44  50 163 198 213 234 262],0,18,61
240,-1,,10.930519104003906,10,212.0,212.0,[  0   1   2  44  50 163 198 213 234 262],0,18,61
241,-1,,196.60265803337097,10,218.5294573605061,218.06935799121857,[  1   8  11  42  85 127 192 213 229 238],0,585,75
242,-1,,194.34161019325256,10,218.5294573605061,218.06935799121857,[  1   8  11  42  85 127 192 213 229 238],0,585,75
243,-1,,12.210865020751951,10,179.0,178.0625,[  2   3   5  65  96 105 107 139 152 217],0,52,49
244,-1,,12.246623992919922,10,179.0,178.0625,[  2   3   5  65  96 105 107 139 152 217],0,52,49
245,-1,,12.343806266784668,10,179.0,178.0625,[  2   3   5  65  96 105 107 139 152 217],0,52,49
246,-1,,3.8113138675689697,10,140.0,140.0,[  0   1   2  11  31  41  54  61 160 234],0,5,101
247,-1,,3.7841567993164062,10,140.0,140.0,[  0   1   2  11  31  41  54  61 160 234],0,5,101
