30;4;xSAA;[  1   3   4   7  26 152  91 126 132 159];100000;10;397.00173261360317
30;4;xSAA_AP;[  2   3   4   5   7 152  91 126 132 159];100000;10;397.00173261360317
30;5;xMain;[  1   2  34  37  38  39  50  53  69 176];100000;10;321.39979977021613
30;5;xLazy;[  1   2  34  37  39  50  53  69 106 176];100000;10;321.39979977021613
30;5;xSAA;[  1   2  37  39  50  53 176  34  69  91];100000;10;321.39979977021613
30;5;xSAA_AP;[  1   2   4  37  39  50  53 176  34  69];100000;10;321.39979977021613
30;5;xSeq;[  1   2  37  39  50  53 176  34  69  91];100000;10;321.39979977021613
30;7;xMain;[  0   1   2   3   4   5   6   9 133 164];100000;10;388.0
30;7;xLazy;[  0   1   2   3   4   5   9  58 133 164];100000;10;388.0
30;7;xSAA;[  0   1   2   3   4   5   9 133 164 156];100000;10;388.0
30;7;xSAA_AP;[  0   1   2   3   4   5   9 133 164 156];100000;10;388.0
30;7;xSeq;[  0   1   2   3   4   5   9 133 164 156];100000;10;388.0
30;8;xMain;[  0   1   2   3   4   5   6  39  75 172];100000;10;330.0
30;8;xLazy;[  0   1   2   3   4   5  39  58  75 172];100000;10;330.0
30;8;xSAA;[  0   1   2   3   4   5  75 172  39  54];100000;10;330.0
30;8;xSAA_AP;[  0   1   2   3   4   5  75 172  39  54];100000;10;330.0
30;8;xSeq;[  0   1   2   3   4   5  75 172  39  54];100000;10;330.0
30;9;xMain;[  0   1   2   3 127 134 146 155 161 163];100000;10;371.00941040653146
30;9;xLazy;[  0   3  11 127 134 146 155 161 163 164];100000;10;371.00941040653146
30;9;xSAA;[  0   1   3 127 134 161 163 146 155 151];100000;10;371.00941040653146
30;9;xSAA_AP;[  1   2   3 127 134 161 163 146 155 151];100000;10;371.00941040653146
30;9;xSeq;[  0   1   3 127 134 161 163 146 155 151];100000;10;371.00941040653146
30;10;xMain;[  0   1   2  25  38  52  67  70  98 153];100000;10;688.0631874520649
30;10;xLazy;[  0   2   4   5  25  38  52  67  98 153];100000;10;688.0631874520649
30;10;xSAA;[  0   2   3   4  38  67 153  25  52  98];100000;10;688.0631874520649
30;10;xSAA_AP;[  0   2   3   4  38  67 153  25  52  98];100000;10;688.0631874520649
30;10;xSeq;[  0   2   3   4  38  67 153  25  52  98];100000;10;688.0631874520649
40;1;xMain;[  0   1  40  59  90 205 243 254 277 320];100000;10;509.2326952875537
40;1;xLazy;[  0   1  40  59  90 205 243 254 277 320];100000;10;509.2326952875537
40;1;xSAA;[  0   1  40  90 320 277 205 243  59 254];100000;10;509.2326952875537
40;1;xSAA_AP;[  0   1  40  90 320 277 205 243  59 254];100000;10;509.2326952875537
40;1;xSeq;[  0   1  40  90 320 277 205 243  59 254];100000;10;509.2326952875537
40;2;xMain;[  0   2   4  57 165 170 253 272 289 299];100000;10;496.95440599444106
40;2;xLazy;[  0   2   4  57 165 170 253 272 289 299];100000;10;496.95440599444106
40;2;xSAA;[  0   2   4  57 170 253 272 289 299 165];100000;10;496.95440599444106
40;2;xSAA_AP;[  0   2   4  57 170 253 272 289 299 165];100000;10;496.95440599444106
40;2;xSeq;[  0   2   4  57 170 253 272 289 299 165];100000;10;496.95440599444106
40;3;xMain;[  1   2   6  50  60 135 139 155 157 177];100000;10;454.5192802841984
40;3;xLazy;[  1   2   6  50  60 135 139 155 157 177];100000;10;454.5192802841984
40;3;xSAA;[  1   2   6  50  60 155 157 135 177 139];100000;10;454.5192802841984
40;3;xSAA_AP;[  1   2   6  50  60 155 157 135 177 139];100000;10;454.5192802841984
40;3;xSeq;[  1   2   6  50  60 155 157 135 177 139];100000;10;454.5192802841984
40;6;xMain;[  0   3   5   9 118 122 236 250 292 294];100000;10;264.1724284023967
40;6;xLazy;[  0   1   3   5   9  10 118 236 250 292];100000;10;264.1724284023967
40;6;xSAA;[  0   3   4   5 118 236 137 292 250 270];100000;10;264.13810367492454
40;6;xSAA_AP;[  0   3   5   9 118 236 125 292 210 250];100000;10;264.1724284023967
40;7;xMain;[  0   1   2   3   4   5   6 200 234 260];100000;10;168.0
40;7;xLazy;[  0   4  11 161 172 176 200 234 260 314];100000;10;168.0
40;7;xSAA;[  0   1   2   3   4   5 234 200 260 274];100000;10;168.0
40;7;xSAA_AP;[  0   1   2   3   4   5 234 200 260 274];100000;10;168.0
40;7;xSeq;[  0   1   2   3   4   5 234 200 260 274];100000;10;168.0
40;8;xMain;[  0   1   2   3   4  44 145 154 181 225];100000;10;584.998204849056
40;8;xLazy;[  0   1   2   3   4   5   6  44 181 225];100000;10;584.998204849056
40;8;xSAA;[  0   1   2   3  39  40  44 225 210 211];100000;10;584.9939335920182
40;8;xSAA_AP;[  0   1   2   3  39  40  44 225 210 211];100000;10;584.9939335920182
40;9;xMain;[  0  25  36  48  50  53  71 186 228 308];100000;10;458.1680216744039
40;9;xLazy;[  0  25  36  48  50  53  71 186 228 308];100000;10;458.1680216744039
40;9;xSAA;[  0  50  53  71  25  48  36 308 228 232];100000;10;458.1680216744039
40;9;xSAA_AP;[  0  50  53  71  25  48  36 308 228 232];100000;10;458.1680216744039
40;10;xMain;[  0   1   5  17 106 174 234 249 292 299];100000;10;486.51259095187305
40;10;xLazy;[  0   1   5  17 106 174 234 249 292 299];100000;10;486.51259095187305
40;10;xSAA;[  0   1   5  17 106 292 174 234 249 299];100000;10;486.51259095187305
40;10;xSAA_AP;[  0   1   5  17 106 292 174 234 249 299];100000;10;486.51259095187305
40;10;xSeq;[  0   1   5  17 106 292 174 234 249 299];100000;10;486.51259095187305
50;3;xMain;[  0   1  16  42  50  72 167 190 227 299];100000;10;360.9982876652841
50;3;xLazy;[  0   2   3   4   5   6  16  50 139 167];100000;10;361.0
50;3;xSAA;[  0  42  50  16 122  72 167 139 190 293];100000;10;361.0
50;3;xSAA_AP;[  0   2   3   4   5   6  50  16 122 167];100000;10;361.0
50;4;xMain;[  0   6  16  28 159 164 273 311 347 420];100000;10;357.9440442228907
50;4;xLazy;[  0   6  16 123 159 164 273 311 347 420];100000;10;357.9440442228907
50;4;xSAA;[  0   1   6  16 159 273 311 347 164 420];100000;10;357.9440442228907
50;4;xSAA_AP;[  0   6  16  28 159 273 311 347 164 420];100000;10;357.9440442228907
50;4;xSeq;[  0   6  16  28 159 273 311 347 164 420];100000;10;357.9440442228907
50;5;xMain;[  0   1   2   3   4  32 120 156 188 220];100000;10;531.0
50;5;xLazy;[  0   1   2   3  12  32 120 156 163 174];100000;10;531.0
50;5;xSAA;[  0   1   2   3   4   5 156 157  32 120];100000;10;531.0
50;5;xSAA_AP;[  0   1   2   3   4   5 156  32 120 381];100000;10;531.0
50;6;xMain;[  0   1   2  22  26 190 228 267 417 436];100000;10;275.73228931258365
50;6;xLazy;[  0   1   2   3   4  22  26 417 436 448];100000;10;276.01626420815035
50;6;xSAA;[  0   1   3   4  22  26 190 436 417 448];100000;10;276.01626420815035
50;6;xSAA_AP;[  0   1   2   3   4  22  26 436 417 448];100000;10;276.01626420815035
50;6;xSeq;[  0   1   2   3   4  22  26 436 417 448];100000;10;276.01626420815035
50;7;xMain;[  0   1   2  10  45  65 247 314 452 461];100000;10;204.00014449555445
50;7;xLazy;[  0   1  10  40  45 106 235 314 380 452];100000;10;204.00014449555445
50;7;xSAA;[  1   2   3  10 314 452 247 461 289 290];100000;10;204.00014449555445
50;7;xSAA_AP;[  0   1   2   3   4   5  10  45 314 452];100000;10;204.00014449555445
50;8;xMain;[  2 117 119 137 144 145 148 201 232 495];100000;10;168.0
50;8;xLazy;[  2 105 119 137 144 148 201 232 378 483];100000;10;168.0
50;8;xSAA;[  1   2   3 144 148 201 137 232 117 119];100000;10;168.0
50;8;xSAA_AP;[  1   2   3 144 148 201 137 232 105 119];100000;10;168.0
50;8;xSeq;[  1   2   3 144 148 201 137 232 117 119];100000;10;168.0
50;9;xMain;[  1   4  77 128 244 270 283 352 427 472];100000;10;353.4781074244472
50;9;xLazy;[  1   4  77 128 244 270 283 352 427 472];100000;10;353.4781074244472
50;9;xSAA;[  1   4  77 128 244 283 352 427 270 472];100000;10;353.4781074244472
50;9;xSAA_AP;[  1   4  77 128 244 283 352 427 270 472];100000;10;353.4781074244472
50;9;xSeq;[  1   4  77 128 244 283 352 427 270 472];100000;10;353.4781074244472
