0.07172107696533203, 1.996e-321, 3.0420692237e-314
0.08922004699707031, 0.0, 2.0e-323
0.09241199493408203, 2.408686291e-314, 2.374585801e-314
0.0936281681060791, NaN, 3.5e-323
0.12294507026672363, -1.0e-9, 1.0e-9
0.12405204772949219, 3.042062607e-314, 3.042062611e-314
0.12598919868469238, 5.06e-321, 5.0e-323
