1;0.38342809677124023;10;510.0;[  0   1   2   3   4   5   6  40  90 320];1;1
2;0.8029999732971191;10;510.0;[  0   1   2  40  83  90 108 205 219 320];1;1
3;1.2856781482696533;10;510.0;[  0  40  83  90 277 310 312 313 314 320];2;2
4;1.7036681175231934;10;510.0;[  0   1  40  83  90 108 205 219 243 320];2;2
5;2.284341335296631;10;510.0;[  0   1  40  83  90 277 308 312 313 320];4;4
6;2.9973831176757812;10;510.0;[  0   1   6  40  59  90 205 254 277 320];6;7
7;3.8721981048583984;10;509.7578125;[  0   1  40  59  90 205 243 254 277 320];8;11
8;4.948675155639648;10;509.552734375;[  0   1  40  59  90 205 243 254 277 320];10;16
9;6.227806091308594;10;509.44140625;[  0   1  40  59  90 205 243 254 277 320];10;21
10;7.697304964065552;10;509.32861328125;[  0   1  40  59  90 205 243 254 277 320];10;26
11;9.387542963027954;10;509.3013916015625;[  0   1  40  59  90 205 243 254 277 320];12;32
12;11.35338807106018;10;509.27691650390625;[  0   1  40  59  90 205 243 254 277 320];14;39
13;13.685143947601318;10;509.2692108154297;[  0   1  40  59  90 205 243 254 277 320];16;47
14;16.20328998565674;10;509.26732635498047;[  0   1  40  59  90 205 243 254 277 320];14;54
15;19.034846305847168;10;509.266658782959;[  0   1  40  59  90 205 243 254 277 320];14;61
16;22.17946219444275;10;509.2657814025879;[  0   1  40  59  90 205 243 254 277 320];16;69
17;25.730833053588867;10;509.265661239624;[  0   1  40  59  90 205 243 254 277 320];20;79
18;29.643542051315308;10;509.2654619216919;[  0   1  40  59  90 205 243 254 277 320];20;89
19;33.91188716888428;10;509.265408039093;[  0   1  40  59  90 205 243 254 277 320];18;98
20;38.16543626785278;10;509.26538211107254;[  0   1  40  59  90 205 243 254 277 320];10;103
