1;0.3972649574279785;10;397.0;[  0   1   2   3   4  60  65  81 153 169];1;1
2;0.8159389495849609;10;393.0;[  0   1   2  60  61  65  81 124 153 169];1;1
3;1.2272729873657227;10;393.0;[  2  60  61  65  81 124 153 169 170 191];1;1
4;1.6970970630645752;10;393.0;[  2  60  61  65  81 124 153 169 170 191];2;2
5;2.2489988803863525;10;393.0;[  2  60  61  65  81 124 153 169 170 191];4;4
6;2.953155994415283;10;391.8125;[  2  60  61  65  81 124 153 169 170 245];8;8
7;3.885624885559082;10;390.625;[  2   8  60  61  65  81 124 153 169 170];12;14
8;5.102254867553711;10;389.05859375;[  2   8  60  61  65  81 124 153 169 170];16;22
9;6.58747410774231;10;388.416015625;[  2   8  60  61  65  81 124 153 169 170];16;30
10;8.568688869476318;10;388.060546875;[  2   8  60  61  65  81 124 153 169 170];24;42
11;11.211519956588745;10;387.82666015625;[  2   8  60  61  65  81 124 153 169 170];34;59
12;14.75955581665039;10;387.702392578125;[  2   8  60  61  65  81 124 153 169 170];44;81
13;19.655557870864868;10;387.63616943359375;[  2   8  60  61  65  81 124 153 169 170];66;114
14;26.488199949264526;10;387.5923156738281;[  2   8  60  61  65  81 124 153 169 170];96;162
15;35.977285861968994;10;387.5723571777344;[  2   8  60  61  65  81 124 153 169 170];130;227
16;48.50585699081421;10;387.55993843078613;[  2   8  60  61  65  81 124 153 169 170];164;309
17;65.04041290283203;10;387.554500579834;[  2   8  60  61  65  81 124 153 169 170];206;412
18;86.3278968334198;10;387.5515389442444;[  2   8  60  61  65  81 124 153 169 170];252;538
19;112.83615708351135;10;387.54992723464966;[  2   8  60  61  65  81 124 153 169 170];290;683
20;144.58829808235168;10;387.54900270700455;[  2   8  60  61  65  81 124 153 169 170];306;836
21;181.44211888313293;10;387.5485688149929;[  2   8  60  61  65  81 124 153 169 170];306;989
22;223.14322304725647;10;387.5483429133892;[  2   8  60  61  65  81 124 153 169 170];310;1144
23;270.23381996154785;10;387.5482655130327;[  2   8  60  61  65  81 124 153 169 170];322;1305
24;323.4196050167084;10;387.5482184700668;[  2   8  60  61  65  81 124 153 169 170];348;1479
25;383.63827896118164;10;387.5481998026371;[  2   8  60  61  65  81 124 153 169 170];394;1676
26;452.53927206993103;10;387.5481843696907;[  2   8  60  61  65  81 124 153 169 170];466;1909
27;533.0036308765411;10;387.54817684029695;[  2   8  60  61  65  81 124 153 169 170];578;2198
28;628.5944259166718;10;387.5481732496992;[  2   8  60  61  65  81 124 153 169 170];740;2568
29;747.1593570709229;10;387.5481704992999;[  2   8  60  61  65  81 124 153 169 170];1048;3092
30;896.6186058521271;10;387.5481691063469;[  2   8  60  61  65  81 124 153 169 170];1408;3796
31;1091.1271750926971;10;387.5481681761594;[  2   8  60  61  65  81 124 153 169 170];1976;4784
32;1350.3188271522522;10;387.54816757420303;[  2   8  60  61  65  81 124 153 169 170];2700;6134
33;1692.1334691047668;10;387.54816715565175;[  2   8  60  61  65  81 124 153 169 170];3572;7920
34;2133.5105249881744;10;387.54816695579666;[  2   8  60  61  65  81 124 153 169 170];4360;10100
35;2734.8280069828033;10;387.5481668027719;[  2   8  60  61  65  81 124 153 169 170];6116;13158
36;3560.726448059082;10;387.5481666971258;[  2   8  60  61  65  81 124 153 169 170];8286;17301
