1;0.40673375129699707;10;514.0;[  0   1   2   3   4  21  75 120 127 184];1;1
2;0.8239140510559082;10;464.0;[  0   1   2  21  75  77 120 127 135 184];1;1
3;1.2290349006652832;10;461.0;[  0   1  21  75  76  77 120 127 135 184];1;1
4;1.6949620246887207;10;461.0;[  1   6  21  75  76  77 120 127 135 184];2;2
5;2.209498882293701;10;461.0;[  1   6  21  75  76  77 120 127 135 184];4;4
6;2.8706367015838623;10;459.5;[  1   6  21  75  76  77 127 135 139 184];8;8
7;3.3094427585601807;10;457.75;[  0   1   6  21  76 120 127 135 139 184];8;8
8;3.748075008392334;10;455.875;[  1   6  21  46  76  77 120 127 135 184];8;8
9;4.688025951385498;10;453.21875;[  0   1   6  21  46  76 120 127 135 184];16;16
10;6.200098752975464;10;449.390625;[  0   6  21  47  76 120 127 135 139 184];32;32
11;8.784825801849365;10;447.59375;[  0   1   6  21  47  76 120 127 135 184];64;64
12;9.381729125976562;10;447.578125;[  1   6  21  46  47  76 120 127 135 184];64;64
13;10.044612884521484;10;446.95703125;[  0   6  21  46  47  76 120 127 135 184];64;64
14;15.032275915145874;10;446.0625;[  0   6  21  46  47  76 120 127 135 184];124;126
15;23.672481060028076;10;445.1767578125;[  0   6  21  46  47  76 120 127 135 184];214;233
16;39.06087875366211;10;444.6234130859375;[  0   6  21  46  47  76 120 127 135 184];358;412
17;67.20706987380981;10;444.2279052734375;[  0   1   6  21  46  76 120 127 135 184];642;733
18;68.89190673828125;10;444.1995849609375;[  0   6  21  46  76 109 120 127 135 184];733;733
19;70.34905886650085;10;444.1849365234375;[  0   6  21  46  47  76 120 127 135 184];733;733
20;122.59151577949524;10;443.8801574707031;[  0   6  21  46  47  76 120 127 135 184];1150;1308
21;219.4965958595276;10;443.63858795166016;[  0   6  21  46  76 109 120 127 135 184];2066;2341
22;223.65446305274963;10;443.6282424926758;[  0   6  21  46  47  76 120 127 135 184];2341;2341
23;410.9401168823242;10;443.44062423706055;[  0   6  21  46  76 109 120 127 135 184];3760;4221
24;418.8156340122223;10;443.4378776550293;[  0   6  21  46  76 109 120 127 135 184];4221;4221
25;797.08163189888;10;443.30296993255615;[  0   6  21  46  47  76 120 127 135 184];7018;7730
26;813.0227630138397;10;443.301833152771;[  0   6  21  46  47  76 120 127 135 184];7730;7730
27;1577.0535118579865;10;443.1246271133423;[  0   6  21  46  47  76 120 127 135 184];12384;13922
28;3308.0653297901154;10;442.96905970573425;[  0   6  21  46  47  76 120 127 135 184];21946;24895
