N50_d30; Ins 8; Time 1.8081319332122803; MP_obj 351.0; LB 0.0; x_now [13, 77, 96, 477, 530]; Cells 1/1; Iter 1
N50_d30; Ins 8; Time 2.0430538654327393; MP_obj 283.0; LB 0.0; x_now [77, 477, 530, 663, 740]; Cells 1/1; Iter 2
N50_d30; Ins 8; Time 2.163939952850342; MP_obj 263.0; LB 0.0; x_now [13, 298, 477, 530, 663]; Cells 1/1; Iter 3
N50_d30; Ins 8; Time 2.2936179637908936; MP_obj 255.0; LB 0.0; x_now [13, 77, 96, 298, 663]; Cells 1/1; Iter 4
N50_d30; Ins 8; Time 2.423569917678833; MP_obj 248.0; LB 0.0; x_now [13, 76, 77, 477, 663]; Cells 1/1; Iter 5
N50_d30; Ins 8; Time 2.5422720909118652; MP_obj 248.0; LB 0.0; x_now [13, 76, 77, 530, 663]; Cells 1/1; Iter 6
N50_d30; Ins 8; Time 3.9010839462280273; MP_obj 248.0; LB 0.0; x_now [10, 13, 76, 77, 477]; Cells 2/2; Iter 7
N50_d30; Ins 8; Time 4.1018900871276855; MP_obj 248.0; LB 0.0; x_now [10, 13, 76, 77, 477]; Cells 4/4; Iter 8
N50_d30; Ins 8; Time 4.290453910827637; MP_obj 248.0; LB 0.0; x_now [10, 13, 76, 77, 477]; Cells 8/8; Iter 9
N50_d30; Ins 8; Time 4.5157248973846436; MP_obj 241.28125; LB 0.0; x_now [10, 13, 76, 77, 477]; Cells 16/16; Iter 10
N50_d30; Ins 8; Time 4.824716091156006; MP_obj 236.859375; LB 0.0; x_now [10, 13, 76, 77, 530]; Cells 32/32; Iter 11
N50_d30; Ins 8; Time 5.37864089012146; MP_obj 234.1171875; LB 0.0; x_now [10, 13, 76, 77, 530]; Cells 64/64; Iter 12
N50_d30; Ins 8; Time 6.216125965118408; MP_obj 232.03125; LB 0.0; x_now [10, 13, 76, 77, 530]; Cells 128/128; Iter 13
N50_d30; Ins 8; Time 7.727556943893433; MP_obj 231.0234375; LB 0.0; x_now [10, 13, 76, 77, 530]; Cells 256/256; Iter 14
N50_d30; Ins 8; Time 7.919996976852417; MP_obj 229.71484375; LB 0.0; x_now [10, 13, 76, 77, 477]; Cells 256/256; Iter 15
N50_d30; Ins 8; Time 10.853453874588013; MP_obj 229.71484375; LB 0.0; x_now [10, 13, 76, 77, 530]; Cells 512/512; Iter 16
N50_d30; Ins 8; Time 16.480818033218384; MP_obj 228.455322265625; LB 0.323486328125; x_now [10, 13, 76, 77, 530]; Cells 1022/1023; Iter 17
N50_d30; Ins 8; Time 27.65539288520813; MP_obj 227.433837890625; LB 1.40618896484375; x_now [10, 13, 76, 77, 530]; Cells 2030/2038; Iter 18
N50_d30; Ins 8; Time 49.95601797103882; MP_obj 226.45462036132812; LB 3.202392578125; x_now [10, 13, 76, 77, 530]; Cells 4014/4045; Iter 19
N50_d30; Ins 8; Time 94.46531891822815; MP_obj 225.5078582763672; LB 5.647552490234375; x_now [10, 13, 76, 77, 530]; Cells 7904/7997; Iter 20
N50_d30; Ins 8; Time 184.51573705673218; MP_obj 224.53763580322266; LB 8.744361877441406; x_now [10, 13, 76, 77, 530]; Cells 15502/15748; Iter 21
N50_d30; Ins 8; Time 370.5443000793457; MP_obj 223.5311794281006; LB 12.402078628540039; x_now [10, 13, 76, 77, 530]; Cells 30314/30905; Iter 22
N50_d30; Ins 8; Time 773.0570828914642; MP_obj 222.53556442260742; LB 16.853702545166016; x_now [10, 13, 76, 77, 530]; Cells 59018/60414; Iter 23
