N30_d30; Ins 20; Time 1.7817468643188477; MP_obj 147.0; LB 0.0; x_now [1, 2, 3, 4, 65]; Cells 1/1; Iter 1
N30_d30; Ins 20; Time 3.209444046020508; MP_obj 147.0; LB 0.0; x_now [2, 65, 218, 245, 246]; Cells 2/2; Iter 2
N30_d30; Ins 20; Time 3.4480578899383545; MP_obj 147.0; LB 0.0; x_now [2, 65, 218, 245, 246]; Cells 4/4; Iter 3
N30_d30; Ins 20; Time 3.5785179138183594; MP_obj 147.0; LB 36.75; x_now [2, 65, 218, 245, 246]; Cells 6/7; Iter 4
N30_d30; Ins 20; Time 3.7031948566436768; MP_obj 147.0; LB 128.0625; x_now [2, 7, 65, 245, 246]; Cells 2/8; Iter 5
N30_d30; Ins 20; Time 3.822968006134033; MP_obj 147.0; LB 137.15625; x_now [2, 7, 65, 245, 246]; Cells 2/9; Iter 6
N30_d30; Ins 20; Time 3.9437270164489746; MP_obj 147.0; LB 141.703125; x_now [2, 7, 65, 245, 246]; Cells 2/10; Iter 7
N30_d30; Ins 20; Time 4.051615953445435; MP_obj 147.0; LB 143.9765625; x_now [2, 7, 65, 245, 246]; Cells 2/11; Iter 8
N30_d30; Ins 20; Time 4.166898965835571; MP_obj 147.0; LB 143.9765625; x_now [2, 7, 65, 245, 246]; Cells 4/13; Iter 9
N30_d30; Ins 20; Time 4.314152956008911; MP_obj 147.0; LB 146.42266845703125; x_now [2, 7, 65, 80, 218]; Cells 2/14; Iter 10
N30_d30; Ins 20; Time 4.461532831192017; MP_obj 147.0; LB 146.71142578125; x_now [2, 53, 65, 218, 222]; Cells 2/15; Iter 11
N30_d30; Ins 20; Time 4.608351945877075; MP_obj 147.0; LB 146.751953125; x_now [2, 53, 65, 222, 248]; Cells 0/15; Iter 12
