N50_d30; Ins 1; Time 1.9164109230041504; MP_obj 219.0; LB 0.0; x_now [2, 66, 419, 435, 716]; Cells 1/1; Iter 1
N50_d30; Ins 1; Time 2.157546043395996; MP_obj 213.0; LB 0.0; x_now [66, 419, 435, 494, 716]; Cells 1/1; Iter 2
N50_d30; Ins 1; Time 2.2920589447021484; MP_obj 213.0; LB 0.0; x_now [66, 419, 435, 504, 716]; Cells 1/1; Iter 3
N50_d30; Ins 1; Time 3.6454179286956787; MP_obj 209.0; LB 0.0; x_now [66, 419, 435, 504, 716]; Cells 2/2; Iter 4
N50_d30; Ins 1; Time 3.8111350536346436; MP_obj 206.25; LB 0.0; x_now [2, 419, 435, 504, 716]; Cells 4/4; Iter 5
N50_d30; Ins 1; Time 4.102838039398193; MP_obj 206.25; LB 0.0; x_now [2, 419, 435, 504, 716]; Cells 8/8; Iter 6
N50_d30; Ins 1; Time 4.327023983001709; MP_obj 201.53125; LB 0.0; x_now [2, 419, 435, 504, 716]; Cells 16/16; Iter 7
N50_d30; Ins 1; Time 4.472007989883423; MP_obj 201.15625; LB 0.0; x_now [67, 419, 435, 504, 716]; Cells 16/16; Iter 8
N50_d30; Ins 1; Time 4.775369882583618; MP_obj 200.875; LB 0.0; x_now [67, 419, 435, 504, 716]; Cells 32/32; Iter 9
N50_d30; Ins 1; Time 5.221075057983398; MP_obj 196.921875; LB 0.0; x_now [66, 67, 435, 504, 716]; Cells 64/64; Iter 10
N50_d30; Ins 1; Time 5.993606090545654; MP_obj 193.658203125; LB 0.0; x_now [67, 435, 504, 610, 716]; Cells 128/128; Iter 11
N50_d30; Ins 1; Time 6.168752908706665; MP_obj 192.513671875; LB 0.0; x_now [66, 67, 435, 504, 716]; Cells 128/128; Iter 12
N50_d30; Ins 1; Time 7.589943885803223; MP_obj 192.4404296875; LB 0.0; x_now [67, 435, 504, 610, 716]; Cells 256/256; Iter 13
N50_d30; Ins 1; Time 10.28350305557251; MP_obj 191.792236328125; LB 0.0; x_now [67, 435, 504, 610, 716]; Cells 512/512; Iter 14
N50_d30; Ins 1; Time 15.332360982894897; MP_obj 190.87158203125; LB 6.847412109375; x_now [2, 435, 504, 610, 716]; Cells 968/996; Iter 15
N50_d30; Ins 1; Time 15.699457883834839; MP_obj 190.73480224609375; LB 6.847412109375; x_now [67, 435, 504, 610, 716]; Cells 996/996; Iter 16
N50_d30; Ins 1; Time 25.50472593307495; MP_obj 190.55194091796875; LB 2.7373046875; x_now [67, 435, 504, 610, 716]; Cells 1962/1977; Iter 17
N50_d30; Ins 1; Time 44.68395805358887; MP_obj 190.16876220703125; LB 7.769378662109375; x_now [67, 435, 504, 610, 716]; Cells 3816/3885; Iter 18
N50_d30; Ins 1; Time 82.47526502609253; MP_obj 189.7870635986328; LB 15.4556884765625; x_now [67, 435, 504, 610, 716]; Cells 7304/7537; Iter 19
N50_d30; Ins 1; Time 156.66554403305054; MP_obj 189.49050903320312; LB 25.846450805664062; x_now [67, 435, 504, 610, 716]; Cells 13720/14397; Iter 20
N50_d30; Ins 1; Time 297.9924750328064; MP_obj 189.23021697998047; LB 37.470218658447266; x_now [67, 435, 504, 610, 716]; Cells 25448/27121; Iter 21
N50_d30; Ins 1; Time 584.2537930011749; MP_obj 189.0305347442627; LB 49.56645393371582; x_now [67, 435, 504, 610, 716]; Cells 46762/50502; Iter 22
