N30_d30; Ins 19; Time 1.7768909931182861; MP_obj 408.0; LB 0.0; x_now [1, 14, 66, 168, 209]; Cells 1/1; Iter 1
N30_d30; Ins 19; Time 2.003124952316284; MP_obj 284.0; LB 0.0; x_now [2, 22, 38, 168, 209]; Cells 1/1; Iter 2
N30_d30; Ins 19; Time 2.1211979389190674; MP_obj 278.0; LB 0.0; x_now [1, 2, 22, 38, 209]; Cells 1/1; Iter 3
N30_d30; Ins 19; Time 3.4614157676696777; MP_obj 269.0; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 2/2; Iter 4
N30_d30; Ins 19; Time 3.6350998878479004; MP_obj 269.0; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 4/4; Iter 5
N30_d30; Ins 19; Time 3.783782958984375; MP_obj 269.0; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 8/8; Iter 6
N30_d30; Ins 19; Time 3.941154956817627; MP_obj 269.0; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 16/16; Iter 7
N30_d30; Ins 19; Time 4.205460786819458; MP_obj 269.0; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 32/32; Iter 8
N30_d30; Ins 19; Time 4.450610876083374; MP_obj 268.25390625; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 64/64; Iter 9
N30_d30; Ins 19; Time 4.781068801879883; MP_obj 266.96484375; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 128/128; Iter 10
N30_d30; Ins 19; Time 4.9277448654174805; MP_obj 265.361328125; LB 0.0; x_now [1, 2, 22, 130, 168]; Cells 128/128; Iter 11
N30_d30; Ins 19; Time 5.467248916625977; MP_obj 265.349609375; LB 0.0; x_now [1, 2, 22, 168, 257]; Cells 256/256; Iter 12
N30_d30; Ins 19; Time 6.434963941574097; MP_obj 263.73828125; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 512/512; Iter 13
N30_d30; Ins 19; Time 8.243469953536987; MP_obj 261.98876953125; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 1024/1024; Iter 14
N30_d30; Ins 19; Time 11.72111177444458; MP_obj 260.0072021484375; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 2048/2048; Iter 15
N30_d30; Ins 19; Time 18.685020923614502; MP_obj 257.7781066894531; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 4096/4096; Iter 16
N30_d30; Ins 19; Time 19.424760818481445; MP_obj 255.66439819335938; LB 0.0; x_now [1, 2, 22, 130, 168]; Cells 4096/4096; Iter 17
N30_d30; Ins 19; Time 33.96250081062317; MP_obj 255.44541931152344; LB 0.0; x_now [1, 2, 7, 22, 168]; Cells 8192/8192; Iter 18
N30_d30; Ins 19; Time 63.69007992744446; MP_obj 253.15789031982422; LB 0.08178329467773438; x_now [1, 2, 7, 22, 168]; Cells 16378/16381; Iter 19
N30_d30; Ins 19; Time 126.60922384262085; MP_obj 251.0635929107666; LB 0.5316505432128906; x_now [1, 2, 7, 22, 168]; Cells 32692/32727; Iter 20
N30_d30; Ins 19; Time 265.59417486190796; MP_obj 249.24630165100098; LB 1.9115791320800781; x_now [1, 2, 7, 22, 168]; Cells 64996/65225; Iter 21
N30_d30; Ins 19; Time 586.8920879364014; MP_obj 247.7337200641632; LB 5.089531421661377; x_now [1, 2, 7, 22, 168]; Cells 128216/129333; Iter 22
N30_d30; Ins 19; Time 620.6062769889832; MP_obj 247.14240646362305; LB 5.089531421661377; x_now [1, 7, 22, 168, 223]; Cells 129333/129333; Iter 23
